method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,1.0,MARC-geo_only,2020-07-06 02:15:44.938097,9.459395547954678,0.41034175334323925,0.6949777117384844,0.2929429418072908,0.35362990707745795,0.34627227750140044,1.0,3.3467633137210466,0.40283896231032795,0.7038668624571708,0.28258646224372375,0.3151891023943324,0.33567521278364654,1.0
OURS,2.0,MARC-geo_only,2020-07-06 02:16:23.767738,3.1554058575169646,0.7068053491827637,0.8942644873699851,0.6233950869232884,0.6905162139791643,0.6521461800783869,1.0,1.7239100901565887,0.7048458149779736,0.891091532060695,0.6114310908180186,0.6447415267559106,0.64572044421442,1.0
OURS,3.0,MARC-geo_only,2020-07-06 02:17:02.685978,2.097906837860153,0.823001485884101,0.9418722139673106,0.7669888807766411,0.8129578899097701,0.7821873181947028,1.0,1.168966140632704,0.8159569260890847,0.9390602055800293,0.7541516253424385,0.7789475541465586,0.7722627272326067,1.0
OURS,4.0,MARC-geo_only,2020-07-06 02:17:41.595192,1.625557425571232,0.8682912332838039,0.9576225854383358,0.8344879515682415,0.8730070189951012,0.8394781559486795,1.0,0.9503716186629868,0.8536465981399902,0.9534997552618698,0.8086412536233802,0.8357653810290052,0.8195141037008508,1.0
OURS,5.0,MARC-geo_only,2020-07-06 02:18:20.470373,1.338326024229778,0.9006835066864785,0.9682020802377415,0.8768965626060323,0.9065841528115627,0.8798701039620413,1.0,0.7712280918322996,0.8896231032794909,0.9623103279490944,0.8591162742251796,0.8881767462210753,0.8642655704402693,1.0
OURS,6.0,MARC-geo_only,2020-07-06 02:18:59.375628,1.139392250129762,0.9096582466567608,0.9713521545319465,0.8909697870683465,0.9126791567092057,0.8921096860558028,1.0,0.676929346936273,0.9011257953989231,0.9681840430739109,0.8760502048713085,0.9027058122469178,0.8795404729139669,1.0
OURS,7.0,MARC-geo_only,2020-07-06 02:19:38.388365,1.030793981063242,0.9229123328380386,0.9747994056463596,0.9074387619984424,0.9250028343943273,0.9082966611924481,1.0,0.612449253941656,0.9096916299559471,0.9718551150269212,0.8891792287855925,0.9121108337222794,0.8913250125599523,1.0
OURS,8.0,MARC-geo_only,2020-07-06 02:20:17.323156,0.9372347345182127,0.9283209509658247,0.9778900445765231,0.9149640794526837,0.930816878980451,0.9149569987030988,1.0,0.5777910186914154,0.916054821341165,0.9716103768967205,0.8973090393132855,0.916111320957175,0.8996062505098651,1.0
OURS,9.0,MARC-geo_only,2020-07-06 02:20:56.171019,0.8616740964319872,0.9343833580980684,0.9796731054977712,0.9231610930369204,0.9344688558264035,0.9228905514108109,1.0,0.5462986726826217,0.9197258932941752,0.9738130200685267,0.9016084014442379,0.9206958689714014,0.9034416052488342,1.0
OURS,10.0,MARC-geo_only,2020-07-06 02:21:35.118998,0.803350414046561,0.9400297176820208,0.9805646359583953,0.9293134749777794,0.9396310042677026,0.9299556099269157,1.0,0.5107722904713669,0.9273127753303965,0.9747919725893294,0.9107334577281243,0.9269614282415487,0.9136149325908363,1.0
