method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,16.0,MARC-generic,2020-07-07 07:54:22.638537,1.81820362985532,0.8159371492704826,0.9329552838324768,0.8067434533603409,0.8251094692150388,0.8046138656884992,1.0,1.5781805006659013,0.7004018081366148,0.8709191361125063,0.6781639001392163,0.7140158953733686,0.6812529783915326,1.0
OURS,17.0,MARC-generic,2020-07-07 07:55:24.978132,1.769964633051915,0.8191269419339595,0.9354953039163566,0.8088833323644458,0.8312992502152614,0.8065596252263766,1.0,1.5639688399854705,0.7084379708689101,0.8704168759417378,0.6815220004508942,0.7129746240334103,0.6872116114585994,1.0
OURS,18.0,MARC-generic,2020-07-07 07:56:27.511995,1.7471634291089977,0.8281056175793018,0.9403390631460807,0.8205432874452203,0.8389341018409181,0.8174003622565951,1.0,1.5142562339977665,0.7137117026619789,0.8734304369663486,0.6920826268563628,0.725185508476614,0.6954123687557423,1.0
OURS,19.0,MARC-generic,2020-07-07 07:57:29.740536,1.7070571856994736,0.8367298718175911,0.9425246618229074,0.8281203348751154,0.8439549162600732,0.8255505265384632,1.0,1.4758099232828839,0.7209944751381215,0.8787041687594174,0.6991541320563667,0.7331596032524359,0.7029956935077417,1.0
OURS,20.0,MARC-generic,2020-07-07 07:58:32.589778,1.6713728547708882,0.8413964203437888,0.9463051568314726,0.834032174944604,0.850576002897421,0.8307968443449744,1.0,1.4617787471433072,0.7257659467604219,0.8822199899547966,0.7038156001198026,0.7370121085829897,0.7073061922459513,1.0
OURS,21.0,MARC-generic,2020-07-07 07:59:35.449780,1.6299781613555815,0.8464764605115482,0.948608895977317,0.8380783262517868,0.8530158801523212,0.8364130725892666,1.0,1.4427867360835935,0.72149673530889,0.8797086891009543,0.6995299772148738,0.7277566276673386,0.7036141067767574,0.0
OURS,22.0,MARC-generic,2020-07-07 08:00:37.766255,1.6089879269086995,0.8500206745820781,0.9500856518400378,0.8423225170624484,0.8561629351906037,0.8405601059807897,1.0,1.4127566051926221,0.7265193370165746,0.8799598191863385,0.7079180000942362,0.7422057369108732,0.7097775049582278,1.0
OURS,23.0,MARC-generic,2020-07-07 08:01:40.657463,1.5900372234799998,0.856341189674523,0.9514442672337409,0.849545413759823,0.8642876453941232,0.8470851735958279,1.0,1.4074534663957665,0.7275238573581115,0.8867403314917127,0.7037242346981382,0.7348397643711251,0.7077208155521408,1.0
OURS,24.0,MARC-generic,2020-07-07 08:02:43.338282,1.5582641011550806,0.8584086478823321,0.9544568491936913,0.8515472720685554,0.8654490847218194,0.8486439291990054,1.0,1.3784120013401293,0.7277749874434958,0.8857358111501757,0.7054420510108795,0.7391988812342052,0.7092450443354058,1.0
OURS,25.0,MARC-generic,2020-07-07 08:03:46.333691,1.5355137494558337,0.8660877783684802,0.9561698859944474,0.8598877596815282,0.8708699565164506,0.8580787521726265,1.0,1.3692073736700923,0.7403314917127072,0.8864892014063285,0.7216982551535973,0.7513290268566016,0.723730647977636,1.0
OURS,26.0,MARC-generic,2020-07-07 08:04:49.123007,1.5218099096421476,0.8676826747002185,0.9574694311536417,0.8622134534567477,0.8743702058366892,0.8593995172902318,1.0,1.346257239654997,0.7393269713711703,0.8882471120040181,0.7207901632384536,0.7532399559701491,0.7219236809598255,0.0
OURS,27.0,MARC-generic,2020-07-07 08:05:51.425064,1.4978835644277793,0.8696910626735188,0.9571150097465887,0.8637329049940761,0.8745569670027041,0.862234738702496,1.0,1.332956352286576,0.736815670517328,0.8890005022601708,0.7182335734550391,0.7494191694781981,0.7211469587975613,0.0
OURS,28.0,MARC-generic,2020-07-07 08:06:53.852476,1.4734969490551402,0.8764250694075255,0.9607773642861362,0.8712497518076502,0.8817835038092289,0.869421297252973,1.0,1.3167904102880112,0.745605223505776,0.8920140632847815,0.7286877116922367,0.7583298416351216,0.7312319318343413,1.0
OURS,29.0,MARC-generic,2020-07-07 08:07:55.997965,1.4665465844671108,0.8789060192568965,0.9623131903833658,0.8739711818462651,0.8861618155393093,0.8713429928934437,1.0,1.3019725271411304,0.7468608739326972,0.891511803114013,0.728276089806606,0.7579690847187304,0.7313438792354454,1.0
OURS,30.0,MARC-generic,2020-07-07 08:08:58.802554,1.4360791637792008,0.8828637249689881,0.9640262271841219,0.8780257243655406,0.8873187475940485,0.875807058247292,1.0,1.2811080423028909,0.7506278252134606,0.89251632345555,0.7323251313797619,0.7611721471379141,0.7351990769159443,1.0
OURS,31.0,MARC-generic,2020-07-07 08:10:01.669085,1.4205125302782273,0.8858763069289385,0.9637308760115778,0.8813205337767275,0.8903688709068726,0.879836503843571,1.0,1.2603364892487308,0.7498744349573079,0.8972877950778503,0.7310908275328666,0.7554406076766348,0.736161250619082,0.0
OURS,32.0,MARC-generic,2020-07-07 08:11:03.769404,1.4081232241585995,0.8859944473979562,0.9662118258609487,0.8813945501101389,0.8917228495046859,0.8796032259653622,1.0,1.2634582568029253,0.7551481667503767,0.8930185836263185,0.7378140541557262,0.7674217486584602,0.7408081933684344,1.0
OURS,33.0,MARC-generic,2020-07-07 08:12:07.008802,1.3895184660740925,0.890956347096698,0.9684564947722842,0.8861516591117485,0.8954406413264988,0.8848172222809989,1.0,1.2524859631019643,0.757659467604219,0.8977900552486188,0.7401466211717888,0.766741639608271,0.7435978457062794,1.0
OURS,34.0,MARC-generic,2020-07-07 08:13:09.996488,1.3808436433030595,0.8930828755390159,0.969224407820899,0.8889846289246636,0.8986004749572246,0.8867574315760739,1.0,1.2507152657362757,0.757659467604219,0.8995479658463084,0.7421540523684357,0.77488768294701,0.7431210467355045,0.0
OURS,35.0,MARC-generic,2020-07-07 08:14:12.241069,1.372450577025504,0.8945005611672279,0.9691653375863902,0.8897538656270559,0.899633071565951,0.8875969178463765,1.0,1.2409899966732334,0.7546459065796083,0.8965344048216977,0.7369030006126701,0.7694338898457872,0.7393560589343721,0.0
