,val_loss,val_accuracy,val_top_k_categorical_accuracy,val_f1,loss,accuracy,top_k_categorical_accuracy,f1
0,0.6141862519892664,0.943753719329834,0.98105388879776,0.9472837448120117,0.08642303516051894,0.9697846174240112,0.9879459738731384,0.9794309735298157
1,0.6113680427493676,0.950858473777771,0.981645941734314,0.9537069797515869,0.08704591952731318,0.9689810276031494,0.988749623298645,0.9773023724555969
2,0.6096132633035319,0.9484902024269104,0.981645941734314,0.9514847993850708,0.0864290857273871,0.9713918566703796,0.9873031377792358,0.9801266193389893
3,0.6127558072125722,0.950266420841217,0.981645941734314,0.953144371509552,0.08282041003163011,0.9720346927642822,0.9892317652702332,0.9798017740249634
4,0.6098872316596492,0.950858473777771,0.980461835861206,0.9537069797515869,0.08425305061921243,0.9704275131225586,0.987785279750824,0.9784038662910461
5,0.6133774113838598,0.950266420841217,0.98105388879776,0.9531457424163818,0.08462943040895447,0.9709096550941467,0.9893924593925476,0.978840708732605
6,0.6197187880780868,0.950266420841217,0.98105388879776,0.9531457424163818,0.0835901475707575,0.9713918566703796,0.9889103174209595,0.9793204665184021
7,0.6162748735567887,0.9496743679046631,0.980461835861206,0.9525831937789917,0.08577110306534956,0.9702668190002441,0.9882674217224121,0.9785305261611938
8,0.6138925183941585,0.9478981494903564,0.980461835861206,0.9509221315383911,0.08290276859866887,0.970588207244873,0.9884281754493713,0.9781495332717896
9,0.6190622379400096,0.950858473777771,0.98105388879776,0.9537069797515869,0.08456125177466003,0.9715525507926941,0.9889103174209595,0.9790887236595154
10,0.6180343339964086,0.950266420841217,0.980461835861206,0.9531457424163818,0.0859627230972453,0.9697846174240112,0.9881067276000977,0.9789191484451294
11,0.6200285688386717,0.950266420841217,0.980461835861206,0.9531457424163818,0.08431957858009607,0.9697846174240112,0.9890710115432739,0.9777330160140991
12,0.6155686888770989,0.9520426392555237,0.9786856174468994,0.954835057258606,0.08684254897508695,0.9689810276031494,0.9893924593925476,0.9765791296958923
13,0.6136158510663229,0.9514505863189697,0.98105388879776,0.9540011882781982,0.08478249371535561,0.968820333480835,0.9892317652702332,0.9768854975700378
14,0.6154480409593961,0.9514505863189697,0.98105388879776,0.9540011882781982,0.08504349553591758,0.9696239233016968,0.9881067276000977,0.9772130250930786
15,0.61991520765055,0.950858473777771,0.980461835861206,0.9537084102630615,0.08372461185462794,0.9697846174240112,0.9879459738731384,0.978317379951477
16,0.6202657310972558,0.950858473777771,0.980461835861206,0.9537084102630615,0.08253940289923326,0.9715525507926941,0.9879459738731384,0.9796434640884399
17,0.6228992607270281,0.950858473777771,0.98105388879776,0.9537099003791809,0.08606747417746345,0.9712311029434204,0.9885888695716858,0.9776169657707214
18,0.627480938210157,0.9514505863189697,0.980461835861206,0.9542667865753174,0.08789817449597541,0.9681774377822876,0.9893924593925476,0.9769681692123413
