method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,1.0,MARC-specific,2020-07-05 17:54:45.943869,19.957939738529376,0.15979620194534508,0.3432144511347846,0.07029191602346363,0.07601720103674943,0.10485246317147999,1.0,8.647993731097817,0.14836795252225518,0.34124629080118696,0.06396019038892445,0.06030698075031841,0.09469444444444446,1.0
OURS,2.0,MARC-specific,2020-07-05 17:54:50.622093,5.904168935990433,0.37308939323761,0.610236220472441,0.2350993368724582,0.27459968382141786,0.27923182876026165,1.0,3.8329510919889755,0.3590504451038576,0.5865479723046488,0.2136316344192798,0.22042299446475955,0.2636256613756614,1.0
OURS,3.0,MARC-specific,2020-07-05 17:54:55.285305,3.7012103292996157,0.6153311718388143,0.8126447429365447,0.49559244934523955,0.5542862858975549,0.5251408492504939,1.0,2.5067337813882045,0.5865479723046488,0.7893175074183977,0.4552898323577181,0.47461867787081474,0.4927936507936508,1.0
OURS,4.0,MARC-specific,2020-07-05 17:54:59.996367,2.6664802471539,0.7779064381658175,0.9103751736915239,0.7083377913284096,0.785504281397096,0.7189793114154809,1.0,1.774436275046374,0.7359050445103857,0.8555885262116716,0.6488901453755207,0.6755798935326799,0.6752050264550264,1.0
OURS,5.0,MARC-specific,2020-07-05 17:55:04.742494,1.9556130719659726,0.8758684576192681,0.9597035664659564,0.8483202129960342,0.9033786103539796,0.8437294223969313,1.0,1.3380091549970512,0.80811078140455,0.8991097922848664,0.7515839813152848,0.7751775493025493,0.7698716931216931,1.0
OURS,6.0,MARC-specific,2020-07-05 17:55:09.414653,1.4494629216006423,0.9439555349698935,0.9791570171375636,0.9353612992541851,0.9560776643093608,0.9308073730084538,1.0,1.0496541445616092,0.8615232443125618,0.9218595450049456,0.8277906555948351,0.850967994967995,0.8394550264550265,1.0
OURS,7.0,MARC-specific,2020-07-05 17:55:14.131441,1.0763208214581814,0.9712830013895322,0.9886521537748958,0.9670745993865983,0.9740987297328794,0.9645350709421119,1.0,0.8892819954544807,0.8852621167161226,0.9327398615232443,0.8625800289035582,0.8883042328042329,0.8682883597883598,1.0
OURS,8.0,MARC-specific,2020-07-05 17:55:18.859620,0.8164361847280738,0.9823992589161649,0.9935155164427976,0.9807847829568084,0.9857146664940653,0.9788271340196313,1.0,0.768363046481041,0.8951533135509396,0.9406528189910979,0.8754724567371625,0.895531746031746,0.8831772486772487,1.0
OURS,9.0,MARC-specific,2020-07-05 17:55:23.523414,0.6435106890297643,0.9881889763779528,0.9969893469198703,0.9866829465048306,0.9889123440980789,0.986002793446803,1.0,0.7010455583134697,0.8981206726013847,0.9455984174085065,0.8772073922236462,0.8949695767195768,0.8843994708994709,1.0
OURS,10.0,MARC-specific,2020-07-05 17:55:28.210822,0.4969226977735716,0.9935155164427976,0.9979157017137563,0.9925340325515493,0.9938119903945049,0.9920976231360725,1.0,0.6346419132310016,0.9060336300692384,0.9515331355093967,0.8910850265718687,0.9131764069264068,0.8948161375661375,1.0
OURS,11.0,MARC-specific,2020-07-05 17:55:32.856790,0.39652115396461646,0.9967577582213988,0.9993052339045855,0.9962348743296461,0.9968494963642023,0.9959633235641301,1.0,0.5921042101083712,0.9149357072205737,0.9545004945598418,0.9007448024684866,0.9193805916305916,0.9074550264550264,1.0
OURS,12.0,MARC-specific,2020-07-05 17:55:37.521107,0.3307905065179589,0.998610467809171,0.9993052339045855,0.9982361301721983,0.9986582491582491,0.9979843304843304,1.0,0.5520665060754582,0.9149357072205737,0.9535113748763601,0.904908110894953,0.9261904761904763,0.9089828042328043,0.0
OURS,13.0,MARC-specific,2020-07-05 17:55:42.233862,0.26724618905227787,0.999073645206114,0.9997684113015285,0.9988163217113359,0.9989730639730638,0.9987713675213676,1.0,0.52944494773561,0.9129574678536103,0.9574678536102869,0.8993402713271136,0.918765873015873,0.905760582010582,0.0
OURS,14.0,MARC-specific,2020-07-05 17:55:46.918127,0.23724083897138756,0.999073645206114,1.0,0.9988163217113359,0.9989730639730638,0.9987713675213676,0.0,0.5199339554288621,0.9179030662710188,0.9574678536102869,0.9056529956398378,0.9205714285714286,0.9133478835978835,1.0
OURS,15.0,MARC-specific,2020-07-05 17:55:51.583936,0.21156242342114503,0.9997684113015285,1.0,0.9997037037037036,0.9998550724637681,0.9995833333333334,1.0,0.49849566324999967,0.9198813056379822,0.9614243323442137,0.9056978244493723,0.9213121693121692,0.9135661375661376,1.0
OURS,16.0,MARC-specific,2020-07-05 17:55:56.237893,0.1923900586192726,0.9997684113015285,1.0,0.9996491228070176,0.9996666666666666,0.9996666666666666,0.0,0.49816858573907913,0.9218595450049456,0.9584569732937686,0.9113137520947119,0.9276345598845599,0.9174550264550263,1.0
OURS,17.0,MARC-specific,2020-07-05 17:56:00.916831,0.17539437053765672,1.0,1.0,1.0,1.0,1.0,1.0,0.4875896351981234,0.9198813056379822,0.9545004945598418,0.9071689981558403,0.9241666666666667,0.9130105820105819,0.0
OURS,18.0,MARC-specific,2020-07-05 17:56:05.629685,0.15885585814286515,1.0,1.0,1.0,1.0,1.0,0.0,0.46968731605452435,0.9297725024727992,0.9594460929772503,0.9200551120419542,0.936164862914863,0.9247962962962962,1.0
OURS,19.0,MARC-specific,2020-07-05 17:56:10.268687,0.1494214725803589,1.0,1.0,1.0,1.0,1.0,0.0,0.46475391778229014,0.9258160237388724,0.9614243323442137,0.9148715331509449,0.9312724867724866,0.9209272486772486,0.0
OURS,20.0,MARC-specific,2020-07-05 17:56:14.952318,0.1403081394652627,1.0,1.0,1.0,1.0,1.0,0.0,0.4501728183791616,0.9268051434223541,0.960435212660732,0.9180324985472044,0.9348134920634922,0.9242605820105819,0.0
OURS,21.0,MARC-specific,2020-07-05 17:56:19.630462,0.1279718053594901,1.0,1.0,1.0,1.0,1.0,0.0,0.44581986251853695,0.9268051434223541,0.960435212660732,0.918041397056103,0.9322751322751324,0.9237050264550264,0.0
OURS,22.0,MARC-specific,2020-07-05 17:56:24.273020,0.12575426178364468,1.0,1.0,1.0,1.0,1.0,0.0,0.43978670265978803,0.9287833827893175,0.960435212660732,0.9188639078786138,0.9315595238095239,0.9262050264550263,0.0
OURS,23.0,MARC-specific,2020-07-05 17:56:28.980886,0.12160530658080766,1.0,1.0,1.0,1.0,1.0,0.0,0.4424995745207035,0.9248269040553907,0.9614243323442137,0.9154048054342172,0.932484126984127,0.9200145502645503,0.0
OURS,24.0,MARC-specific,2020-07-05 17:56:33.685911,0.12052988803817366,1.0,1.0,1.0,1.0,1.0,0.0,0.4393691804359504,0.9268051434223541,0.9663699307616221,0.9185938326379504,0.9352116402116402,0.9225939153439153,0.0
OURS,25.0,MARC-specific,2020-07-05 17:56:38.386607,0.11722730856255946,1.0,1.0,1.0,1.0,1.0,0.0,0.43667956547024933,0.9287833827893175,0.963402571711177,0.9189785339932399,0.9338822751322751,0.9242605820105819,0.0
OURS,26.0,MARC-specific,2020-07-05 17:56:43.085249,0.1091117819476978,1.0,1.0,1.0,1.0,1.0,0.0,0.42707539813336937,0.9307616221562809,0.9614243323442137,0.9216865884660002,0.935276455026455,0.9282605820105819,1.0
OURS,27.0,MARC-specific,2020-07-05 17:56:47.741324,0.10968128516200297,1.0,1.0,1.0,1.0,1.0,0.0,0.4383247412748554,0.9297725024727992,0.9624134520276953,0.9200937706084765,0.9331838624338623,0.9256216931216932,0.0
OURS,28.0,MARC-specific,2020-07-05 17:56:52.449556,0.11081309302530117,1.0,1.0,1.0,1.0,1.0,0.0,0.4295523990863155,0.9327398615232443,0.9624134520276953,0.922176184926185,0.9368439153439154,0.9285661375661376,1.0
OURS,29.0,MARC-specific,2020-07-05 17:56:57.091542,0.10740653490332776,1.0,1.0,1.0,1.0,1.0,0.0,0.4259164616332917,0.9307616221562809,0.960435212660732,0.9200322085322086,0.9344246031746032,0.9259867724867725,0.0
OURS,30.0,MARC-specific,2020-07-05 17:57:01.807223,0.10464169601976678,1.0,1.0,1.0,1.0,1.0,0.0,0.42981191712010625,0.9317507418397626,0.963402571711177,0.9165639083139084,0.9273280423280423,0.9260978835978836,0.0
