method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,46.0,MARC-geo_only,2020-07-05 18:43:02.491012,0.636269577434894,0.9755902360944377,0.9959983993597439,0.9722433836415316,0.9764872170199604,0.9716894929307704,1.0,0.5828472432391397,0.8827586206896552,0.9672413793103448,0.854990409028812,0.8700818323875319,0.8666543301258327,0.0
OURS,47.0,MARC-geo_only,2020-07-05 18:43:06.273123,0.6238867840608533,0.9779911964785915,0.9955982392957183,0.9748289066860178,0.978600280985356,0.9742008066436595,1.0,0.5944958030149854,0.8931034482758621,0.9620689655172414,0.869233242290237,0.88933506044905,0.8780532938564025,0.0
OURS,48.0,MARC-geo_only,2020-07-05 18:43:10.023093,0.7085092419288119,0.9759903961584634,0.9955982392957183,0.9733069525145362,0.9781509190318283,0.9719936268069862,0.0,0.6220156979971918,0.8931034482758621,0.9637931034482758,0.8657983259248117,0.8828398716999752,0.8751665433012583,0.0
OURS,49.0,MARC-geo_only,2020-07-05 18:43:13.779662,0.6370808697071205,0.9787915166066427,0.9955982392957183,0.9759957980811054,0.980417916136828,0.9749761419649451,1.0,0.5724959374501788,0.903448275862069,0.9655172413793104,0.8767612116286302,0.8906838555802287,0.8874290648902048,1.0
OURS,50.0,MARC-geo_only,2020-07-05 18:43:17.558992,0.5695496805671121,0.9771908763505402,0.9955982392957183,0.9746076486124344,0.9790930851125914,0.9736089327333726,0.0,0.5906712675916738,0.896551724137931,0.9655172413793104,0.8700007872516254,0.8889999177563945,0.8803478904515173,0.0
OURS,51.0,MARC-geo_only,2020-07-05 18:43:21.341578,0.6859928642620607,0.9799919967987195,0.9951980792316927,0.9772968790367127,0.980539919992149,0.9769720917366853,1.0,0.5926950408466931,0.896551724137931,0.9568965517241379,0.8649825419255471,0.8793054527510485,0.8763755243029855,0.0
OURS,52.0,MARC-geo_only,2020-07-05 18:43:25.129924,0.5838443801707389,0.978391356542617,0.9963985594237695,0.9759823722149085,0.9801205723236875,0.9747713477483768,0.0,0.56417552150529,0.8982758620689655,0.9603448275862069,0.8722264257466941,0.8882288839542726,0.8809893905748828,0.0
OURS,53.0,MARC-geo_only,2020-07-05 18:43:28.871053,0.5542226124878357,0.9791916766706683,0.9959983993597439,0.976768203667476,0.9813128686642859,0.9750656326639259,0.0,0.5510201969023408,0.896551724137931,0.9637931034482758,0.8720000139384475,0.889224779250686,0.8803849000740193,0.0
OURS,54.0,MARC-geo_only,2020-07-05 18:43:32.693893,0.553306740562932,0.9815926370548219,0.9955982392957183,0.9785999900759417,0.9819532798807411,0.9782898638156181,1.0,0.5627822551234015,0.903448275862069,0.9620689655172414,0.8816012478158166,0.898254379471996,0.8880335553910683,0.0
OURS,55.0,MARC-geo_only,2020-07-05 18:43:36.429773,0.5631677805065584,0.9803921568627451,0.9963985594237695,0.9779605634047293,0.9820180598297026,0.9771960238616746,0.0,0.542876759685319,0.9051724137931034,0.9620689655172414,0.8801046560875881,0.8990158804925643,0.8893288921786331,1.0
