method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,40.0,MARC-geo_only,2020-07-05 15:42:49.648206,0.322787390754216,0.9662487945998072,0.9900353584056574,0.9496528963792431,0.957309413601389,0.9505853411150292,0.0,0.3271471366789159,0.9413854351687388,0.9804618117229129,0.9194177410425199,0.9255602638102638,0.9226909294409295,0.0
OURS,41.0,MARC-geo_only,2020-07-05 15:42:53.904517,0.33181969644708365,0.9681774349083896,0.991321118611379,0.9524314561767524,0.9597701756172914,0.953017915956972,1.0,0.3181516759631336,0.9413854351687388,0.9822380106571936,0.9174977361870932,0.9232264772264773,0.922385373885374,0.0
OURS,42.0,MARC-geo_only,2020-07-05 15:42:58.337911,0.33145926328994424,0.9694631951141112,0.9909996785599485,0.9541481524279372,0.9623524502037045,0.9545604053205371,1.0,0.3155203536990975,0.9455298993487271,0.9804618117229129,0.9219619387268332,0.9291924883109094,0.9258377548377549,1.0
OURS,43.0,MARC-geo_only,2020-07-05 15:43:02.846615,0.3335815699144178,0.9681774349083896,0.9911603985856637,0.952587763941486,0.9591282725211862,0.9533022283123599,0.0,0.318786717046994,0.9419775014801658,0.9816459443457667,0.9159487555155343,0.9213839265023478,0.920835312835313,0.0
OURS,44.0,MARC-geo_only,2020-07-05 15:43:07.182798,0.31345363112171915,0.9699453551912568,0.9909996785599485,0.9547684965732995,0.9592279257989298,0.9558529648443465,1.0,0.3162434245793335,0.9437537004144464,0.9822380106571936,0.9200091769959765,0.9260478443125503,0.9248115033115033,0.0
OURS,45.0,MARC-geo_only,2020-07-05 15:43:11.484994,0.3064753710936213,0.9697846351655416,0.9911603985856637,0.955309737232541,0.9638120348633401,0.9558192677543995,0.0,0.3158218522548958,0.9449378330373002,0.9816459443457667,0.9229931509300738,0.9300984527168736,0.9267451622451623,0.0
OURS,46.0,MARC-geo_only,2020-07-05 15:43:16.033396,0.30448724261934984,0.9715525554484089,0.9919639987142398,0.9594839532921074,0.9619655564596105,0.959846317506363,1.0,0.30850346134992096,0.9443457667258733,0.9828300769686205,0.9260774917573815,0.9312561778893049,0.9289448976948976,0.0
OURS,47.0,MARC-geo_only,2020-07-05 15:43:20.290103,0.28598810378396217,0.9707489553198329,0.9918032786885246,0.9564856132964227,0.9638976385623433,0.9567745965525853,0.0,0.3089362375477914,0.9431616341030196,0.9822380106571936,0.9211837005055338,0.9291917945602156,0.9246023051023051,0.0
OURS,48.0,MARC-geo_only,2020-07-05 15:43:24.490216,0.3040376105796329,0.9704275152684024,0.991321118611379,0.9591826304122492,0.9616725178254398,0.9613989021081408,0.0,0.31068401620047836,0.9467140319715808,0.9816459443457667,0.9294911549207726,0.9360859567085057,0.9330500564250565,1.0
OURS,49.0,MARC-geo_only,2020-07-05 15:43:28.963571,0.2938559607068889,0.970106075216972,0.9914818386370942,0.9549822290260073,0.9644079289043151,0.9559892467172356,0.0,0.3054541078208112,0.9425695677915926,0.9816459443457667,0.9199182818532529,0.9249464565648776,0.9236948976948979,0.0
OURS,50.0,MARC-geo_only,2020-07-05 15:43:33.062976,0.28737691223947076,0.9696239151398264,0.9919639987142398,0.9556665688475334,0.9624980115802788,0.9572573022727913,0.0,0.3085576534588849,0.9443457667258733,0.9822380106571936,0.9245576938356226,0.9289232239663274,0.9280560088060088,0.0
OURS,51.0,MARC-geo_only,2020-07-05 15:43:37.440699,0.300573888017755,0.9718739954998393,0.9919639987142398,0.9600720777594779,0.9646057033173581,0.9609405928248316,1.0,0.30913904323388725,0.9455298993487271,0.9840142095914742,0.9263806836871719,0.9337685141369353,0.9292729400229399,0.0
OURS,52.0,MARC-geo_only,2020-07-05 15:43:41.664959,0.2964578229240649,0.9696239151398264,0.9914818386370942,0.9526526311652583,0.9610730889980317,0.9535532551624939,0.0,0.3110534723797375,0.9455298993487271,0.9804618117229129,0.9215840581977927,0.9270974858474859,0.9262925777925777,0.0
OURS,53.0,MARC-geo_only,2020-07-05 15:43:45.845071,0.2882228872470249,0.9694631951141112,0.9909996785599485,0.9527081378739221,0.9593169637058425,0.9527670914933617,0.0,0.30894550921085534,0.9437537004144464,0.9816459443457667,0.9214648618829062,0.9315988907320176,0.9234488659488659,0.0
OURS,54.0,MARC-geo_only,2020-07-05 15:43:50.028978,0.28992071195033464,0.9704275152684024,0.9916425586628094,0.9561672185308574,0.9618695108769134,0.9569701743544131,0.0,0.31512219296043764,0.9455298993487271,0.9804618117229129,0.9245433315129219,0.9334982920129978,0.9274250564250565,0.0
OURS,55.0,MARC-geo_only,2020-07-05 15:43:54.291746,0.28145441927353465,0.9723561555769848,0.9916425586628094,0.9593594921007188,0.967326107533303,0.9593323618439262,1.0,0.30875111242029496,0.9467140319715808,0.9816459443457667,0.9250786177508347,0.9335813342144612,0.9282213527213528,0.0
OURS,56.0,MARC-geo_only,2020-07-05 15:43:58.640118,0.2836565895790994,0.9715525554484089,0.9908389585342333,0.956657848324641,0.9596293107780176,0.9580551702854848,0.0,0.3086111003686296,0.9455298993487271,0.9816459443457667,0.9234915630512481,0.9306652192836403,0.926869500869501,0.0
OURS,57.0,MARC-geo_only,2020-07-05 15:44:02.924085,0.27629460554841784,0.9691417550626809,0.9916425586628094,0.9523904506075712,0.9590945547231949,0.952809623992805,0.0,0.306407782684211,0.9437537004144464,0.9816459443457667,0.9217324229393462,0.9290055407555408,0.9239250564250564,0.0
OURS,58.0,MARC-geo_only,2020-07-05 15:44:07.162061,0.28790580383338793,0.9720347155255545,0.9918032786885246,0.9596577876906743,0.9624303807657575,0.9610068116996263,0.0,0.30755564893329546,0.9449378330373002,0.9822380106571936,0.9243632799895464,0.9313689536179394,0.9293551541051541,0.0
OURS,59.0,MARC-geo_only,2020-07-05 15:44:11.625832,0.28919475264811356,0.9702667952426872,0.9916425586628094,0.9597594546274338,0.9645489510415697,0.9612276380954525,0.0,0.31078965966344374,0.9443457667258733,0.9816459443457667,0.9255078927712099,0.9312068982216041,0.9303077894327895,0.0
OURS,60.0,MARC-geo_only,2020-07-05 15:44:15.790232,0.2808969353736692,0.9721954355512696,0.9919639987142398,0.9602475677414168,0.9673905091555953,0.9600729010258898,0.0,0.29966842904113467,0.9484902309058615,0.9816459443457667,0.929939332152138,0.9372826710326709,0.932062419062419,1.0
OURS,61.0,MARC-geo_only,2020-07-05 15:44:19.977680,0.27462560433938704,0.9713918354226937,0.9919639987142398,0.9584678363191518,0.9653432827400078,0.9581249242341631,0.0,0.3001304218019516,0.9484902309058615,0.9816459443457667,0.9310453683060002,0.9381568061568063,0.9327198264698264,0.0
OURS,62.0,MARC-geo_only,2020-07-05 15:44:24.158157,0.2566827792459958,0.9713918354226937,0.9919639987142398,0.9576676695286892,0.9630450856344034,0.9584084018676409,0.0,0.30045899928780684,0.9437537004144464,0.9804618117229129,0.9195268461021101,0.9240705220705221,0.9245837865837867,0.0
OURS,63.0,MARC-geo_only,2020-07-05 15:44:28.761452,0.2710526413815614,0.970106075216972,0.9918032786885246,0.960072025058574,0.9655507446054507,0.9608933728330552,0.0,0.3007416265507716,0.9473060982830077,0.9834221432800474,0.9301099915580913,0.9369645017292078,0.9341860963110963,0.0
OURS,64.0,MARC-geo_only,2020-07-05 15:44:33.191684,0.27825308539636723,0.9717132754741241,0.9919639987142398,0.9571778403871637,0.9600470415147139,0.9584704818257963,0.0,0.30686548908057476,0.9437537004144464,0.9828300769686205,0.9213882773563217,0.929180010048431,0.9244274984274985,0.0
OURS,65.0,MARC-geo_only,2020-07-05 15:44:37.416577,0.27379672203424926,0.9726775956284153,0.9914818386370942,0.9595864958244467,0.9664266622444868,0.95988707564864,1.0,0.3018953592343892,0.9467140319715808,0.9828300769686205,0.9257489164267645,0.9325691068191069,0.9288441650941651,0.0
OURS,66.0,MARC-geo_only,2020-07-05 15:44:41.577432,0.271798217643384,0.9734811957569913,0.9919639987142398,0.9617928813286467,0.9637032040307677,0.9628607831180712,1.0,0.302060043127174,0.9484902309058615,0.9816459443457667,0.9296828639049306,0.9375405418336455,0.9327608317608319,0.0
OURS,67.0,MARC-geo_only,2020-07-05 15:44:45.899464,0.2629833439564406,0.9728383156541305,0.9911603985856637,0.9613695661528224,0.9664660955424339,0.9609511988854377,0.0,0.30600672988513294,0.9467140319715808,0.9798697454114861,0.9287204052107851,0.9368686498686499,0.9307729400229401,0.0
OURS,68.0,MARC-geo_only,2020-07-05 15:44:50.174582,0.2669813464650461,0.9725168756027001,0.9916425586628094,0.9626423626275573,0.9652496314509699,0.9636404426520071,0.0,0.29655507371014855,0.9443457667258733,0.9816459443457667,0.9251324068493855,0.9333033170533171,0.9294089799089799,0.0
OURS,69.0,MARC-geo_only,2020-07-05 15:44:54.421799,0.2614832525849534,0.9729990356798457,0.9919639987142398,0.9645933660834763,0.9661414068317803,0.9651861908946233,0.0,0.30481545213343053,0.9431616341030196,0.9828300769686205,0.9251239497469311,0.931099610266277,0.9283928525178525,0.0
OURS,70.0,MARC-geo_only,2020-07-05 15:44:58.576400,0.2671855008753501,0.9718739954998393,0.9916425586628094,0.9600395258333756,0.9630433534789069,0.9603928709286288,0.0,0.30019004785005265,0.9449378330373002,0.9822380106571936,0.9260581505718585,0.9345076590076591,0.9288216783216783,0.0
OURS,71.0,MARC-geo_only,2020-07-05 15:45:02.697886,0.2620766062860664,0.9736419157827065,0.9919639987142398,0.9617883088079422,0.9673054050275478,0.9616206096251176,1.0,0.29621497423003734,0.9449378330373002,0.9828300769686205,0.9224235804039816,0.9303755367439578,0.9252901357901359,0.0
OURS,72.0,MARC-geo_only,2020-07-05 15:45:07.008318,0.25489599206216923,0.9720347155255545,0.9918032786885246,0.961001325071245,0.9646849140448277,0.9620425590541235,0.0,0.30144012560147093,0.9461219656601539,0.9822380106571936,0.9283155072911078,0.9353258038258038,0.9317530987530988,0.0
OURS,73.0,MARC-geo_only,2020-07-05 15:45:11.114606,0.26669493890946716,0.9733204757312761,0.992124718739955,0.9616740330566292,0.9666009605747774,0.9611986488070811,0.0,0.3011922732198499,0.9461219656601539,0.9834221432800474,0.9236494537462819,0.9345379620379621,0.9268904613904615,0.0
OURS,74.0,MARC-geo_only,2020-07-05 15:45:15.522169,0.2544724285525932,0.9717132754741241,0.9916425586628094,0.9589726136547828,0.9632081710628216,0.9599546043341123,0.0,0.300858605095026,0.9431616341030196,0.9822380106571936,0.9211209092124828,0.927738090856512,0.9248695008695008,0.0
OURS,75.0,MARC-geo_only,2020-07-05 15:45:20.215929,0.25135579700927496,0.9726775956284153,0.991321118611379,0.9596124199385849,0.964783114181821,0.9603743141046285,0.0,0.29838230761287476,0.9443457667258733,0.9834221432800474,0.922967953762933,0.9329375025559237,0.9254274984274984,0.0
OURS,76.0,MARC-geo_only,2020-07-05 15:45:24.482468,0.25208584202692386,0.9721954355512696,0.9914818386370942,0.9590357243528507,0.9646414211168544,0.9589763727703545,0.0,0.2950716238356399,0.9478981645944345,0.9822380106571936,0.9292129187344964,0.9372141610825822,0.9312504532504533,0.0
OURS,77.0,MARC-geo_only,2020-07-05 15:45:28.709718,0.25320639186103183,0.9726775956284153,0.9918032786885246,0.959749386012683,0.963705587276708,0.9599935090300736,0.0,0.29991557511300854,0.9478981645944345,0.9840142095914742,0.928996069753478,0.936866207866208,0.9308692973692974,0.0
OURS,78.0,MARC-geo_only,2020-07-05 15:45:32.863050,0.26506967262530473,0.973963355834137,0.9919639987142398,0.9625798158485668,0.9648226941685242,0.9629882893990476,1.0,0.29353299733447635,0.9473060982830077,0.9828300769686205,0.9278159224184844,0.9329325151972212,0.9311272338772338,0.0
OURS,79.0,MARC-geo_only,2020-07-05 15:45:37.365681,0.24924459894421552,0.9750883960141433,0.9914818386370942,0.9654928533048595,0.9679058076142372,0.9663885938064082,1.0,0.29320293919019547,0.9467140319715808,0.9822380106571936,0.9280864767645536,0.9357238400169433,0.9325293502793504,0.0
OURS,80.0,MARC-geo_only,2020-07-05 15:45:41.600182,0.24724255070660284,0.9738026358084217,0.9916425586628094,0.9624237074577984,0.9671274903950838,0.9618133254740834,0.0,0.29687814166589627,0.9461219656601539,0.9840142095914742,0.9275033313940481,0.935701311216017,0.928884051134051,0.0
OURS,81.0,MARC-geo_only,2020-07-05 15:45:45.682036,0.25547673747455985,0.9746062359369978,0.992124718739955,0.9640201872628172,0.9673844300404899,0.9632711176818756,0.0,0.29402817624288596,0.9496743635287153,0.9822380106571936,0.9307308279276563,0.9396011058658117,0.9327451622451622,1.0
OURS,82.0,MARC-geo_only,2020-07-05 15:45:50.253636,0.2539685854106921,0.9744455159112826,0.9916425586628094,0.9643586312669038,0.9675763151339929,0.9631901893509474,0.0,0.29190654245405384,0.9514505624629959,0.9828300769686205,0.9328684990605033,0.9408913265097476,0.935057128057128,1.0
OURS,83.0,MARC-geo_only,2020-07-05 15:45:54.544905,0.24821352753913967,0.9734811957569913,0.9916425586628094,0.9612531035632549,0.9647375202224339,0.961870324031082,0.0,0.2921207306334223,0.9490822972172883,0.9828300769686205,0.9285274126379708,0.9359055666555666,0.931792577792578,0.0
OURS,84.0,MARC-geo_only,2020-07-05 15:45:59.210129,0.24663583366233258,0.9734811957569913,0.9916425586628094,0.9636593189113519,0.9663585482304294,0.9640774917140561,0.0,0.2928773057114944,0.9484902309058615,0.9822380106571936,0.9304251330964975,0.9384589577089578,0.9333630906130906,0.0
OURS,85.0,MARC-geo_only,2020-07-05 15:46:03.276618,0.23992692914107958,0.9744455159112826,0.9906782385085182,0.9621142796551999,0.9678123588221769,0.9628445303802884,0.0,0.2889814624566168,0.9490822972172883,0.9810538780343399,0.9281514900397343,0.9353591163738224,0.9318933103933102,0.0
OURS,86.0,MARC-geo_only,2020-07-05 15:46:07.407858,0.24538444746579055,0.973963355834137,0.9919639987142398,0.9642583738573585,0.9675223360986434,0.9647115938723518,0.0,0.29063572747386934,0.9449378330373002,0.9840142095914742,0.9247050497601358,0.9339886257533316,0.9290253820253819,0.0
OURS,87.0,MARC-geo_only,2020-07-05 15:46:11.722657,0.2514901312360883,0.973963355834137,0.9924461587913854,0.9661041896026791,0.9684544344857742,0.9667139086871667,0.0,0.2893129079528219,0.9508584961515689,0.9834221432800474,0.9338639030096068,0.941715414215414,0.9358018370518371,0.0
OURS,88.0,MARC-geo_only,2020-07-05 15:46:16.069935,0.24521792714751367,0.9734811957569913,0.9916425586628094,0.962856304330306,0.9651637764374834,0.9636873666375984,0.0,0.2914118041753628,0.9467140319715808,0.9810538780343399,0.925316831457138,0.9337551337551337,0.9291999851999851,0.0
OURS,89.0,MARC-geo_only,2020-07-05 15:46:20.489179,0.23852380343339558,0.9726775956284153,0.9919639987142398,0.9636244615515541,0.9687490895840034,0.9637011689627334,0.0,0.2926710223819886,0.9496743635287153,0.9822380106571936,0.9315691739805801,0.9401838254338255,0.9336379361379361,0.0
OURS,90.0,MARC-geo_only,2020-07-05 15:46:24.825699,0.23839686541302876,0.9723561555769848,0.991321118611379,0.9608364147174848,0.9663731972702284,0.9614271061378641,0.0,0.2919691897059701,0.9478981645944345,0.9834221432800474,0.9293570700206768,0.9373057590557591,0.9321922521922522,0.0
OURS,91.0,MARC-geo_only,2020-07-05 15:46:28.981050,0.24526862995546372,0.9738026358084217,0.9916425586628094,0.9626927000467701,0.9647636278596526,0.9634041984899564,0.0,0.28914646671113353,0.9496743635287153,0.9810538780343399,0.930570028272514,0.9372468734968735,0.9332385484885485,0.0
OURS,92.0,MARC-geo_only,2020-07-05 15:46:33.510059,0.2433979624013585,0.9723561555769848,0.992124718739955,0.9629862741868052,0.965910737900131,0.9635937487545067,0.0,0.29774547367846915,0.9467140319715808,0.9816459443457667,0.9277853318963003,0.9347146927146927,0.93161420986421,0.0
OURS,93.0,MARC-geo_only,2020-07-05 15:46:37.623144,0.24809853971598425,0.9736419157827065,0.9916425586628094,0.9642475011053209,0.968116836813676,0.9643920291777872,0.0,0.2913834445924008,0.9484902309058615,0.9816459443457667,0.9310668035842392,0.9388683322849988,0.933600320975321,0.0
OURS,94.0,MARC-geo_only,2020-07-05 15:46:41.755524,0.2442141028078604,0.973963355834137,0.9919639987142398,0.9628043749479739,0.9646805124835741,0.9641401653009234,0.0,0.28377192549058994,0.9502664298401421,0.9834221432800474,0.9288010180055408,0.9347181663365874,0.9339222074222073,0.0
OURS,95.0,MARC-geo_only,2020-07-05 15:46:45.826416,0.24029005284632796,0.9747669559627129,0.9916425586628094,0.964572218492505,0.9668823538025724,0.9646869042922187,0.0,0.2910341765663199,0.9473060982830077,0.9822380106571936,0.9295070304199123,0.9353929730113939,0.9323933103933103,0.0
OURS,96.0,MARC-geo_only,2020-07-05 15:46:50.005670,0.24303177682121863,0.9728383156541305,0.9916425586628094,0.9640555290770078,0.9676563967288103,0.9644468850521993,0.0,0.3063121613417242,0.9478981645944345,0.9822380106571936,0.9322931549544732,0.9398019943019942,0.934660422910423,0.0
OURS,97.0,MARC-geo_only,2020-07-05 15:46:54.245326,0.23844402002506568,0.9728383156541305,0.9918032786885246,0.9625765122813622,0.9664511413359594,0.9630175703033281,0.0,0.29233159071034126,0.9461219656601539,0.9834221432800474,0.9255767989738153,0.933303872053872,0.9297095682095683,0.0
OURS,98.0,MARC-geo_only,2020-07-05 15:46:58.409969,0.23627081370667913,0.9733204757312761,0.9916425586628094,0.9626124022530879,0.9658114605181342,0.9624747612605191,0.0,0.29345415888134724,0.9478981645944345,0.9822380106571936,0.9271164051886986,0.9357283549783549,0.9298770303770304,0.0
OURS,99.0,MARC-geo_only,2020-07-05 15:47:02.905206,0.24014240920505353,0.9718739954998393,0.9918032786885246,0.9608321595407617,0.9636588165187303,0.9619066996924577,0.0,0.2924558002261314,0.9496743635287153,0.9828300769686205,0.929476947136682,0.9368435545935546,0.9327223887223886,0.0
OURS,100.0,MARC-geo_only,2020-07-05 15:47:07.237899,0.24029128995883584,0.9749276759884281,0.992124718739955,0.9641631128216235,0.968768081914615,0.9647401983697063,0.0,0.30042380637992694,0.9490822972172883,0.9828300769686205,0.9285229194093688,0.9359945517445518,0.9330891978391979,0.0
OURS,101.0,MARC-geo_only,2020-07-05 15:47:11.558882,0.24244771331874398,0.9738026358084217,0.992124718739955,0.9620015927006996,0.9667464915096053,0.9622149007506586,0.0,0.2953981310746739,0.9467140319715808,0.9816459443457667,0.9266974593209977,0.9342541717541718,0.9302504532504533,0.0
OURS,102.0,MARC-geo_only,2020-07-05 15:47:15.838728,0.23881175413330205,0.9742847958855674,0.9903567984570878,0.9643635570783117,0.9677389077083406,0.9641903096010676,0.0,0.2982307985874942,0.9478981645944345,0.9798697454114861,0.9314740493061346,0.9400123857623858,0.9330744440744442,0.0
OURS,103.0,MARC-geo_only,2020-07-05 15:47:20.164537,0.22907701869202135,0.973963355834137,0.9916425586628094,0.9643404271410706,0.9672352849846383,0.964116115276873,0.0,0.2925285492301905,0.9514505624629959,0.9828300769686205,0.9328580744425207,0.939659845028266,0.9357438394938395,0.0
OURS,104.0,MARC-geo_only,2020-07-05 15:47:24.354367,0.23441218373783912,0.9744455159112826,0.9922854387656702,0.9665553704116718,0.9680331808951407,0.9678400660945742,0.0,0.29447221381908484,0.9449378330373002,0.9834221432800474,0.9281080026629136,0.9342364253680042,0.9326294215044216,0.0
OURS,105.0,MARC-geo_only,2020-07-05 15:47:28.583311,0.23780759788237749,0.9729990356798457,0.9914818386370942,0.963439617470582,0.9694770650007718,0.9633828901686479,0.0,0.2954696670412805,0.9467140319715808,0.9822380106571936,0.9278832695730144,0.934821632071632,0.9313007178007178,0.0
OURS,106.0,MARC-geo_only,2020-07-05 15:47:32.785414,0.22495914318148863,0.9746062359369978,0.9916425586628094,0.9642334636214894,0.9663094761575294,0.9641619906977487,0.0,0.2908537987952687,0.9478981645944345,0.9828300769686205,0.929165380364456,0.9376712361712362,0.9314132719132718,0.0
