method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,23.0,MARC-geo_only,2020-07-05 16:00:46.103723,0.4437984393016129,0.956638708656433,0.9876562747270138,0.9427019468285558,0.9462545351145464,0.9451826065629638,0.0,0.4174033359966086,0.9290201005025126,0.9698492462311558,0.90242287583785,0.915608096968004,0.9079399244546305,0.0
OURS,24.0,MARC-geo_only,2020-07-05 16:00:50.628202,0.4324587866425759,0.9594872606425068,0.9882892862794747,0.9426484814947954,0.9481775777561715,0.9441125622442095,1.0,0.4157778378856841,0.9309045226130653,0.9723618090452262,0.9026232711487755,0.9164331848062498,0.9069689047336107,1.0
OURS,25.0,MARC-geo_only,2020-07-05 16:00:54.994117,0.41949395472951695,0.9612280424117741,0.9892388036081659,0.9442960761213559,0.9462548764748758,0.9459114396298588,1.0,0.41415701349775996,0.9334170854271356,0.9704773869346733,0.9053402848270383,0.9170390187870839,0.910491632006338,1.0
OURS,26.0,MARC-geo_only,2020-07-05 16:00:59.227014,0.40892178193265305,0.9607532837474284,0.9887640449438202,0.9442602252110525,0.9460462255484792,0.9459185138054992,0.0,0.4108533564973716,0.9321608040201005,0.9698492462311558,0.9024601833668207,0.9154609163339813,0.9066886017033077,0.0
OURS,27.0,MARC-geo_only,2020-07-05 16:01:03.773593,0.395618283290202,0.9610697895236588,0.9892388036081659,0.9444247349845766,0.9492044584217425,0.9460624062714207,0.0,0.4077005162835121,0.9334170854271356,0.9698492462311558,0.9054102029188013,0.9185945243705931,0.9106938927085986,0.0
OURS,28.0,MARC-geo_only,2020-07-05 16:01:08.261856,0.3876027898860895,0.9617028010761196,0.9887640449438202,0.9460422719245346,0.9477207966027296,0.9482549034855445,1.0,0.40450567111897107,0.9327889447236181,0.9729899497487438,0.9038079527281068,0.9159808806318093,0.9092355593752652,0.0
OURS,29.0,MARC-geo_only,2020-07-05 16:01:12.523486,0.39410917006030943,0.9639183415097325,0.987814527615129,0.9522575893098519,0.960530347613391,0.9537215940176111,1.0,0.39825523813166214,0.9327889447236181,0.9692211055276382,0.9080254981142886,0.9213012998783123,0.9130688927085987,0.0
OURS,30.0,MARC-geo_only,2020-07-05 16:01:16.920594,0.3766889807770082,0.964234847285963,0.9892388036081659,0.9533223692467381,0.9600816069131473,0.9544968183384702,1.0,0.3925739941959405,0.9309045226130653,0.9723618090452262,0.9055845650490456,0.9194760526138236,0.9114815911212971,0.0
OURS,31.0,MARC-geo_only,2020-07-05 16:01:21.235432,0.3675615887774718,0.9637600886216173,0.9879727805032442,0.9515347656843286,0.9575801650007709,0.9523763683721999,0.0,0.387918414407639,0.9327889447236181,0.9711055276381909,0.9095919158853436,0.9282446913824622,0.9117196863593923,0.0
OURS,32.0,MARC-geo_only,2020-07-05 16:01:25.557117,0.36853531819862134,0.9673999050482671,0.9905048267130875,0.9547474123931553,0.9576282295137776,0.955281456091386,1.0,0.3930080666314417,0.9359296482412061,0.9755025125628141,0.9107518393470029,0.9280748394479046,0.9147547392694452,1.0
OURS,33.0,MARC-geo_only,2020-07-05 16:01:29.955904,0.3567585105839589,0.9669251463839215,0.9903465738249723,0.9516756310936251,0.9553206724756019,0.9532000019614282,0.0,0.38354944561294574,0.9371859296482412,0.9736180904522613,0.9074432798959877,0.9236353968099326,0.9112032722179783,1.0
OURS,34.0,MARC-geo_only,2020-07-05 16:01:34.328456,0.3515046617052453,0.9667668934958062,0.9903465738249723,0.9525332156145958,0.9599624128872638,0.9536224096893591,0.0,0.3839420820750184,0.9346733668341709,0.9736180904522613,0.90528093842814,0.9196084262167854,0.9104306651953711,0.0
OURS,35.0,MARC-geo_only,2020-07-05 16:01:38.583327,0.34603013312124264,0.9681911694888432,0.9905048267130875,0.9568344309813859,0.9598821274801831,0.957355154520857,1.0,0.37774508787159944,0.9371859296482412,0.9755025125628141,0.9122111600367411,0.9254062256542906,0.9158348859745918,0.0
OURS,36.0,MARC-geo_only,2020-07-05 16:01:42.961133,0.340246169235835,0.9689824339294192,0.9905048267130875,0.9571734677164859,0.9615024788195486,0.9578690434097458,1.0,0.3766346130538825,0.9365577889447236,0.9742462311557789,0.9088096512463585,0.9231760976381721,0.9141543304190363,0.0
OURS,37.0,MARC-geo_only,2020-07-05 16:01:47.127873,0.32552436742154006,0.9692989397056496,0.990188320936857,0.9556104440506397,0.9603099314992384,0.9564011395815479,1.0,0.37887074015847405,0.9365577889447236,0.9729899497487438,0.908366333981372,0.9200242519698204,0.9131886017033076,0.0
OURS,38.0,MARC-geo_only,2020-07-05 16:01:51.519016,0.3288608487789192,0.9691406868175344,0.9898718151606267,0.9549206364091636,0.9584858262606493,0.957409374644739,0.0,0.3809540481049212,0.9378140703517588,0.9748743718592965,0.909618797464186,0.9210318470086272,0.9167852827999887,1.0
OURS,39.0,MARC-geo_only,2020-07-05 16:01:55.973559,0.32573749307288946,0.9686659281531887,0.9909795853774331,0.9550825417109212,0.9617531775659025,0.9561146808188058,0.0,0.37289919614342587,0.9378140703517588,0.9773869346733668,0.9086193344421739,0.9193020965962142,0.9158725843872902,0.0
OURS,40.0,MARC-geo_only,2020-07-05 16:02:00.545653,0.3197944649017806,0.9692989397056496,0.9906630796012027,0.9536945423297971,0.9543446997927596,0.9558282860483702,0.0,0.373502215061655,0.9390703517587939,0.9742462311557789,0.9095087209769749,0.9229259327842919,0.9139810499957559,1.0
OURS,41.0,MARC-geo_only,2020-07-05 16:02:04.799925,0.31500967503688176,0.970406709922456,0.9906630796012027,0.9563489125310961,0.95923279783337,0.9584731598637071,1.0,0.369352569981436,0.9384422110552764,0.9755025125628141,0.9080263385045163,0.9163525274461807,0.9141199388846449,0.0
OURS,42.0,MARC-geo_only,2020-07-05 16:02:09.228993,0.3135945659533466,0.9691406868175344,0.9900300680487419,0.9527977152099724,0.9563905690412013,0.95549974374796,0.0,0.37397849013158424,0.9371859296482412,0.9742462311557789,0.9069585798373017,0.9213127215921334,0.9123011558158618,0.0
OURS,43.0,MARC-geo_only,2020-07-05 16:02:13.883824,0.3145112679868319,0.9699319512581105,0.991612596929894,0.9565669566132364,0.9626393278689546,0.9575784974398338,0.0,0.3794290835234388,0.9384422110552764,0.9742462311557789,0.9107379711486472,0.9197612959652433,0.916133046147752,0.0
OURS,44.0,MARC-geo_only,2020-07-05 16:02:18.341794,0.30093587886157114,0.9702484570343409,0.9911378382655484,0.9564041310882616,0.9631600208944163,0.9577500377384145,0.0,0.3782527135619566,0.9415829145728644,0.9742462311557789,0.9134227877912156,0.923970454697235,0.919496923011629,1.0
OURS,45.0,MARC-geo_only,2020-07-05 16:02:22.591283,0.3019208167668554,0.9713562272511473,0.99240386137047,0.9616332365426757,0.965909116553377,0.9640272397554421,1.0,0.37169796071160377,0.9353015075376885,0.9748743718592965,0.9096035315259068,0.9228013376086133,0.9163744482641543,0.0
OURS,46.0,MARC-geo_only,2020-07-05 16:02:27.043875,0.30226537531964254,0.9716727330273778,0.9917708498180092,0.9606103947685208,0.9626386678430725,0.9612454466361491,1.0,0.3752491357338488,0.9390703517587939,0.9773869346733668,0.9145148657005674,0.9270109784006842,0.9190550038197098,0.0
OURS,47.0,MARC-geo_only,2020-07-05 16:02:31.198068,0.30090198505385085,0.9715144801392626,0.991612596929894,0.9587372363790853,0.9629976570951434,0.9596906634215291,0.0,0.37037737746184796,0.9415829145728644,0.9761306532663316,0.9167086258645228,0.930266962325786,0.9202178224825285,0.0
OURS,48.0,MARC-geo_only,2020-07-05 16:02:35.404375,0.2898698121163075,0.9707232156986865,0.9922456084823548,0.9576327900849173,0.9624185941342277,0.9584743177944021,0.0,0.3722739153022143,0.9390703517587939,0.9761306532663316,0.9106481731330426,0.9198509549446082,0.9157416320063381,0.0
OURS,49.0,MARC-geo_only,2020-07-05 16:02:40.031550,0.2963200063904661,0.9723057445798385,0.9920873555942396,0.9609866503617835,0.9650159207668242,0.9622432046303203,1.0,0.3633140849707714,0.9409547738693468,0.9761306532663316,0.9162693054548384,0.9280447555471311,0.919398378038084,0.0
OURS,50.0,MARC-geo_only,2020-07-05 16:02:44.387068,0.29338971361421223,0.9721474916917233,0.991612596929894,0.9604600693270169,0.9638384487486757,0.960469586091996,0.0,0.36747353913346725,0.9422110552763819,0.9773869346733668,0.9152426450313336,0.9266551031384623,0.9192416320063379,1.0
OURS,51.0,MARC-geo_only,2020-07-05 16:02:48.869208,0.28073192470472513,0.9732552619085298,0.9925621142585852,0.9628718110179557,0.9670540347992994,0.964739869883355,1.0,0.36356456282001043,0.9396984924623115,0.9780150753768844,0.9152162300372322,0.9246315697546349,0.9218772140169199,0.0
OURS,52.0,MARC-geo_only,2020-07-05 16:02:53.372546,0.2869094668602072,0.9700902041462257,0.991612596929894,0.9566754577941213,0.9608074642395377,0.9590964531149385,0.0,0.36583623110349456,0.9390703517587939,0.9786432160804021,0.9134145895255695,0.9296403815048259,0.9167449388846448,0.0
OURS,53.0,MARC-geo_only,2020-07-05 16:02:57.670534,0.2824083538462154,0.9735717676847603,0.9917708498180092,0.9614179156349208,0.9653381993096256,0.9630813501623353,1.0,0.36695694451655575,0.9434673366834171,0.9761306532663316,0.9193018096999689,0.9319514535745187,0.9231900447047506,1.0
OURS,54.0,MARC-geo_only,2020-07-05 16:03:01.990749,0.28477316064762154,0.9719892388036082,0.9920873555942396,0.959252841550883,0.9633682016302475,0.9603212529436629,0.0,0.36309873926729413,0.9403266331658291,0.9773869346733668,0.9146449884187221,0.9276803208464776,0.9184082986730047,0.0
OURS,55.0,MARC-geo_only,2020-07-05 16:03:06.790303,0.276031285566815,0.9710397214749169,0.991612596929894,0.9599771873344559,0.9623778602060498,0.9617123021844513,0.0,0.36089464033668367,0.9409547738693468,0.9755025125628141,0.9154719012413511,0.9272251835918047,0.9188474521121581,0.0
OURS,56.0,MARC-geo_only,2020-07-05 16:03:11.372389,0.2847793515554088,0.9729387561322994,0.9909795853774331,0.9601270720728944,0.9648581704138155,0.9610145211580065,0.0,0.3595458896989798,0.9422110552763819,0.9761306532663316,0.9153335413277754,0.9288977120374178,0.9197495685142743,0.0
OURS,57.0,MARC-geo_only,2020-07-05 16:03:15.507456,0.27318326827987005,0.9719892388036082,0.9914543440417788,0.9589158080119864,0.9629707763731691,0.9601281872253363,0.0,0.3608609447676932,0.9409547738693468,0.9755025125628141,0.9148196794074126,0.9252123223353874,0.919745600260306,0.0
OURS,58.0,MARC-geo_only,2020-07-05 16:03:19.858357,0.27101587173889324,0.9729387561322994,0.9922456084823548,0.9611371284508747,0.9655054149701584,0.9620017281338256,0.0,0.3606988523323931,0.9422110552763819,0.9767587939698492,0.9119582874735744,0.9190048546808249,0.919310415075121,0.0
OURS,59.0,MARC-geo_only,2020-07-05 16:03:24.850524,0.26714543989987893,0.9723057445798385,0.99240386137047,0.9625938499595632,0.9655002765373464,0.9632331775016628,0.0,0.3664623904392947,0.9428391959798995,0.9755025125628141,0.9210269680182881,0.9374069928609401,0.9242541981439039,0.0
OURS,60.0,MARC-geo_only,2020-07-05 16:03:29.093346,0.27070062716827115,0.9729387561322994,0.9925621142585852,0.9627626597839344,0.9655282822282463,0.9645245805430659,0.0,0.3615645322967414,0.9440954773869347,0.9773869346733668,0.9212164325881113,0.9339335131815782,0.9257634574031631,1.0
OURS,61.0,MARC-geo_only,2020-07-05 16:03:33.430530,0.267485244093222,0.9713562272511473,0.9914543440417788,0.9578050323534816,0.963392896075196,0.9592948557297655,0.0,0.36811693757772446,0.9409547738693468,0.9761306532663316,0.9143813243355106,0.9268372616662091,0.9175298715445774,0.0
OURS,62.0,MARC-geo_only,2020-07-05 16:03:37.582540,0.2709353008089535,0.9724639974679538,0.9919291027061243,0.9598356136860547,0.964025319538946,0.9605184609681963,0.0,0.3683716486671462,0.9390703517587939,0.9767587939698492,0.9109034499127265,0.9228428347967823,0.915666235180941,0.0
OURS,63.0,MARC-geo_only,2020-07-05 16:03:41.792887,0.266460623237826,0.9727805032441842,0.9914543440417788,0.9606575533991524,0.9645139832670846,0.9613053759671538,0.0,0.3591614569251861,0.9440954773869347,0.9786432160804021,0.9139733560495048,0.9209308722892314,0.9201993039640098,0.0
OURS,64.0,MARC-geo_only,2020-07-05 16:03:46.003639,0.25798378797304894,0.9729387561322994,0.9912960911536636,0.9603074544081107,0.9638514345570798,0.9617663249098102,0.0,0.358881569837206,0.9447236180904522,0.9761306532663316,0.9186210709894987,0.9292921248857782,0.9231437484084544,1.0
OURS,65.0,MARC-geo_only,2020-07-05 16:03:50.173098,0.2521514039964762,0.974204779237221,0.9912960911536636,0.9636621385619314,0.9688810702893803,0.9631841940776792,1.0,0.3566884181307788,0.9422110552763819,0.9786432160804021,0.9142027280349377,0.9239494860284333,0.9195511558158617,0.0
OURS,66.0,MARC-geo_only,2020-07-05 16:03:54.287675,0.2539070316094125,0.9723057445798385,0.9914543440417788,0.9613230955589571,0.9626846220386543,0.9635512760697615,0.0,0.3597107127533486,0.9447236180904522,0.9773869346733668,0.9196587321608555,0.9300359246589895,0.925820997085703,0.0
OURS,67.0,MARC-geo_only,2020-07-05 16:03:58.345002,0.25895176628172106,0.972622250356069,0.9914543440417788,0.9618630455931291,0.9626763494085894,0.9632567275666374,0.0,0.3608607975157661,0.9440954773869347,0.9742462311557789,0.9190908728787548,0.9275970166171403,0.9250286690433749,0.0
OURS,68.0,MARC-geo_only,2020-07-05 16:04:02.734067,0.25531999070464406,0.9715144801392626,0.9925621142585852,0.9570814463079773,0.9626252185223336,0.9587351059245471,0.0,0.358526714782619,0.9396984924623115,0.9773869346733668,0.9093167072267255,0.9228701176857939,0.9138051240698299,0.0
OURS,69.0,MARC-geo_only,2020-07-05 16:04:07.053643,0.26011454866626327,0.9729387561322994,0.99240386137047,0.9608779951236492,0.9642142050151858,0.9615244521991876,0.0,0.3631873625382107,0.9415829145728644,0.9773869346733668,0.9135403951365083,0.923204021812381,0.9184876637523697,0.0
OURS,70.0,MARC-geo_only,2020-07-05 16:04:11.258436,0.25721748455507615,0.9729387561322994,0.9914543440417788,0.9605860735921359,0.9645374309979148,0.9617793954955552,0.0,0.3528524852128484,0.9428391959798995,0.9767587939698492,0.9121886762237709,0.9195204569825313,0.9191622669269729,0.0
OURS,71.0,MARC-geo_only,2020-07-05 16:04:15.762680,0.24680556093029704,0.9732552619085298,0.9920873555942396,0.9617930827281391,0.9640673916858307,0.9621037603179694,0.0,0.35025708122768595,0.9434673366834171,0.9780150753768844,0.91480592580016,0.924376313844967,0.9198104150751208,0.0
OURS,72.0,MARC-geo_only,2020-07-05 16:04:20.069972,0.2499224021170105,0.9738882734609907,0.99240386137047,0.9620166509820579,0.9676163601426316,0.9622922908420263,0.0,0.35613992638024855,0.9415829145728644,0.9780150753768844,0.9112990087342782,0.9205031749010076,0.9167178224825284,0.0
OURS,73.0,MARC-geo_only,2020-07-05 16:04:24.664882,0.24810151150000587,0.9730970090204146,0.9920873555942396,0.9626887828761461,0.9676425853169005,0.9641703236888091,0.0,0.35543601641702893,0.9415829145728644,0.9780150753768844,0.9133197615462539,0.921071695805055,0.9190465261862322,0.0
OURS,74.0,MARC-geo_only,2020-07-05 16:04:28.999012,0.24425337690117804,0.9730970090204146,0.9917708498180092,0.9607797751185914,0.9647396804062127,0.9614226918403707,0.0,0.35335048261898844,0.9447236180904522,0.9780150753768844,0.9162786068413205,0.9234810919497453,0.9225749653396713,0.0
OURS,75.0,MARC-geo_only,2020-07-05 16:04:33.587806,0.2351226337203347,0.9737300205728755,0.99240386137047,0.9619674437500992,0.9661142900211951,0.9621619813367166,0.0,0.35266592574478994,0.9453517587939698,0.9780150753768844,0.9167771035502851,0.9263124882237526,0.9223104150751211,1.0
OURS,76.0,MARC-geo_only,2020-07-05 16:04:37.695691,0.24822053000800198,0.9737300205728755,0.991612596929894,0.9614986201712914,0.9662454509606903,0.9620697912687202,0.0,0.35099401130298874,0.946608040201005,0.9773869346733668,0.9225805166854836,0.9346526390276388,0.9256437484084544,1.0
OURS,77.0,MARC-geo_only,2020-07-05 16:04:42.102976,0.24760373549137638,0.972622250356069,0.9919291027061243,0.9603639214994659,0.9653178707837166,0.9614497446486735,0.0,0.35213574609864295,0.9440954773869347,0.9773869346733668,0.9175840600224996,0.9269677648839214,0.9230511558158616,0.0
OURS,78.0,MARC-geo_only,2020-07-05 16:04:46.232661,0.24484567289715384,0.9727805032441842,0.9917708498180092,0.961334957468004,0.9644544788052033,0.9625473562091341,0.0,0.3491165440660625,0.9447236180904522,0.9798994974874372,0.9158395068071091,0.9226207503491658,0.9240286690433749,0.0
OURS,79.0,MARC-geo_only,2020-07-05 16:04:50.567716,0.2540075077882653,0.9743630321253363,0.9920873555942396,0.9646273789119442,0.9669476643447887,0.9650015222782313,1.0,0.3498207569945997,0.9484924623115578,0.9786432160804021,0.9235080343692899,0.9318200513921204,0.92955512406983,1.0
OURS,80.0,MARC-geo_only,2020-07-05 16:04:54.921021,0.24565829573165843,0.9735717676847603,0.9919291027061243,0.962157609920195,0.9654492306125881,0.964371173220102,0.0,0.36048755547658884,0.9434673366834171,0.9773869346733668,0.9165432310874655,0.9277813499852973,0.9227872669269728,0.0
OURS,81.0,MARC-geo_only,2020-07-05 16:04:59.320015,0.23822125811368572,0.9737300205728755,0.9922456084823548,0.9615424199807361,0.9655199148223342,0.9621869915971274,0.0,0.3561794037869827,0.9422110552763819,0.9773869346733668,0.9131701724699471,0.9244579900663492,0.9185814588461647,0.0
OURS,82.0,MARC-geo_only,2020-07-05 16:05:03.862458,0.24137652554661437,0.975629055230258,0.9925621142585852,0.9661516472189494,0.9687141993694981,0.9663879060243348,1.0,0.3514748240760223,0.9447236180904522,0.9792713567839196,0.9202326038032616,0.9320491132677663,0.9256490394137453,0.0
OURS,83.0,MARC-geo_only,2020-07-05 16:05:08.261850,0.24691820475266202,0.9735717676847603,0.9925621142585852,0.9614601040387876,0.965973247928893,0.9621322843312131,0.0,0.3534603680498037,0.9440954773869347,0.9773869346733668,0.9164489034852431,0.9279172451358982,0.9203342245989306,0.0
OURS,84.0,MARC-geo_only,2020-07-05 16:05:12.752613,0.24099511706125398,0.9738882734609907,0.9917708498180092,0.9648798968016307,0.9670511222051547,0.9662683878110666,0.0,0.3520743400607277,0.9459798994974874,0.9773869346733668,0.923100376716,0.9342574220613693,0.9283798595195655,0.0
OURS,85.0,MARC-geo_only,2020-07-05 16:05:17.329983,0.24552526289025597,0.9729387561322994,0.9917708498180092,0.9603894802687087,0.9646636121337948,0.9610323148562436,0.0,0.36365565998320604,0.9409547738693468,0.9761306532663316,0.9125311652772841,0.9231436973196677,0.917662266926973,0.0
OURS,86.0,MARC-geo_only,2020-07-05 16:05:21.989031,0.2445141413031094,0.9738882734609907,0.9917708498180092,0.9617574529842883,0.9644751592303068,0.9626378977813831,0.0,0.3574372567423624,0.9440954773869347,0.9767587939698492,0.9170135589262727,0.9270090857424449,0.9228592366239426,0.0
OURS,87.0,MARC-geo_only,2020-07-05 16:05:26.238250,0.2398228265025567,0.9745212850134515,0.9925621142585852,0.9640775910005135,0.9663840373174302,0.9645100000063426,0.0,0.3539073393872036,0.9491206030150754,0.9780150753768844,0.9257337003838798,0.9351783122341749,0.9291993039640097,1.0
OURS,88.0,MARC-geo_only,2020-07-05 16:05:30.659389,0.2374599815395969,0.9748377907896819,0.9914543440417788,0.96418337360346,0.9680943045666159,0.965280948167377,0.0,0.34957641213383506,0.9459798994974874,0.9786432160804021,0.9195359629853935,0.929344591863245,0.9243329018476077,0.0
OURS,89.0,MARC-geo_only,2020-07-05 16:05:34.761155,0.23418841916259509,0.9738882734609907,0.9919291027061243,0.9627239627505395,0.9661593975755515,0.9634790843725697,0.0,0.357824853541863,0.9453517587939698,0.9792713567839196,0.919801185437913,0.9296893249079782,0.9245471875618935,0.0
OURS,90.0,MARC-geo_only,2020-07-05 16:05:39.000385,0.24182353468329154,0.9743630321253363,0.9914543440417788,0.964712005236491,0.9690529452321001,0.9646747879745233,0.0,0.3525270921126682,0.9415829145728644,0.9786432160804021,0.915439597040791,0.9287878097564631,0.9202163794810853,0.0
OURS,91.0,MARC-geo_only,2020-07-05 16:05:43.617579,0.23376824271595917,0.9745212850134515,0.9922456084823548,0.9648285415873264,0.96722629143321,0.9650954228951583,0.0,0.35561314580877823,0.9453517587939698,0.9767587939698492,0.9199318043623085,0.9303379014776073,0.9246925699572758,0.0
OURS,92.0,MARC-geo_only,2020-07-05 16:05:47.900038,0.23545369293648602,0.9740465263491058,0.9922456084823548,0.9630712722251906,0.9674713046340704,0.9635233329480684,0.0,0.34922220318311425,0.9453517587939698,0.9780150753768844,0.9244592149858438,0.9397175700116877,0.9261252298899358,0.0
OURS,93.0,MARC-geo_only,2020-07-05 16:05:52.601977,0.2406351690825112,0.9751542965659123,0.9914543440417788,0.9649881532853927,0.9676883177581395,0.9644688227927516,0.0,0.35167923097933956,0.9478643216080402,0.9798994974874372,0.9222715833112131,0.9302680750621926,0.9266490394137452,0.0
