method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,34.0,MARC-specific,2020-07-05 19:15:45.646390,0.10133224167922522,1.0,1.0,1.0,1.0,1.0,0.0,0.14668705835938453,0.9921875,0.996875,0.9902421125219053,0.9939057488280286,0.99006908462867,0.0
OURS,35.0,MARC-specific,2020-07-05 19:15:53.780348,0.09980094915789725,1.0,1.0,1.0,1.0,1.0,0.0,0.14261522218585015,0.9921875,0.996875,0.9897359980261535,0.9926597582037996,0.9905008635578584,0.0
OURS,36.0,MARC-specific,2020-07-05 19:16:01.928334,0.09916579371143336,1.0,1.0,1.0,1.0,1.0,0.0,0.14307268783450128,0.990625,0.996875,0.9881240233571839,0.9916234887737478,0.9887737478411053,0.0
OURS,37.0,MARC-specific,2020-07-05 19:16:10.211049,0.0977965812731493,1.0,1.0,1.0,1.0,1.0,0.0,0.1422329217195511,0.99375,0.996875,0.9912163829262275,0.9939550949913644,0.991796200345423,0.0
OURS,38.0,MARC-specific,2020-07-05 19:16:18.469331,0.09695318523319396,1.0,1.0,1.0,1.0,1.0,0.0,0.14173839390277862,0.99375,0.996875,0.9916769471173617,0.9946459412780656,0.991796200345423,0.0
OURS,39.0,MARC-specific,2020-07-05 19:16:26.687713,0.09508745724815675,1.0,1.0,1.0,1.0,1.0,0.0,0.14170947968959807,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,40.0,MARC-specific,2020-07-05 19:16:34.962025,0.0978607400127638,1.0,1.0,1.0,1.0,1.0,0.0,0.14054426178336143,0.990625,0.996875,0.9887617276218313,0.9926104120404639,0.9887737478411053,0.0
OURS,41.0,MARC-specific,2020-07-05 19:16:43.126953,0.09654682521853793,1.0,1.0,1.0,1.0,1.0,0.0,0.1422359399497509,0.9921875,0.9953125,0.9899004852372728,0.9933506044905008,0.99006908462867,0.0
OURS,42.0,MARC-specific,2020-07-05 19:16:51.486481,0.09719418389123206,1.0,1.0,1.0,1.0,1.0,0.0,0.14073980301618577,0.9921875,0.996875,0.9899004852372728,0.9933506044905008,0.99006908462867,0.0
OURS,43.0,MARC-specific,2020-07-05 19:16:59.684086,0.09572801956782433,1.0,1.0,1.0,1.0,1.0,0.0,0.1407198689877987,0.9921875,0.996875,0.990077625310786,0.9932149025413275,0.9905008635578584,0.0
OURS,44.0,MARC-specific,2020-07-05 19:17:07.868976,0.09625223415242008,1.0,1.0,1.0,1.0,1.0,0.0,0.13867969140410424,0.99375,0.996875,0.9916769471173617,0.9946459412780656,0.991796200345423,0.0
OURS,45.0,MARC-specific,2020-07-05 19:17:16.157602,0.09333740107259969,1.0,1.0,1.0,1.0,1.0,0.0,0.13645132780075073,0.9921875,0.996875,0.9905381895019201,0.9939057488280286,0.9905008635578584,0.0
OURS,46.0,MARC-specific,2020-07-05 19:17:24.309997,0.09328890676476907,1.0,1.0,1.0,1.0,1.0,0.0,0.13543155863881112,0.99375,0.996875,0.9912163829262275,0.9939550949913644,0.991796200345423,0.0
OURS,47.0,MARC-specific,2020-07-05 19:17:32.498388,0.09310055027405421,1.0,1.0,1.0,1.0,1.0,0.0,0.13810956180095674,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,48.0,MARC-specific,2020-07-05 19:17:40.731653,0.09291734233614654,1.0,1.0,1.0,1.0,1.0,0.0,0.1353854089975357,0.9921875,0.996875,0.9902421125219053,0.9934739698988405,0.9905008635578584,0.0
OURS,49.0,MARC-specific,2020-07-05 19:17:48.964430,0.09326997381307005,1.0,1.0,1.0,1.0,1.0,0.0,0.13570232689380646,0.99375,0.996875,0.99155801021086,0.9945102393288923,0.991796200345423,0.0
OURS,50.0,MARC-specific,2020-07-05 19:17:57.272185,0.0914461195542217,1.0,1.0,1.0,1.0,1.0,0.0,0.13356242924928666,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,51.0,MARC-specific,2020-07-05 19:18:05.497262,0.09237478937695583,1.0,1.0,1.0,1.0,1.0,0.0,0.13311825543642045,0.99375,0.996875,0.9917224974219793,0.9947693066864053,0.991796200345423,0.0
OURS,52.0,MARC-specific,2020-07-05 19:18:13.717780,0.09125839877307,1.0,1.0,1.0,1.0,1.0,0.0,0.13362639397382736,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,53.0,MARC-specific,2020-07-05 19:18:21.969636,0.09014656462230464,1.0,1.0,1.0,1.0,1.0,0.0,0.13066383376717566,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,54.0,MARC-specific,2020-07-05 19:18:30.311340,0.09042246147605326,1.0,1.0,1.0,1.0,1.0,0.0,0.13200090155005456,0.99375,0.9953125,0.9916769471173617,0.9946459412780656,0.991796200345423,0.0
OURS,55.0,MARC-specific,2020-07-05 19:18:38.570948,0.09120855387567545,1.0,1.0,1.0,1.0,1.0,0.0,0.13031427785754204,0.9953125,0.996875,0.9928612550374207,0.9955094991364422,0.9930915371329878,1.0
OURS,56.0,MARC-specific,2020-07-05 19:18:46.800459,0.09078383108798771,1.0,1.0,1.0,1.0,1.0,0.0,0.13481410816311837,0.99375,0.996875,0.99155801021086,0.9945102393288923,0.991796200345423,0.0
OURS,57.0,MARC-specific,2020-07-05 19:18:55.089905,0.09273021267715562,1.0,1.0,1.0,1.0,1.0,0.0,0.1331043243408203,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,58.0,MARC-specific,2020-07-05 19:19:03.249145,0.09086734118179104,1.0,1.0,1.0,1.0,1.0,0.0,0.13288474082946777,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,59.0,MARC-specific,2020-07-05 19:19:11.483391,0.08951817878436827,1.0,1.0,1.0,1.0,1.0,0.0,0.12905975952744483,0.9953125,0.996875,0.9926967678263015,0.9952504317789291,0.9930915371329878,0.0
OURS,60.0,MARC-specific,2020-07-05 19:19:19.683191,0.09089358410919822,1.0,1.0,1.0,1.0,1.0,0.0,0.13318899348378183,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,61.0,MARC-specific,2020-07-05 19:19:27.860576,0.09027040254610295,1.0,1.0,1.0,1.0,1.0,0.0,0.13234308660030364,0.99375,0.996875,0.99155801021086,0.9945102393288923,0.991796200345423,0.0
OURS,62.0,MARC-specific,2020-07-05 19:19:36.183973,0.09792871747277418,1.0,1.0,1.0,1.0,1.0,0.0,0.13353735953569412,0.99375,0.996875,0.9912163829262275,0.9939550949913644,0.991796200345423,0.0
OURS,63.0,MARC-specific,2020-07-05 19:19:44.394425,0.09036593638931742,1.0,1.0,1.0,1.0,1.0,0.0,0.12934353426098824,0.99375,0.996875,0.99155801021086,0.9945102393288923,0.991796200345423,0.0
OURS,64.0,MARC-specific,2020-07-05 19:19:52.607791,0.08935211554273517,1.0,1.0,1.0,1.0,1.0,0.0,0.12922326624393463,0.99375,0.996875,0.99155801021086,0.9945102393288923,0.991796200345423,0.0
OURS,65.0,MARC-specific,2020-07-05 19:20:00.752761,0.08938034153426949,1.0,1.0,1.0,1.0,1.0,0.0,0.12893826514482498,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,66.0,MARC-specific,2020-07-05 19:20:09.035705,0.08834972584489527,1.0,1.0,1.0,1.0,1.0,0.0,0.12913132458925247,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,67.0,MARC-specific,2020-07-05 19:20:17.166544,0.08906238589950544,1.0,1.0,1.0,1.0,1.0,0.0,0.12676923871040344,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,68.0,MARC-specific,2020-07-05 19:20:25.394200,0.08870557325694736,1.0,1.0,1.0,1.0,1.0,0.0,0.12766264006495476,0.9953125,0.996875,0.9926967678263015,0.9952504317789291,0.9930915371329878,0.0
OURS,69.0,MARC-specific,2020-07-05 19:20:33.576082,0.08879448610918109,1.0,1.0,1.0,1.0,1.0,0.0,0.12740207836031914,0.9921875,0.996875,0.9878241505184511,0.9887244016777695,0.9892055267702936,0.0
OURS,70.0,MARC-specific,2020-07-05 19:20:41.783705,0.08766599833757577,1.0,1.0,1.0,1.0,1.0,0.0,0.1281580351293087,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,71.0,MARC-specific,2020-07-05 19:20:49.993402,0.08842923903059598,1.0,1.0,1.0,1.0,1.0,0.0,0.12765635848045348,0.99375,0.996875,0.99155801021086,0.9945102393288923,0.991796200345423,0.0
OURS,72.0,MARC-specific,2020-07-05 19:20:58.111167,0.08805165965875283,1.0,1.0,1.0,1.0,1.0,0.0,0.1298965722322464,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,73.0,MARC-specific,2020-07-05 19:21:06.320919,0.0886308245999298,1.0,1.0,1.0,1.0,1.0,0.0,0.122818323969841,0.9953125,0.996875,0.9928612550374207,0.9955094991364422,0.9930915371329878,0.0
OURS,74.0,MARC-specific,2020-07-05 19:21:14.523455,0.08769571815982809,1.0,1.0,1.0,1.0,1.0,0.0,0.12662044391036034,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,75.0,MARC-specific,2020-07-05 19:21:22.817811,0.08891156744082085,1.0,1.0,1.0,1.0,1.0,0.0,0.12893631011247636,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,76.0,MARC-specific,2020-07-05 19:21:31.096185,0.08825867727258353,1.0,1.0,1.0,1.0,1.0,0.0,0.12673450633883476,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,77.0,MARC-specific,2020-07-05 19:21:39.273851,0.08714072627151731,1.0,1.0,1.0,1.0,1.0,0.0,0.12431427612900733,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,78.0,MARC-specific,2020-07-05 19:21:47.550663,0.08692003216238577,1.0,1.0,1.0,1.0,1.0,0.0,0.12434870451688766,0.9953125,0.996875,0.9931573320174357,0.9959412780656304,0.9930915371329878,0.0
OURS,79.0,MARC-specific,2020-07-05 19:21:55.797423,0.08728036213881561,1.0,1.0,1.0,1.0,1.0,0.0,0.12132790312170982,0.9953125,0.996875,0.9931573320174357,0.9959412780656304,0.9930915371329878,0.0
OURS,80.0,MARC-specific,2020-07-05 19:22:04.074538,0.08711457549120472,1.0,1.0,1.0,1.0,1.0,0.0,0.12296979799866677,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,81.0,MARC-specific,2020-07-05 19:22:12.307392,0.08726861336134456,1.0,1.0,1.0,1.0,1.0,0.0,0.12187527045607567,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,82.0,MARC-specific,2020-07-05 19:22:20.567513,0.08707680750841389,1.0,1.0,1.0,1.0,1.0,0.0,0.12244197353720665,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,83.0,MARC-specific,2020-07-05 19:22:28.740838,0.0868464865893211,1.0,1.0,1.0,1.0,1.0,0.0,0.12436763942241669,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,84.0,MARC-specific,2020-07-05 19:22:36.972418,0.08618287535330076,1.0,1.0,1.0,1.0,1.0,0.0,0.12449558824300766,0.99375,0.996875,0.992018574401994,0.9952010856155934,0.991796200345423,0.0
OURS,85.0,MARC-specific,2020-07-05 19:22:45.223259,0.08649095582847177,1.0,1.0,1.0,1.0,1.0,0.0,0.12399309128522873,0.9953125,0.996875,0.9926967678263015,0.9952504317789291,0.9930915371329878,0.0
