method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,1.0,MARC-specific,2020-07-05 17:23:30.684165,20.04767183063235,0.15585009140767825,0.3139853747714808,0.05945049271741032,0.061491287195194054,0.09361125917336084,1.0,8.570461341241474,0.15739769150052466,0.30535152151101785,0.056947867753401056,0.053420421623102926,0.09198412698412699,1.0
OURS,2.0,MARC-specific,2020-07-05 17:23:35.359950,5.994832624682997,0.350091407678245,0.5843235831809872,0.22733070180643697,0.25881951403833786,0.2634565364934486,1.0,4.003185041553701,0.3462749213011542,0.5634837355718783,0.2122688300954353,0.22675989466596652,0.2511031746031746,1.0
OURS,3.0,MARC-specific,2020-07-05 17:23:40.076501,3.7818421576533066,0.596892138939671,0.803016453382084,0.49689885843896625,0.5552408801634447,0.5216610775562011,1.0,2.588045650864448,0.583420776495278,0.7733473242392445,0.4741868309487136,0.4873235453235453,0.5097619047619049,1.0
OURS,4.0,MARC-specific,2020-07-05 17:23:44.760538,2.7039335680618146,0.7842778793418648,0.9072212065813529,0.7207651843251608,0.7718109851812841,0.7345969968632301,1.0,1.788995074825547,0.7334732423924449,0.8604407135362014,0.6409479321274987,0.6579792429792429,0.6687301587301587,1.0
OURS,5.0,MARC-specific,2020-07-05 17:23:49.538734,1.9997023993479923,0.8724862888482633,0.9499542961608776,0.8404769803283817,0.8801665146859738,0.8403770313473422,1.0,1.3244829399262996,0.8100734522560336,0.9160545645330536,0.7503562371067442,0.7757929600785638,0.7649801587301587,1.0
OURS,6.0,MARC-specific,2020-07-05 17:23:54.245238,1.4445975365106978,0.9303016453382084,0.9725776965265083,0.9172256939558319,0.9438745507994196,0.9128907322808355,1.0,1.0264841568307386,0.8604407135362014,0.9370409233997902,0.8178682784812142,0.8432589586339586,0.8277896825396825,1.0
OURS,7.0,MARC-specific,2020-07-05 17:23:58.931878,1.0745009317912393,0.9611517367458866,0.9876599634369287,0.9547557560089075,0.9707420587875496,0.9522231397041181,1.0,0.8465822362199285,0.8845750262329486,0.950682056663169,0.8538783378930437,0.8819545454545455,0.8604285714285714,1.0
OURS,8.0,MARC-specific,2020-07-05 17:24:03.585751,0.8211884639162904,0.9803473491773309,0.9926873857404022,0.9767492362788116,0.983409390256744,0.9749019036953378,1.0,0.6966567918236083,0.9139559286463799,0.9590766002098636,0.8976054850149278,0.9201521164021165,0.899734126984127,1.0
OURS,9.0,MARC-specific,2020-07-05 17:24:08.315402,0.6237292185126101,0.9888025594149908,0.9965722120658135,0.9872333300834016,0.9898060238356625,0.9860895064974011,1.0,0.6081691229205817,0.9233997901364114,0.9643231899265478,0.9056156600251029,0.9265714285714286,0.9092896825396827,1.0
OURS,10.0,MARC-specific,2020-07-05 17:24:12.985721,0.49570322439919007,0.9938299817184644,0.998400365630713,0.9927971987237925,0.9940995505039623,0.9921833570912518,1.0,0.5342531132297776,0.9349422875131165,0.9695697796432319,0.9193892436539496,0.9370127465127466,0.922345238095238,1.0
OURS,11.0,MARC-specific,2020-07-05 17:24:17.668514,0.4006618904239299,0.9974862888482633,0.9990859232175503,0.9972354516440315,0.997848783161283,0.9968716561216561,1.0,0.49057904308014877,0.9422875131164743,0.9674711437565582,0.9325600178115657,0.9494083694083694,0.9319285714285714,1.0
OURS,12.0,MARC-specific,2020-07-05 17:24:22.382416,0.33494029228168604,0.9993144424131627,0.9997714808043876,0.9991185645272602,0.9993055555555554,0.9990238927738926,1.0,0.45608351169328,0.9412381951731374,0.9706190975865687,0.9333627370221796,0.9523399470899472,0.9334563492063493,0.0
OURS,13.0,MARC-specific,2020-07-05 17:24:27.047533,0.27669781413766975,0.9997714808043876,1.0,0.9996825396825397,0.9996969696969696,0.9996969696969696,1.0,0.42749818787369626,0.9464847848898216,0.9737670514165793,0.935706941859883,0.9536126373626372,0.9365119047619047,1.0
OURS,14.0,MARC-specific,2020-07-05 17:24:31.698563,0.23514051100671618,1.0,1.0,1.0,1.0,1.0,1.0,0.3973229939952602,0.9496327387198321,0.9737670514165793,0.9389601237542414,0.954924122174122,0.9400436507936509,1.0
OURS,15.0,MARC-specific,2020-07-05 17:24:36.415807,0.20388052137176996,1.0,1.0,1.0,1.0,1.0,0.0,0.3848974140593538,0.9485834207764953,0.9737670514165793,0.9402906080847258,0.9578328523328523,0.9400436507936509,0.0
OURS,16.0,MARC-specific,2020-07-05 17:24:41.067082,0.18425379807922915,1.0,1.0,1.0,1.0,1.0,0.0,0.3711494399080246,0.9517313746065058,0.9737670514165793,0.9438603248603249,0.9589179894179894,0.9442103174603176,1.0
OURS,17.0,MARC-specific,2020-07-05 17:24:45.796240,0.1672687841071943,1.0,1.0,1.0,1.0,1.0,0.0,0.3650405405388299,0.9517313746065058,0.974816369359916,0.9423989534430711,0.9579550264550265,0.9430992063492063,0.0
OURS,18.0,MARC-specific,2020-07-05 17:24:50.538342,0.15459179737940568,1.0,1.0,1.0,1.0,1.0,0.0,0.3653891783008295,0.9527806925498427,0.9727177334732424,0.9444918055227653,0.9590274170274171,0.9454603174603176,1.0
OURS,19.0,MARC-specific,2020-07-05 17:24:55.235858,0.14567754070327313,1.0,1.0,1.0,1.0,1.0,0.0,0.34828087543640657,0.9590766002098636,0.9737670514165793,0.9521965682465683,0.9681615791615792,0.9518492063492063,1.0
OURS,20.0,MARC-specific,2020-07-05 17:24:59.960226,0.13438684017937189,1.0,1.0,1.0,1.0,1.0,0.0,0.3430544227392951,0.9569779643231899,0.974816369359916,0.9486779294779294,0.9615412087912087,0.9496269841269842,0.0
OURS,21.0,MARC-specific,2020-07-05 17:25:04.649091,0.12887758103759459,1.0,1.0,1.0,1.0,1.0,0.0,0.34165060488900006,0.9559286463798531,0.974816369359916,0.948784956329074,0.9632883597883597,0.9500436507936509,0.0
OURS,22.0,MARC-specific,2020-07-05 17:25:09.325923,0.12838570178372333,1.0,1.0,1.0,1.0,1.0,0.0,0.34185717732558596,0.9569779643231899,0.974816369359916,0.9489242207110627,0.9643635993635993,0.9499047619047618,0.0
OURS,23.0,MARC-specific,2020-07-05 17:25:14.009872,0.12477532696571385,1.0,1.0,1.0,1.0,1.0,0.0,0.32938985318602193,0.9569779643231899,0.974816369359916,0.9482664525532948,0.9629747104747105,0.9490714285714285,0.0
OURS,24.0,MARC-specific,2020-07-05 17:25:18.728920,0.11528463041924035,1.0,1.0,1.0,1.0,1.0,0.0,0.33300004994881743,0.9527806925498427,0.9758656873032528,0.944354244448362,0.961624542124542,0.9449047619047618,0.0
OURS,25.0,MARC-specific,2020-07-05 17:25:23.432926,0.11483975896233832,1.0,1.0,1.0,1.0,1.0,0.0,0.33402550820914045,0.9527806925498427,0.9758656873032528,0.9420449190758788,0.9589678932178932,0.9429603174603176,0.0
OURS,26.0,MARC-specific,2020-07-05 17:25:28.096494,0.11465079138494715,1.0,1.0,1.0,1.0,1.0,0.0,0.32162007289192984,0.9548793284365162,0.9758656873032528,0.9489423964923965,0.9656377696377696,0.9479603174603176,0.0
OURS,27.0,MARC-specific,2020-07-05 17:25:32.794887,0.11386825215119113,1.0,1.0,1.0,1.0,1.0,0.0,0.3187071197243077,0.9590766002098636,0.9769150052465897,0.9506160196528619,0.9640210067710068,0.9524047619047618,0.0
OURS,28.0,MARC-specific,2020-07-05 17:25:37.488276,0.10903487154291143,1.0,1.0,1.0,1.0,1.0,0.0,0.3223304107456868,0.9569779643231899,0.9769150052465897,0.9493430213577273,0.962924603174603,0.9499047619047618,0.0
OURS,29.0,MARC-specific,2020-07-05 17:25:42.188681,0.10861613008941114,1.0,1.0,1.0,1.0,1.0,0.0,0.3172350893928772,0.9590766002098636,0.9758656873032528,0.9537137830006251,0.9685858215858214,0.953793650793651,0.0
