method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,46.0,MARC-specific,2020-07-05 17:32:22.398347,0.09247088989398357,1.0,1.0,1.0,1.0,1.0,0.0,0.4117080897269164,0.9349112426035503,0.9704142011834319,0.9200738466326701,0.9329748677248678,0.923186507936508,0.0
OURS,47.0,MARC-specific,2020-07-05 17:32:26.977043,0.09262971289984225,1.0,1.0,1.0,1.0,1.0,0.0,0.4091680754520887,0.9323753169907016,0.9704142011834319,0.9186249899338136,0.9312658730158732,0.9219642857142858,0.0
OURS,48.0,MARC-specific,2020-07-05 17:32:31.521724,0.09090938981581126,1.0,1.0,1.0,1.0,1.0,0.0,0.40139945059233767,0.9357565511411665,0.9721048182586645,0.9221572202307496,0.936198172198172,0.9242976190476191,0.0
OURS,49.0,MARC-specific,2020-07-05 17:32:36.116212,0.09048613453049391,1.0,1.0,1.0,1.0,1.0,0.0,0.40093703982392714,0.9357565511411665,0.9721048182586645,0.9220306169628419,0.934470658970659,0.9244642857142857,0.0
OURS,50.0,MARC-specific,2020-07-05 17:32:40.782206,0.0917045630144429,1.0,1.0,1.0,1.0,1.0,0.0,0.4065956247376872,0.9366018596787827,0.9704142011834319,0.9231130819071995,0.9347539682539684,0.9269642857142858,0.0
OURS,51.0,MARC-specific,2020-07-05 17:32:45.377311,0.09145900446093146,1.0,1.0,1.0,1.0,1.0,0.0,0.4041978964237268,0.9391377852916315,0.9678782755705833,0.9269838978867112,0.9409801587301588,0.9279087301587303,1.0
OURS,52.0,MARC-specific,2020-07-05 17:32:49.954889,0.09213841472538094,1.0,1.0,1.0,1.0,1.0,0.0,0.4055726384320505,0.937447168216399,0.9704142011834319,0.9246451705329416,0.9398730158730159,0.9256865079365082,0.0
OURS,53.0,MARC-specific,2020-07-05 17:32:54.544221,0.09031886864387063,1.0,1.0,1.0,1.0,1.0,0.0,0.4012669806800852,0.9391377852916315,0.9704142011834319,0.9272923486951622,0.9418015873015875,0.9284642857142859,0.0
OURS,54.0,MARC-specific,2020-07-05 17:32:59.080281,0.08991798599287903,1.0,1.0,1.0,1.0,1.0,0.0,0.4034103764282478,0.9382924767540152,0.9704142011834319,0.9264721998897191,0.9414018759018761,0.9273531746031747,0.0
OURS,55.0,MARC-specific,2020-07-05 17:33:03.776660,0.09021026498444461,1.0,1.0,1.0,1.0,1.0,0.0,0.39751301031947034,0.9408284023668639,0.9712595097210481,0.9284146896611561,0.9430224867724869,0.9300198412698414,1.0
OURS,56.0,MARC-specific,2020-07-05 17:33:08.340521,0.08986984486244637,1.0,1.0,1.0,1.0,1.0,0.0,0.4018377465206188,0.9391377852916315,0.9695688926458157,0.926933436165197,0.939425925925926,0.9297420634920635,0.0
OURS,57.0,MARC-specific,2020-07-05 17:33:12.920612,0.0889533802263126,1.0,1.0,1.0,1.0,1.0,0.0,0.3995068343836477,0.937447168216399,0.9721048182586645,0.9250227544549796,0.9396928811928812,0.9262420634920636,0.0
OURS,58.0,MARC-specific,2020-07-05 17:33:17.510680,0.08911311136198342,1.0,1.0,1.0,1.0,1.0,0.0,0.40181991316863064,0.9399830938292477,0.9721048182586645,0.92966854637737,0.9418496133496134,0.9315939153439152,0.0
OURS,59.0,MARC-specific,2020-07-05 17:33:22.058841,0.089404060613603,1.0,1.0,1.0,1.0,1.0,0.0,0.4005841007448311,0.9399830938292477,0.9704142011834319,0.9292925799453934,0.9458240740740742,0.9303161375661375,0.0
OURS,60.0,MARC-specific,2020-07-05 17:33:26.582861,0.08912800915550047,1.0,1.0,1.0,1.0,1.0,0.0,0.40030116878216887,0.9399830938292477,0.9687235841081995,0.9285171576552652,0.944141293891294,0.9315198412698413,0.0
OURS,61.0,MARC-specific,2020-07-05 17:33:31.196590,0.08979272240035154,1.0,1.0,1.0,1.0,1.0,0.0,0.40057321203933965,0.9391377852916315,0.9704142011834319,0.9254086898130511,0.9411014911014911,0.927075396825397,0.0
OURS,62.0,MARC-specific,2020-07-05 17:33:35.772877,0.0882274452192566,1.0,1.0,1.0,1.0,1.0,0.0,0.40126842414032876,0.9408284023668639,0.9695688926458157,0.9285595847271039,0.942431216931217,0.9301309523809523,0.0
OURS,63.0,MARC-specific,2020-07-05 17:33:40.363268,0.08781302969739221,1.0,1.0,1.0,1.0,1.0,0.0,0.401875675707073,0.9391377852916315,0.9712595097210481,0.9269316911781577,0.9429034391534391,0.9273531746031747,0.0
OURS,64.0,MARC-specific,2020-07-05 17:33:44.966569,0.08795562313193005,1.0,1.0,1.0,1.0,1.0,0.0,0.4016322280931352,0.9382924767540152,0.9695688926458157,0.9253640085168219,0.9411904761904762,0.9265198412698413,0.0
OURS,65.0,MARC-specific,2020-07-05 17:33:49.672403,0.08801209128713815,1.0,1.0,1.0,1.0,1.0,0.0,0.40193542727251125,0.9391377852916315,0.9695688926458157,0.9282058720146957,0.9432656325156327,0.9291309523809526,0.0
OURS,66.0,MARC-specific,2020-07-05 17:33:54.236381,0.08859656963926896,1.0,1.0,1.0,1.0,1.0,0.0,0.4050013670604912,0.937447168216399,0.9695688926458157,0.9249255983431175,0.9409336219336221,0.9265198412698413,0.0
OURS,67.0,MARC-specific,2020-07-05 17:33:58.880456,0.08857944445999935,1.0,1.0,1.0,1.0,1.0,0.0,0.40192154377371403,0.9408284023668639,0.9687235841081995,0.9293216713168726,0.942690883190883,0.9319828042328042,0.0
OURS,68.0,MARC-specific,2020-07-05 17:34:03.509063,0.08802749199664253,1.0,1.0,1.0,1.0,1.0,0.0,0.39849560263795764,0.9391377852916315,0.9721048182586645,0.9286961159755278,0.9443571428571428,0.9303161375661377,0.0
OURS,69.0,MARC-specific,2020-07-05 17:34:08.107960,0.08732652450694707,1.0,1.0,1.0,1.0,1.0,0.0,0.3976756854522863,0.9425190194420964,0.9712595097210481,0.9314007618678166,0.9449497354497354,0.9340198412698413,1.0
OURS,70.0,MARC-specific,2020-07-05 17:34:12.756393,0.08741072498107381,1.0,1.0,1.0,1.0,1.0,0.0,0.3967298827026219,0.9475908706677938,0.9712595097210481,0.9381041418211966,0.9508505291005293,0.9395753968253969,1.0
OURS,71.0,MARC-specific,2020-07-05 17:34:17.468887,0.08748113899143549,1.0,1.0,1.0,1.0,1.0,0.0,0.3995872139930725,0.9382924767540152,0.9729501267962807,0.9259099629064296,0.9429206349206348,0.9262420634920636,0.0
OURS,72.0,MARC-specific,2020-07-05 17:34:22.060666,0.08746613275297471,1.0,1.0,1.0,1.0,1.0,0.0,0.39229477036331833,0.9425190194420964,0.9729501267962807,0.9338655906120573,0.9490648148148148,0.9330939153439154,0.0
OURS,73.0,MARC-specific,2020-07-05 17:34:26.687795,0.08681041046840467,1.0,1.0,1.0,1.0,1.0,0.0,0.39427654673160384,0.9416737109044802,0.9721048182586645,0.9307901749429883,0.9460764790764791,0.9319087301587302,0.0
OURS,74.0,MARC-specific,2020-07-05 17:34:31.295242,0.0870636997486564,1.0,1.0,1.0,1.0,1.0,0.0,0.4002562616199935,0.937447168216399,0.9737954353338969,0.9249824737289404,0.9407074314574314,0.9256865079365078,0.0
OURS,75.0,MARC-specific,2020-07-05 17:34:36.035416,0.08677762291078342,1.0,1.0,1.0,1.0,1.0,0.0,0.4021308879578204,0.9382924767540152,0.9704142011834319,0.9286334275509467,0.9444523809523809,0.9288531746031746,0.0
OURS,76.0,MARC-specific,2020-07-05 17:34:40.624466,0.0865498305883778,1.0,1.0,1.0,1.0,1.0,0.0,0.3969548942673942,0.9382924767540152,0.9712595097210481,0.9262305803980996,0.9442180134680134,0.9276309523809524,0.0
OURS,77.0,MARC-specific,2020-07-05 17:34:45.214704,0.08593126827041365,1.0,1.0,1.0,1.0,1.0,0.0,0.3953463642756413,0.9408284023668639,0.9712595097210481,0.9293694197722331,0.9429733044733045,0.9313531746031746,0.0
OURS,78.0,MARC-specific,2020-07-05 17:34:49.816199,0.08954032652486194,1.0,1.0,1.0,1.0,1.0,0.0,0.39410955822276345,0.9408284023668639,0.9729501267962807,0.9297178276995886,0.9451388888888888,0.9302420634920634,0.0
OURS,79.0,MARC-specific,2020-07-05 17:34:54.430482,0.08683191840408852,1.0,1.0,1.0,1.0,1.0,0.0,0.396351803638929,0.9391377852916315,0.9721048182586645,0.9273228122403314,0.9449455266955268,0.9284642857142857,0.0
OURS,80.0,MARC-specific,2020-07-05 17:34:58.960010,0.0875811032947284,1.0,1.0,1.0,1.0,1.0,0.0,0.39949066635923475,0.9408284023668639,0.9729501267962807,0.930137183054702,0.9448381155881157,0.9315198412698416,0.0
OURS,81.0,MARC-specific,2020-07-05 17:35:03.578936,0.08724256455035699,1.0,1.0,1.0,1.0,1.0,0.0,0.39471139161141366,0.937447168216399,0.9712595097210481,0.9235334039362173,0.9424722222222223,0.924686507936508,0.0
