method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,65.0,MARC-geo_only,2020-07-05 16:47:57.026128,0.6130715072481898,0.9696069469835467,0.9963436928702011,0.9682828434118926,0.9742831527972746,0.9665476494224464,0.0,0.682080178858726,0.869884575026233,0.9548793284365162,0.8458599090830549,0.8710289802789803,0.8530357142857142,0.0
OURS,66.0,MARC-geo_only,2020-07-05 16:47:59.794495,0.6119389856537256,0.9732632541133455,0.9972577696526508,0.9715506237260414,0.9773194574952726,0.969462808804609,1.0,0.6780167451560309,0.8730325288562435,0.9580272822665268,0.8516250003579725,0.8798095238095237,0.8565674603174602,1.0
OURS,67.0,MARC-geo_only,2020-07-05 16:48:02.548780,0.5903192135272122,0.9730347349177331,0.9970292504570384,0.9719349672404606,0.977195408394925,0.9704953355022856,0.0,0.667772396914231,0.8751311647429171,0.9580272822665268,0.8537321142909379,0.8753593073593073,0.8603968253968253,1.0
OURS,68.0,MARC-geo_only,2020-07-05 16:48:05.291891,0.5843427654158263,0.9769195612431444,0.9974862888482633,0.9751331824112458,0.9796367535139835,0.9738819629131067,1.0,0.6686696647221745,0.869884575026233,0.9559286463798531,0.8492764898500192,0.8752968975468977,0.8535634920634921,0.0
OURS,69.0,MARC-geo_only,2020-07-05 16:48:08.005065,0.6007171177341035,0.9744058500914077,0.9977148080438757,0.9730847742007448,0.9779563405367313,0.9715839615645734,0.0,0.6720962009049662,0.8709338929695698,0.9580272822665268,0.8498357671740024,0.8739915824915825,0.8548412698412698,0.0
OURS,70.0,MARC-geo_only,2020-07-05 16:48:10.742955,0.5931061829356868,0.9780621572212066,0.9981718464351006,0.976663640815494,0.9805479352338047,0.9754631907830706,1.0,0.6691691824171501,0.8719832109129066,0.9580272822665268,0.850763311307429,0.8750479797979798,0.8552579365079366,0.0
OURS,71.0,MARC-geo_only,2020-07-05 16:48:13.519678,0.5612762281620088,0.9778336380255942,0.9979433272394881,0.9769124211132885,0.9818136492151306,0.9746672147936102,0.0,0.6610020403471724,0.8751311647429171,0.9569779643231899,0.8556130807479914,0.8852965367965367,0.8591190476190476,0.0
OURS,72.0,MARC-geo_only,2020-07-05 16:48:16.286270,0.5846258410588043,0.9789762340036563,0.9977148080438757,0.9775587411904485,0.9818251275001321,0.975979472408048,1.0,0.6578765126865783,0.8730325288562435,0.9559286463798531,0.8539398885428298,0.876631794131794,0.8595634920634919,0.0
OURS,73.0,MARC-geo_only,2020-07-05 16:48:19.036119,0.5796568061359622,0.9812614259597806,0.9981718464351006,0.9801019752084379,0.9839977636343936,0.9787105229932653,1.0,0.6555666372508342,0.8761804826862539,0.9569779643231899,0.857839206474117,0.8853706108706109,0.8607341269841269,1.0
OURS,74.0,MARC-geo_only,2020-07-05 16:48:21.792314,0.5763111672410145,0.9780621572212066,0.9977148080438757,0.976429073622283,0.9807117091797833,0.9752908765973827,0.0,0.6507123572378569,0.8751311647429171,0.9527806925498427,0.8584814253663356,0.8844460076960078,0.8620912698412697,0.0
OURS,75.0,MARC-geo_only,2020-07-05 16:48:24.522288,0.5627565198668179,0.9801188299817185,0.998400365630713,0.9783392177448706,0.9823993312655862,0.977458034740777,0.0,0.6554250972968959,0.8761804826862539,0.9569779643231899,0.8613002269351373,0.8936562049062049,0.8629563492063492,0.0
OURS,76.0,MARC-geo_only,2020-07-05 16:48:27.302172,0.56743244257444,0.9810329067641682,0.9979433272394881,0.9800342648790135,0.9839648025942563,0.9782554130588456,0.0,0.6448162777851661,0.8824763903462749,0.9569779643231899,0.8653674669557021,0.8929003126503127,0.8689801587301588,1.0
OURS,77.0,MARC-geo_only,2020-07-05 16:48:30.027352,0.5696532519251598,0.9805758683729433,0.9979433272394881,0.9797875658806625,0.9831823829092017,0.9787887860091712,0.0,0.6385586047848024,0.8856243441762854,0.9580272822665268,0.8713193619395664,0.8971708754208753,0.8746746031746032,1.0
OURS,78.0,MARC-geo_only,2020-07-05 16:48:32.823289,0.5435717672490986,0.9817184643510055,0.998400365630713,0.9806742436617824,0.9838624019131502,0.979982294823294,1.0,0.6430978244023958,0.8793284365162645,0.9559286463798531,0.8623193484075837,0.8876132756132756,0.8663690476190475,0.0
OURS,79.0,MARC-geo_only,2020-07-05 16:48:35.597165,0.5407154478364279,0.9812614259597806,0.998400365630713,0.9801339935999399,0.9835973455890272,0.9793820035859414,0.0,0.6485056684500022,0.8730325288562435,0.9548793284365162,0.8547401955343131,0.880397186147186,0.8588690476190476,0.0
OURS,80.0,MARC-geo_only,2020-07-05 16:48:38.368635,0.5519030622633981,0.9828610603290676,0.9979433272394881,0.9821985850666418,0.985225078572422,0.9812815206014004,1.0,0.6429660133900197,0.8772298006295908,0.9569779643231899,0.8598068206303502,0.8824724627224627,0.8643095238095239,0.0
OURS,81.0,MARC-geo_only,2020-07-05 16:48:41.145457,0.5569012763295357,0.9842321755027422,0.9981718464351006,0.983004684472783,0.98676126140432,0.9819371341346584,1.0,0.6526883924995615,0.8803777544596013,0.9517313746065058,0.8605887832211361,0.8837195767195768,0.8664801587301588,0.0
OURS,82.0,MARC-geo_only,2020-07-05 16:48:43.910119,0.5468527639805726,0.9837751371115173,0.9986288848263254,0.9833561521413586,0.9862350593614019,0.9823347540130434,0.0,0.6318246536465031,0.8782791185729276,0.9559286463798531,0.8616135205523752,0.8850767195767196,0.8646746031746032,0.0
OURS,83.0,MARC-geo_only,2020-07-05 16:48:46.689359,0.5292082452904807,0.9844606946983546,0.9988574040219378,0.984095177469127,0.9864542202384202,0.9831343674378,1.0,0.6239453935673205,0.8856243441762854,0.9569779643231899,0.8716380312876477,0.8966073833573834,0.873313492063492,0.0
OURS,84.0,MARC-geo_only,2020-07-05 16:48:49.420727,0.5278486552796372,0.9835466179159049,0.998400365630713,0.9831303998233155,0.986476933141939,0.9815152128350927,0.0,0.6397670020836973,0.8866736621196223,0.9611752360965372,0.8681693323016854,0.8895436507936506,0.8725912698412699,1.0
OURS,85.0,MARC-geo_only,2020-07-05 16:48:52.174652,0.5159468356608473,0.9844606946983546,0.9986288848263254,0.983607989166441,0.9859908243714369,0.9825931287463421,0.0,0.6313493036648409,0.8740818467995802,0.9601259181532005,0.8555356043738398,0.8787460317460318,0.8593968253968253,0.0
OURS,86.0,MARC-geo_only,2020-07-05 16:48:54.938991,0.5350776742973536,0.9856032906764168,0.9988574040219378,0.9850301898632233,0.9873631054853846,0.9844259658635993,1.0,0.6454789674794936,0.8793284365162645,0.9601259181532005,0.8598423559870931,0.8780767195767195,0.8670555555555556,0.0
OURS,87.0,MARC-geo_only,2020-07-05 16:48:57.680334,0.5171466949217063,0.9849177330895795,0.9988574040219378,0.9842732511935885,0.9878954480186898,0.9825539133321267,0.0,0.621203113640468,0.8761804826862539,0.9548793284365162,0.8589405050287403,0.8842738095238095,0.8623412698412699,0.0
OURS,88.0,MARC-geo_only,2020-07-05 16:49:00.465504,0.5075446712687421,0.9888025594149908,0.9990859232175503,0.9880888956302636,0.9900801486092223,0.9871970854215704,1.0,0.6374953628086718,0.8782791185729276,0.9559286463798531,0.8606405451846628,0.8831494708994709,0.8637301587301587,0.0
OURS,89.0,MARC-geo_only,2020-07-05 16:49:03.228004,0.5094450541126663,0.9842321755027422,0.9986288848263254,0.9840724833162631,0.9872346475364941,0.982569338722695,0.0,0.6276133026056,0.8824763903462749,0.9632738719832109,0.8695720199569305,0.8964927849927851,0.8722896825396825,0.0
OURS,90.0,MARC-geo_only,2020-07-05 16:49:05.995104,0.5168145520159706,0.9867458866544789,0.9990859232175503,0.9857696712625117,0.9884771154285704,0.9847887855505513,0.0,0.6295426437261847,0.8887722980062959,0.9601259181532005,0.8687758178640532,0.8862433862433864,0.8736507936507936,1.0
OURS,91.0,MARC-geo_only,2020-07-05 16:49:08.758775,0.5054897390292376,0.9835466179159049,0.9986288848263254,0.9827590731062719,0.9859060435581536,0.981464361814133,0.0,0.634719170590888,0.8866736621196223,0.9601259181532005,0.873707153886182,0.8984906204906206,0.8757896825396826,0.0
OURS,92.0,MARC-geo_only,2020-07-05 16:49:11.534051,0.5091099622480613,0.9858318098720292,0.9986288848263254,0.9843974640669538,0.9875184843524528,0.9828141140049036,0.0,0.6187855383031391,0.881427072402938,0.9590766002098636,0.8648102814511485,0.8909583934583933,0.8681746031746033,0.0
OURS,93.0,MARC-geo_only,2020-07-05 16:49:14.288116,0.5164281281300394,0.9846892138939671,0.9986288848263254,0.9836930800147282,0.9867925534479299,0.9824992106030819,0.0,0.6454060549876122,0.8803777544596013,0.9580272822665268,0.8634049117663668,0.8893631553631554,0.8654563492063492,0.0
OURS,94.0,MARC-geo_only,2020-07-05 16:49:17.036809,0.4878397107233295,0.9872029250457038,0.9986288848263254,0.9862912602856867,0.9886598280342687,0.9850940343811624,0.0,0.6204688202546751,0.8866736621196223,0.9580272822665268,0.8750866176307354,0.902074074074074,0.8761507936507936,0.0
OURS,95.0,MARC-geo_only,2020-07-05 16:49:19.782992,0.4881218656543404,0.9888025594149908,0.9988574040219378,0.9882872573697741,0.9903359375073685,0.9872642514426839,0.0,0.6217518903526154,0.8866736621196223,0.9611752360965372,0.8739441158829703,0.8981176046176046,0.8759801587301587,0.0
OURS,96.0,MARC-geo_only,2020-07-05 16:49:22.512079,0.5213180303137742,0.9908592321755028,0.9990859232175503,0.9903674570888783,0.992443677606827,0.9892429006503566,1.0,0.6332337813762653,0.881427072402938,0.9590766002098636,0.8628246666187842,0.8844915824915824,0.8665674603174602,0.0
OURS,97.0,MARC-geo_only,2020-07-05 16:49:25.270114,0.4985218599465909,0.988345521023766,0.9993144424131627,0.9873867706431996,0.9903775151104484,0.985845189248698,0.0,0.637173173122366,0.8824763903462749,0.9590766002098636,0.8625886044353536,0.887619288119288,0.8664007936507937,0.0
OURS,98.0,MARC-geo_only,2020-07-05 16:49:28.027711,0.5096054050996491,0.9894881170018281,0.9993144424131627,0.9888130479583727,0.9910366840831069,0.9877812163470058,0.0,0.6281355630688502,0.887722980062959,0.9601259181532005,0.8760824719942366,0.8987198172198172,0.8775079365079363,0.0
OURS,99.0,MARC-geo_only,2020-07-05 16:49:30.818200,0.490052316153943,0.9888025594149908,0.9993144424131627,0.9882056317577133,0.9904540841047681,0.9872265867844051,0.0,0.6199398836959447,0.8835257082896117,0.9590766002098636,0.8673648034971564,0.8898719336219335,0.8705357142857143,0.0
