method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,1.0,MARC-generic,2020-07-06 21:07:22.383804,10.159203540596497,0.043710918710918714,0.14411976911976912,0.012525342641167569,0.01865184778315212,0.032874733639880485,1.0,5.536289474735139,0.03645711614863286,0.13367609254498714,0.009836707325061337,0.01151842697187744,0.027741647018755453,1.0
OURS,2.0,MARC-generic,2020-07-06 21:08:24.411744,5.254353018664809,0.2313011063011063,0.44955507455507454,0.14562509899768455,0.2074452600479442,0.1892149247750713,1.0,4.492803701537601,0.2035522318298668,0.4201916335592428,0.12367615076349653,0.1549079036713282,0.1659070793106938,1.0
OURS,3.0,MARC-generic,2020-07-06 21:09:27.176862,4.507125494169352,0.36682299182299183,0.6235569985569985,0.2809940585330786,0.3660150843526839,0.3163969397600763,1.0,3.739946417620205,0.33676092544987146,0.5749006777284412,0.25061716166034576,0.29517430384855237,0.28974731203646864,1.0
OURS,4.0,MARC-generic,2020-07-06 21:10:29.614174,3.907153483707782,0.48653198653198654,0.7358706108706109,0.4185305293303262,0.5182332774013869,0.44133419986152483,1.0,3.1491329073766647,0.4286048142089273,0.6856742229492873,0.3500202975046873,0.3887962541951836,0.38345638631783213,1.0
OURS,5.0,MARC-generic,2020-07-06 21:11:31.608569,3.417941847462216,0.5568181818181818,0.791967291967292,0.4990446932117853,0.5856650781111007,0.5128606417331151,1.0,2.7643244377389413,0.5059593362935265,0.7394250993222715,0.43803406247262916,0.4905609547800697,0.46264058342371595,1.0
OURS,6.0,MARC-generic,2020-07-06 21:12:33.674321,3.075513911166978,0.6127344877344877,0.8258778258778259,0.5717140222398036,0.652678735866982,0.5792982809697365,1.0,2.5005840954866385,0.5454545454545454,0.7707408272960972,0.4795442068101317,0.5251579565947873,0.5056421713048219,1.0
OURS,7.0,MARC-generic,2020-07-06 21:13:35.442209,2.8042672940777607,0.6566257816257817,0.8527537277537277,0.6250268986023216,0.6949602085724568,0.6265179063513053,1.0,2.272689425296164,0.5854171535405469,0.7973825660200982,0.5345262822619026,0.5857929502242154,0.55104116098092,1.0
OURS,8.0,MARC-generic,2020-07-06 21:14:37.502289,2.6145894601976947,0.6917989417989417,0.8705507455507455,0.6654569055531304,0.71836220965291,0.6656690179395899,1.0,2.128578002610533,0.6153306847394251,0.8146763262444496,0.5746991785471942,0.6238306321410039,0.5876101531222013,1.0
OURS,9.0,MARC-generic,2020-07-06 21:15:39.440940,2.460011612743985,0.7142255892255892,0.8828162578162578,0.6923388040685886,0.7356068280966227,0.6921027407388047,1.0,2.0045924558626154,0.6349614395886889,0.8272960972189763,0.5966549544209578,0.6414306315687514,0.6091008834984738,1.0
OURS,10.0,MARC-generic,2020-07-06 21:16:42.044793,2.323990258762273,0.7296176046176046,0.8927970177970178,0.7107915678105612,0.7529058228390827,0.7090200967400863,1.0,1.8994951489429157,0.6461790137882683,0.8422528628184155,0.611660602428923,0.6559162083373605,0.6205462487088994,1.0
