method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,59.0,MARC-generic,2020-07-05 20:40:41.604221,0.7730658561909566,0.98359343737495,0.9975990396158463,0.9838603945510231,0.9854892697761929,0.9836956655511654,1.0,1.3731494759691172,0.7034482758620689,0.8672413793103448,0.6548038029903315,0.7014063656550703,0.6730199851961508,0.0
OURS,60.0,MARC-generic,2020-07-05 20:40:48.515752,0.78412950535019,0.9847939175670268,0.9971988795518207,0.9855329416056943,0.9868120162473522,0.9853870276280806,1.0,1.3781878785840396,0.7137931034482758,0.8741379310344828,0.6669433160899177,0.704729007319681,0.6821736984949419,1.0
OURS,61.0,MARC-generic,2020-07-05 20:40:55.284889,0.7708622273050245,0.9863945578231292,0.9979991996798719,0.9871789035679338,0.988352205256272,0.9871461765694911,1.0,1.3465997652760868,0.7224137931034482,0.8758620689655172,0.675160682048826,0.7106505469199769,0.6923636812237848,1.0
OURS,62.0,MARC-generic,2020-07-05 20:41:02.233116,0.7166889890187642,0.9883953581432573,0.9975990396158463,0.989202506804812,0.9902954872446283,0.9889632622306389,1.0,1.3556174351223584,0.7172413793103448,0.8689655172413793,0.6684757959369356,0.7063903281519861,0.6889094497902788,0.0
OURS,63.0,MARC-generic,2020-07-05 20:41:09.045848,0.8253675795593659,0.9879951980792316,0.9979991996798719,0.9878186611524113,0.9889580248252188,0.9876622856157337,0.0,1.3696499678595313,0.7103448275862069,0.8741379310344828,0.6625551241064804,0.6991652274035692,0.678978534418949,0.0
OURS,64.0,MARC-generic,2020-07-05 20:41:15.904410,0.7221966753868448,0.990796318527411,0.9983993597438976,0.9909249888291662,0.9912625972790957,0.9912768726271509,1.0,1.3428389954155888,0.7172413793103448,0.8810344827586207,0.671655522844185,0.7112056912575047,0.6845916604983961,0.0
OURS,65.0,MARC-generic,2020-07-05 20:41:22.723858,0.7092088142267557,0.9899959983993597,0.9991996798719488,0.9901298471627134,0.9908843799899159,0.9901503221482689,0.0,1.3296908995200847,0.7120689655172414,0.8724137931034482,0.6645515444966832,0.7022740356937248,0.6818282753515913,0.0
OURS,66.0,MARC-generic,2020-07-05 20:41:29.625733,0.6811813875382878,0.9903961584633854,0.9991996798719488,0.990728271329427,0.9916342591533885,0.9905096346837473,0.0,1.3380074873052794,0.7086206896551724,0.8724137931034482,0.6567637364498078,0.6877786002138334,0.67526523562793,0.0
OURS,67.0,MARC-generic,2020-07-05 20:41:36.463678,0.6829906687492273,0.9899959983993597,0.9987995198079231,0.9904451835691981,0.9912746534440018,0.9903736358659441,0.0,1.3379826126427485,0.7068965517241379,0.8741379310344828,0.6565698888466337,0.6882967349288591,0.6750925240562546,0.0
OURS,68.0,MARC-generic,2020-07-05 20:41:43.290423,0.7261580615198198,0.9891956782713085,0.9991996798719488,0.989292464243646,0.9906324706652351,0.988826123132817,0.0,1.3485011891044418,0.7103448275862069,0.8741379310344828,0.6632551098872342,0.6984085862324204,0.6775104860597088,0.0
OURS,69.0,MARC-generic,2020-07-05 20:41:50.071163,0.6890817298894885,0.9911964785914366,0.9991996798719488,0.9914870258595421,0.9920392026541468,0.9916604172815373,1.0,1.3268502315570567,0.7224137931034482,0.8758620689655172,0.6742922355845244,0.7080598733448475,0.6923636812237848,0.0
OURS,70.0,MARC-generic,2020-07-05 20:41:56.900590,0.6447824693861461,0.9919967987194878,0.9991996798719488,0.9921639745865121,0.9924931573895305,0.9924512544781557,1.0,1.3316287564820257,0.7103448275862069,0.8689655172413793,0.6601588732646336,0.6910601200756642,0.6820873427091042,0.0
OURS,71.0,MARC-generic,2020-07-05 20:42:03.820752,0.644562945455587,0.992797118847539,0.9991996798719488,0.9930611826068411,0.9935657822315853,0.9930262022101801,1.0,1.331955510377884,0.7172413793103448,0.8741379310344828,0.6707640711755312,0.7089563286454478,0.6863187762151494,0.0
OURS,72.0,MARC-generic,2020-07-05 20:42:10.659597,0.6451445811984539,0.9919967987194878,1.0,0.9923712504260181,0.9931369724115837,0.9922254008844265,0.0,1.3120705171905716,0.7137931034482758,0.8758620689655172,0.6654213949550737,0.7049099432519121,0.6815692079940785,0.0
