,val_loss,val_accuracy,val_top_k_categorical_accuracy,val_f1,loss,accuracy,top_k_categorical_accuracy,f1
0,0.21587347996486458,0.9673247337341309,0.9870660305023193,0.9681943655014038,0.014777421720704143,0.9954982995986938,0.9998447895050049,0.995449423789978
1,0.20001617033437777,0.9666439890861511,0.9897889494895935,0.9678812026977539,0.012121278038179025,0.9961192011833191,0.9998447895050049,0.9960712194442749
2,0.214509965612257,0.9652824997901917,0.9904696941375732,0.9666423201560974,0.010120345511311725,0.9979819655418396,0.999689519405365,0.998102605342865
3,0.21775298245590993,0.9659632444381714,0.9904696941375732,0.9669355750083923,0.010220456011392208,0.9975162744522095,1.0,0.9976515173912048
4,0.2137559843842394,0.9693669080734253,0.9877467751502991,0.9685419797897339,0.007910465683242813,0.9968953728675842,1.0,0.9971949458122253
5,0.21463567856382237,0.9707283973693848,0.9877467751502991,0.9706392288208008,0.007316838420393481,0.9976715445518494,1.0,0.9974991679191589
6,0.21375924900650897,0.9673247337341309,0.9884275197982788,0.9663105010986328,0.012924052906537515,0.9961192011833191,1.0,0.9954878091812134
7,0.2507040265914613,0.9646017551422119,0.9877467751502991,0.9656974673271179,0.0236920862522185,0.9936355352401733,1.0,0.9937852621078491
8,0.21831389909662138,0.9714091420173645,0.9904696941375732,0.9724549651145935,0.014789523640611568,0.9958087801933289,1.0,0.9961339831352234
9,0.2095495429754744,0.9666439890861511,0.9891082644462585,0.9656745791435242,0.00890453190203234,0.9981372356414795,1.0,0.998028039932251
10,0.22210491196568763,0.9680054187774658,0.9877467751502991,0.9664310216903687,0.009861563054153113,0.9970505833625793,1.0,0.9970442056655884
11,0.22674354524373846,0.9646017551422119,0.9904696941375732,0.9630162119865417,0.011274318297251796,0.996274471282959,1.0,0.996361494064331
12,0.21958450310647365,0.9652824997901917,0.9897889494895935,0.9642016291618347,0.006247965498902285,0.9981372356414795,1.0,0.9981815218925476
13,0.22904066176459933,0.9686861634254456,0.9891082644462585,0.9682745933532715,0.00820024127681479,0.9978267550468445,1.0,0.9969275593757629
14,0.22200346043760716,0.9680054187774658,0.9904696941375732,0.9679169654846191,0.01518619696343793,0.9958087801933289,0.9998447895050049,0.9959812760353088
15,0.22833334722025528,0.9686861634254456,0.9904696941375732,0.9676559567451477,0.01248067772294661,0.9958087801933289,0.999689519405365,0.996058464050293
16,0.24627837329758034,0.9686861634254456,0.9877467751502991,0.9685393571853638,0.011136710369229103,0.9964296817779541,1.0,0.9965901374816895
17,0.22018243562128367,0.970047652721405,0.9904696941375732,0.9691033363342285,0.013837608832531129,0.9961192011833191,1.0,0.9959065914154053
18,0.22244074050060658,0.9680054187774658,0.9877467751502991,0.9696835279464722,0.016998339634508967,0.9948773384094238,0.9998447895050049,0.9951485395431519
19,0.22722672235405794,0.9693669080734253,0.9904696941375732,0.9683032035827637,0.007159661983621196,0.9976715445518494,1.0,0.9976513981819153
20,0.22863794330677426,0.970047652721405,0.9884275197982788,0.9697473645210266,0.006895607911047139,0.9976715445518494,1.0,0.9976511001586914
21,0.24687255692774135,0.9673247337341309,0.9877467751502991,0.964270830154419,0.012881888419258743,0.9950326085090637,1.0,0.9948455095291138
22,0.2543282187496261,0.9686861634254456,0.9877467751502991,0.9677128195762634,0.007663653237253337,0.9979819655418396,1.0,0.9978765845298767
23,0.2582793483286183,0.9673247337341309,0.9891082644462585,0.9642398953437805,0.006614943095305064,0.9973610639572144,1.0,0.9967016577720642
24,0.2415833412748847,0.9680054187774658,0.9891082644462585,0.9661307334899902,0.012602467014228026,0.9958087801933289,0.9998447895050049,0.9961332678794861
25,0.2429946592829518,0.9680054187774658,0.9884275197982788,0.9687864780426025,0.00814302101914471,0.9973610639572144,1.0,0.9974231123924255
26,0.27764214176641505,0.9680054187774658,0.9891082644462585,0.9662449359893799,0.02246598855371696,0.9925488829612732,1.0,0.9928762316703796
27,0.24433532136082242,0.9673247337341309,0.9897889494895935,0.9646093845367432,0.02358151106880025,0.9933250546455383,1.0,0.9937094449996948
28,0.27112083081244776,0.9666439890861511,0.9877467751502991,0.9646574854850769,0.012484938545907997,0.995653510093689,0.9998447895050049,0.9958325028419495
29,0.26653696903977936,0.9666439890861511,0.9877467751502991,0.966353714466095,0.018122553923415226,0.9939459562301636,0.999689519405365,0.9935915470123291
30,0.27487105700213377,0.9666439890861511,0.9884275197982788,0.965474009513855,0.024607052768643358,0.9923936724662781,1.0,0.9929439425468445
31,0.2631231433603535,0.9680054187774658,0.9877467751502991,0.9682180881500244,0.009844624812045974,0.995963990688324,1.0,0.9961351156234741
32,0.24046956719875012,0.9673247337341309,0.9891082644462585,0.9666569232940674,0.009774245368157743,0.9953430891036987,1.0,0.9959062337875366
33,0.2276602745502477,0.9659632444381714,0.9904696941375732,0.9678612947463989,0.006000205219033105,0.9976715445518494,1.0,0.9978029727935791
34,0.24546947870390848,0.9680054187774658,0.9884275197982788,0.9693638682365417,0.004854255941951379,0.9978267550468445,1.0,0.9978784322738647
35,0.24178485703192412,0.9673247337341309,0.9884275197982788,0.967299222946167,0.006264705747716336,0.9973610639572144,1.0,0.9974243640899658
36,0.2684689249166264,0.9686861634254456,0.9884275197982788,0.9685565233230591,0.005117016020398473,0.9976715445518494,1.0,0.9976509809494019
37,0.24828900838076784,0.9707283973693848,0.9897889494895935,0.9706569314002991,0.006606634252343833,0.9975162744522095,1.0,0.9974990487098694
38,0.2503687761891367,0.9693669080734253,0.9904696941375732,0.9710001349449158,0.0067687152695093174,0.9973610639572144,1.0,0.9974240660667419
39,0.24411235663499695,0.9693669080734253,0.9891082644462585,0.9689027667045593,0.009183148253757581,0.9972058534622192,1.0,0.997348427772522
40,0.24900444767927946,0.970047652721405,0.9897889494895935,0.970135509967804,0.007044612560153954,0.9978267550468445,1.0,0.9978029727935791
41,0.2552134416353305,0.9720898866653442,0.9897889494895935,0.9694653749465942,0.004608026647808936,0.9989134073257446,1.0,0.9989393949508667
42,0.2660705150188111,0.9686861634254456,0.9884275197982788,0.9697656035423279,0.005654177104728651,0.9981372356414795,1.0,0.9981818795204163
43,0.26599882402088953,0.9686861634254456,0.9891082644462585,0.9682464003562927,0.004732481005008268,0.9986029267311096,1.0,0.9984082579612732
44,0.2841757280312078,0.9673247337341309,0.9870660305023193,0.9663450717926025,0.006665277086913303,0.9987581372261047,1.0,0.9987879395484924
