method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,11.0,MARC-generic,2020-07-06 17:45:47.275210,2.2045105572693,0.7531155474894132,0.9038717483363581,0.7395950456002636,0.7746073855595529,0.7356270278657964,1.0,1.8696137984793253,0.6571559004793426,0.8356539602830404,0.6304494003449138,0.671658575005928,0.6347379918163051,1.0
OURS,12.0,MARC-generic,2020-07-06 17:46:49.334591,2.111789293081488,0.7693284936479129,0.9112522686025408,0.7560128915850987,0.7861921096216232,0.7534823359260554,1.0,1.7774110921194934,0.6685688199041315,0.8472951380963251,0.6391660864135892,0.6774979180302486,0.6463616871749401,1.0
OURS,13.0,MARC-generic,2020-07-06 17:47:52.082421,2.031030012778059,0.7788263762855414,0.9175438596491228,0.7664729133746825,0.7965922142809223,0.7633780981119549,1.0,1.7350166846943402,0.6776991554439625,0.8507190139237617,0.6531013150305383,0.6935657515313601,0.6571182498893343,1.0
OURS,14.0,MARC-generic,2020-07-06 17:48:54.864820,1.9752566033828929,0.791167574107683,0.9214761040532365,0.7796979211506396,0.8032502955309428,0.7785337274018043,1.0,1.676111719973472,0.6957315681351289,0.8559689568591645,0.6722713938992826,0.7060973049795448,0.6773429827646695,1.0
OURS,15.0,MARC-generic,2020-07-06 17:49:56.871533,1.9180697524324015,0.8013309134906231,0.9291591046581972,0.7913252040849451,0.816003138967594,0.7880517030999482,1.0,1.6298755896306425,0.7044053868979685,0.8625884501255421,0.6812425949298528,0.7169087199350357,0.6860956479932383,1.0
OURS,16.0,MARC-generic,2020-07-06 17:50:59.031989,1.8628695886061541,0.8064730792498488,0.9321839080459771,0.7959814866809904,0.818749743240104,0.7928960286624417,1.0,1.600294836632494,0.70486190367496,0.8646427756220041,0.6821647245873343,0.7163057285056826,0.6860847374401591,1.0
OURS,17.0,MARC-generic,2020-07-06 17:52:00.843843,1.8065401860460395,0.8171203871748336,0.9359346642468239,0.8081894912344101,0.8309796288258531,0.8051184623173853,1.0,1.5520809430342455,0.7103401049988587,0.8644145172335084,0.6887266226387222,0.7268528193868099,0.6924998361745349,1.0
OURS,18.0,MARC-generic,2020-07-06 17:53:02.994705,1.775683013035612,0.8237749546279491,0.9398669086509377,0.8149994817274747,0.8358929184119678,0.811800909541614,1.0,1.521117920582764,0.7165030814882447,0.8692079433919196,0.6965421198142993,0.7320535576988166,0.699222141089611,1.0
OURS,19.0,MARC-generic,2020-07-06 17:54:04.624241,1.7275930492357277,0.8307320024198427,0.9439201451905627,0.8242102570746772,0.8428407297338024,0.8201438636709724,1.0,1.4746055787786776,0.7247203834740926,0.8753709198813057,0.7055248146435111,0.7343568677486392,0.7083081521334533,1.0
OURS,20.0,MARC-generic,2020-07-06 17:55:06.460376,1.7050569307277654,0.8343617664851785,0.9451300665456746,0.826927640021462,0.8448596605999547,0.8240236693168632,1.0,1.4681763363276352,0.7263181921935631,0.8735448527733394,0.7078362952549933,0.7443481174189611,0.7095257208209015,1.0
OURS,21.0,MARC-generic,2020-07-06 17:56:09.014271,1.6644397327125398,0.8428917120387175,0.947005444646098,0.8353541630944236,0.853251532881145,0.832396662174124,1.0,1.4220128600604456,0.7354485277333942,0.8803926044282128,0.7143716969022078,0.7410913266579741,0.7197679718764056,1.0
OURS,22.0,MARC-generic,2020-07-06 17:57:11.007952,1.6358628769751686,0.8503932244404113,0.9506957047791893,0.8430750539211093,0.8590448717251508,0.8406003926743605,1.0,1.4115374607736186,0.7375028532298562,0.8778817621547592,0.7164557684196611,0.7501410226216505,0.7201208931630617,1.0
OURS,23.0,MARC-generic,2020-07-06 17:58:12.964695,1.6154047094253936,0.8573502722323049,0.9528735632183908,0.8508257709328619,0.8670573411399691,0.8473967020771321,1.0,1.3801870938442364,0.744807121661721,0.8822186715361789,0.7244799157732573,0.755742026937,0.727547279806316,1.0
OURS,24.0,MARC-generic,2020-07-06 17:59:15.275207,1.5822328845587774,0.8592256503327284,0.9545674531155475,0.853315706956706,0.8685007732201584,0.8499425600447928,1.0,1.3499557913451727,0.7432093129422507,0.8826751883131705,0.7214749101136274,0.7442690971128251,0.7276386208615124,0.0
OURS,25.0,MARC-generic,2020-07-06 18:00:17.669566,1.5602636297183259,0.8615849969751966,0.9563823351482154,0.8561988891050056,0.8713805008715356,0.8524969505537051,1.0,1.3440370872885472,0.7473179639351746,0.8835882218671536,0.7283183851705617,0.7555115440536382,0.7323436046327613,1.0
OURS,26.0,MARC-generic,2020-07-06 18:01:19.797468,1.5404644622271955,0.8663036902601331,0.9590441621294615,0.8613933801182161,0.8754146557169107,0.8577787511643384,1.0,1.324718888696811,0.7564482994750057,0.887240356083086,0.7390144112951804,0.7673297644877699,0.7420251435311677,1.0
OURS,27.0,MARC-generic,2020-07-06 18:02:21.835906,1.531022102964047,0.8727767695099818,0.9600725952813067,0.8680875450473337,0.8818630486080367,0.8640054198303476,1.0,1.3125544317888087,0.750970098151107,0.8867838393060945,0.7296562227084058,0.7587644046389244,0.7339843668156921,0.0
OURS,28.0,MARC-generic,2020-07-06 18:03:23.978626,1.5060668815213554,0.8726557773744706,0.9606775559588627,0.8689540931545101,0.8835199210251762,0.8648665233837036,0.0,1.3072639023215498,0.754165715590048,0.8888381648025565,0.7357127863512749,0.7628272273235253,0.7389433246360957,0.0
OURS,29.0,MARC-generic,2020-07-06 18:04:26.460999,1.482766489079701,0.8790078644888082,0.9637628554143981,0.8747045157296534,0.8861684460988941,0.8711736996585976,1.0,1.2785364653361604,0.7555352659210226,0.8934033325724721,0.7359685960117289,0.7607857821890424,0.7410778645718404,0.0
OURS,30.0,MARC-generic,2020-07-06 18:05:29.182948,1.4447492556938315,0.8836660617059892,0.9644283121597096,0.8797713321971257,0.8913946652245317,0.8763758717154221,1.0,1.2719121034818544,0.7587308833599635,0.8927185574069847,0.7384760600685479,0.763157976889373,0.7427530412470171,1.0
OURS,31.0,MARC-generic,2020-07-06 18:06:31.913197,1.430054283444981,0.8870538415003025,0.964670296430732,0.8837474323112294,0.8946895186319925,0.8800874185595502,1.0,1.251656531988282,0.7582743665829719,0.8897511983565396,0.738280533962233,0.7662727647837592,0.7423471608712572,0.0
OURS,32.0,MARC-generic,2020-07-06 18:07:34.553549,1.4355226261141223,0.8881427707199032,0.9663036902601331,0.8852334013331639,0.8968706366941004,0.8816407444612813,1.0,1.2564195731926444,0.7605569504679297,0.8918055238530016,0.741491846729113,0.7723836186152945,0.7445642042027585,1.0
OURS,33.0,MARC-generic,2020-07-06 18:08:37.096042,1.422292650878177,0.8895341802782819,0.9672716273442227,0.8854448312275159,0.8962818882706658,0.8825744033164157,1.0,1.2388208378289176,0.7616982424104086,0.892490299018489,0.7431331376538043,0.7710157529638171,0.7474645111693303,1.0
OURS,34.0,MARC-generic,2020-07-06 18:09:39.428302,1.4082708802572252,0.8941923774954628,0.9676950998185118,0.8910948723493737,0.9021543694837347,0.887373928251187,1.0,1.2256025761345484,0.765350376626341,0.8952293996804382,0.7470275585839645,0.7718148291495861,0.7493151426886367,1.0
OURS,35.0,MARC-generic,2020-07-06 18:10:42.048531,1.385055751275526,0.8973986690865093,0.9690865093768904,0.8940490326335212,0.9034111082735554,0.8909633024543799,1.0,1.2240929642487703,0.7685459940652819,0.8956859164574298,0.749731474228007,0.7756667388570387,0.7530276896240752,1.0
OURS,36.0,MARC-generic,2020-07-06 18:11:44.320448,1.3811416502945075,0.8966727162734422,0.9696309739866908,0.8926518271177192,0.9024479474837359,0.8899839173993347,0.0,1.2144806998093307,0.7678612188997945,0.899566309061858,0.7506614712087608,0.7748205759396032,0.7550911772297314,0.0
OURS,37.0,MARC-generic,2020-07-06 18:12:46.450253,1.3583111485494532,0.9003629764065336,0.9718693284936479,0.8976337215319032,0.9072995690626903,0.8944423283929662,1.0,1.1950224943287266,0.771513353115727,0.90162063455832,0.7521759575628986,0.7765375719017686,0.757153466792021,1.0
OURS,38.0,MARC-generic,2020-07-06 18:13:49.033775,1.3540717956447197,0.9029038112522686,0.9709618874773139,0.9000501455023173,0.9100565537035952,0.8962901032813055,1.0,1.201810680168237,0.7687742524537777,0.8981967587308833,0.751558587122942,0.7789071259727103,0.7536544891966579,0.0
OURS,39.0,MARC-generic,2020-07-06 18:14:50.945582,1.347286672788321,0.9048396854204477,0.9718088324258923,0.9020564334155035,0.911956000333003,0.8987387554956475,1.0,1.1826520241495955,0.7692307692307693,0.9000228258388496,0.7503750281620954,0.7768606237219856,0.7532869016302751,0.0
OURS,40.0,MARC-generic,2020-07-06 18:15:53.145661,1.3151761404759799,0.9058681185722928,0.9733212341197822,0.903347966267711,0.9132267295725955,0.900017489088948,1.0,1.1885358066325915,0.7687742524537777,0.9025336681123032,0.75032481457823,0.7780497908803702,0.7536548681126995,0.0
OURS,41.0,MARC-generic,2020-07-06 18:16:55.879923,1.3114843285884268,0.9082879612825167,0.973805202661827,0.9056422979826354,0.9140090164210718,0.9028343740352041,1.0,1.1616247749252424,0.7733394202236932,0.9025336681123032,0.7580261647577091,0.7835528393237557,0.7606340669593682,1.0
OURS,42.0,MARC-generic,2020-07-06 18:17:58.240103,1.316903123246924,0.9099213551119177,0.9745916515426497,0.9074384782844067,0.9162560788297718,0.9045310571509214,1.0,1.1554920251879401,0.7758502624971467,0.9050445103857567,0.7595929577361688,0.78521417154642,0.7617224029874633,1.0
OURS,43.0,MARC-generic,2020-07-06 18:19:00.152577,1.3017628571371274,0.9140350877192982,0.9745916515426497,0.9108934356523755,0.9182925150299467,0.9088188521714508,1.0,1.1540953962804519,0.7788176215475918,0.903674960054782,0.7620403511910678,0.7879843865730135,0.7646804835057847,1.0
OURS,44.0,MARC-generic,2020-07-06 18:20:02.418591,1.2937121949481445,0.9137326073805203,0.9759225650332728,0.9113282922233504,0.9188494468429971,0.9087254958457845,0.0,1.144907073189858,0.7788176215475918,0.9009358593928327,0.7630845946558511,0.7888033019784483,0.7649625363480785,0.0
OURS,45.0,MARC-generic,2020-07-06 18:21:04.688472,1.2946080701969929,0.9147005444646098,0.9757410768300061,0.9125846595279298,0.9205132381619445,0.9102363829372611,1.0,1.1387789162890711,0.7779045879936087,0.9020771513353115,0.7607491329681128,0.7880185998355879,0.7643915377349112,0.0
OURS,46.0,MARC-generic,2020-07-06 18:22:06.273659,1.2915540647376904,0.9173018753781004,0.9764065335753176,0.9153146242926633,0.9228471002573637,0.912489974726909,1.0,1.138233930845289,0.7747089705546679,0.9045879936087651,0.7585976380006619,0.7838880508657915,0.7612050265664724,0.0
OURS,47.0,MARC-generic,2020-07-06 18:23:08.372801,1.2653178558303455,0.9191772534785239,0.9765275257108288,0.9176010135803931,0.9249200893667345,0.9147063069921408,1.0,1.1248830843396287,0.7806436886555581,0.9052727687742524,0.7655103399404185,0.7874159340413677,0.7667928679976873,1.0
OURS,48.0,MARC-generic,2020-07-06 18:24:10.310216,1.2618084683248079,0.9183303085299456,0.9777979431336963,0.9161724856341342,0.9238601933846251,0.9133812441348601,0.0,1.1318592527254998,0.7765350376626341,0.9039032184432778,0.7584310126617072,0.7810630563435125,0.7620369980309739,0.0
OURS,49.0,MARC-generic,2020-07-06 18:25:12.409978,1.2427966960040426,0.9196612220205687,0.9776164549304295,0.9169981757312637,0.9237209704877363,0.9148384264610112,1.0,1.1207430109643577,0.7829262725405158,0.9048162519972609,0.7643855756865408,0.7872270167229416,0.7678804573382887,1.0
OURS,50.0,MARC-generic,2020-07-06 18:26:14.869670,1.2553968989192827,0.9220205686630369,0.9777979431336963,0.9202635784818387,0.9277497543293839,0.9174773887931293,1.0,1.1201697910411585,0.7838393060944989,0.9029901848892947,0.7669138392434908,0.7917573212168777,0.7703178849263187,1.0
OURS,51.0,MARC-generic,2020-07-06 18:27:16.690274,1.2433265069146915,0.9238959467634604,0.979189352692075,0.9216899522487009,0.9279159212878526,0.9196823753479022,1.0,1.1037753189407344,0.7840675644829947,0.9066423191052271,0.7674196528560987,0.7891794969373862,0.7711938552299998,1.0
OURS,52.0,MARC-generic,2020-07-06 18:28:18.850125,1.2220556789935897,0.926194797338173,0.979794313369631,0.9247265537006744,0.9316215739011792,0.9218943327543407,1.0,1.114839019119073,0.7845240812599863,0.907783611047706,0.7673247570866658,0.7912841124773219,0.7700268885509849,1.0
OURS,53.0,MARC-generic,2020-07-06 18:29:21.481011,1.2165829932696879,0.9248638838475499,0.980096793708409,0.9231077484963389,0.9295457966367017,0.9211027951885137,0.0,1.0952963559112165,0.7852088564254737,0.9059575439397398,0.7663752103074372,0.7884875294383296,0.7708949573407404,1.0
OURS,54.0,MARC-generic,2020-07-06 18:30:24.151454,1.199495889508789,0.9286146400483969,0.9800362976406534,0.9271239715991109,0.9334087649244892,0.9248657480389528,1.0,1.1001696601846778,0.7854371148139694,0.903674960054782,0.766480615378413,0.7890613020105449,0.7710001678375172,1.0
OURS,55.0,MARC-generic,2020-07-06 18:31:26.672170,1.2117912084783702,0.9262552934059286,0.9805202661826982,0.9241614347697359,0.9303122791474354,0.9222752518737848,0.0,1.1017593244144672,0.7840675644829947,0.9066423191052271,0.7676653821404118,0.7874416390628297,0.7714216227770445,0.0
OURS,56.0,MARC-generic,2020-07-06 18:32:28.767349,1.2081367885857297,0.9295825771324864,0.980822746521476,0.9281481725082731,0.934548666900995,0.9254735654414914,1.0,1.0838997890023547,0.7870349235334398,0.9084683862131934,0.7701391849044724,0.7909165838355744,0.7726001463953271,1.0
OURS,57.0,MARC-generic,2020-07-06 18:33:30.706495,1.187806516189829,0.9298850574712644,0.9812462189957653,0.9283961882774555,0.9345340007953755,0.9261065242820009,1.0,1.0818611321670228,0.7890892490299019,0.9086966446016891,0.7731879860541404,0.7937615847748638,0.7763308422946977,1.0
OURS,58.0,MARC-generic,2020-07-06 18:34:32.787826,1.2090339112988546,0.9307924984875983,0.9823956442831216,0.9298320875067325,0.9361140337591863,0.9273799024989595,1.0,1.0881161617922528,0.7870349235334398,0.9082401278246975,0.7697169653091039,0.7915892861764584,0.7736775217196904,0.0
OURS,59.0,MARC-generic,2020-07-06 18:35:34.901584,1.1873388796089204,0.9323653962492437,0.9822141560798548,0.9305873923687369,0.9364147955569818,0.9281691387294527,1.0,1.081789057947571,0.7879479570874229,0.9100661949326638,0.773852825461106,0.7958331924819392,0.7758067902646216,0.0
OURS,60.0,MARC-generic,2020-07-06 18:36:37.064607,1.2012956652220133,0.9318814277071991,0.9822746521476104,0.9302947840010882,0.9365269432386637,0.9279693381239795,0.0,1.0692542094777258,0.7893175074183977,0.9100661949326638,0.771570145844874,0.7916014159320978,0.7753828500816453,1.0
OURS,61.0,MARC-generic,2020-07-06 18:37:39.599703,1.1927331999440087,0.9335753176043557,0.9828191167574107,0.9320656647293205,0.9381475864901683,0.9296429847390649,1.0,1.0647130434275272,0.7913718329148596,0.9096096781556722,0.7753881271234193,0.7953200037180698,0.7781671418719611,1.0
OURS,62.0,MARC-generic,2020-07-06 18:38:42.182405,1.175649432406163,0.9361161524500907,0.9840290381125227,0.9347397503835577,0.9405266404620372,0.9325425029779048,1.0,1.0605835327952997,0.7916000913033554,0.9121205204291257,0.7755416021330201,0.7972820152563894,0.7783085945736549,1.0
OURS,63.0,MARC-generic,2020-07-06 18:39:43.720031,1.1470577184027495,0.9347852389594676,0.9839685420447671,0.9338100634254446,0.9393387554172261,0.9314186020641932,0.0,1.078205283034803,0.7900022825838849,0.9084683862131934,0.772506502788541,0.7923936262703095,0.7767971820682664,0.0
OURS,64.0,MARC-generic,2020-07-06 18:40:45.828876,1.164150253657637,0.9380520266182698,0.984573502722323,0.937126150719609,0.9426306243457382,0.9346648332086813,1.0,1.058424256213096,0.7893175074183977,0.9116640036521342,0.7712467164613942,0.791152295291064,0.774360623758214,0.0
OURS,65.0,MARC-generic,2020-07-06 18:41:47.930848,1.1664731830448651,0.9362976406533575,0.9840290381125227,0.9349996046748299,0.9397758553808232,0.9333631937163771,0.0,1.0619347916158794,0.7881762154759188,0.9096096781556722,0.7719848042262589,0.7965260332786164,0.7751440883971004,0.0
OURS,66.0,MARC-generic,2020-07-06 18:42:50.552429,1.1755652408201769,0.9384150030248034,0.9844525105868118,0.9373523499477434,0.9431440317095257,0.935013597538943,1.0,1.0535408342790724,0.790915316137868,0.9121205204291257,0.7734588940386975,0.7931057644411835,0.7767467695178539,0.0
OURS,67.0,MARC-generic,2020-07-06 18:43:52.858780,1.1591110020353084,0.9379915305505142,0.9849364791288566,0.9366979110388984,0.9425537893820722,0.9343769029719411,0.0,1.0616515174191772,0.7911435745263639,0.9070988358822186,0.7741072135353937,0.7949418506409629,0.7770326895326896,0.0
OURS,68.0,MARC-generic,2020-07-06 18:44:54.775461,1.1660468461725544,0.94162129461585,0.985178463399879,0.941048973091078,0.9457401457771741,0.9391667352668002,1.0,1.0533134971027422,0.7884044738644145,0.91189226204063,0.7693895022090673,0.7883266887738334,0.7736861587765202,0.0
OURS,69.0,MARC-generic,2020-07-06 18:45:56.997559,1.1312241372525584,0.9421052631578948,0.9849364791288566,0.9417017265721874,0.946625625776781,0.9394636171937608,1.0,1.0470976982996143,0.7936544167998174,0.9114357452636385,0.7769860886414713,0.7951909623281644,0.7804591660013347,1.0
OURS,70.0,MARC-generic,2020-07-06 18:46:59.092826,1.1317074213472194,0.9424682395644283,0.9846944948578342,0.9410557919492467,0.9458321754140684,0.9390947470483026,1.0,1.0406092322871336,0.788860990641406,0.9086966446016891,0.7713301118678516,0.7912216289650175,0.7739671584551103,0.0
OURS,71.0,MARC-generic,2020-07-06 18:48:01.583687,1.1312389677391583,0.9405928614640049,0.9849364791288566,0.9396351513009124,0.9446148981477137,0.9375442557243922,0.0,1.0397139742504486,0.7925131248573385,0.9114357452636385,0.7776409674230255,0.7998711395371565,0.7802323067383308,0.0
OURS,72.0,MARC-generic,2020-07-06 18:49:03.605994,1.1273125211902626,0.9415003024803388,0.9854204476709014,0.9405729559694856,0.9452066843615661,0.939113097259494,0.0,1.0399639825792624,0.7927413832458343,0.9125770372061173,0.775018768367334,0.7940350785465765,0.7788484886376451,0.0
OURS,73.0,MARC-generic,2020-07-06 18:50:05.753879,1.1264992924509665,0.9438596491228071,0.9857229280096794,0.9431715371447394,0.9475136798408055,0.9416192500519739,1.0,1.0431973805739927,0.7952522255192879,0.9105227117096554,0.7794781030756646,0.7991270466539965,0.7829720814660573,1.0
OURS,74.0,MARC-generic,2020-07-06 18:51:07.638661,1.123804342292398,0.9427102238354507,0.9855414398064126,0.9423549757732793,0.9473066725393534,0.9406157957924927,0.0,1.0388067293809282,0.7925131248573385,0.9123487788176216,0.7752799634960288,0.7983593520749886,0.7788517484300618,0.0
OURS,75.0,MARC-generic,2020-07-06 18:52:10.142277,1.1130154784058919,0.9436781609195403,0.9863278886872353,0.9425414174774012,0.9468056274518557,0.9413829565535978,0.0,1.0247670442811487,0.7979913261812371,0.9116640036521342,0.7829309466480446,0.8041111693541847,0.7853828066177464,1.0
OURS,76.0,MARC-generic,2020-07-06 18:53:12.380832,1.1111392385513943,0.944464609800363,0.9862673926194797,0.9435030098927322,0.9487066702483309,0.9413749858939536,1.0,1.0235248709944007,0.8000456516776991,0.9132618123716046,0.7844555021966927,0.8051140920755603,0.7869891821699051,1.0
OURS,77.0,MARC-generic,2020-07-06 18:54:14.318299,1.099874180804147,0.9464609800362976,0.9864488808227465,0.9454952207318634,0.9497454243689847,0.944218139025333,1.0,1.0176186690290234,0.7989043597352202,0.9123487788176216,0.7818527405213012,0.8022746208437114,0.7855114096077952,0.0
OURS,78.0,MARC-generic,2020-07-06 18:55:16.543396,1.1016255924215623,0.9462189957652752,0.9868723532970357,0.9454266398868432,0.9499765575294415,0.9437996860792844,0.0,1.02094549459019,0.7984478429582287,0.9105227117096554,0.7820740206755689,0.8038953600120092,0.7852594805908059,0.0
OURS,79.0,MARC-generic,2020-07-06 18:56:18.455334,1.1077360153198241,0.9467634603750756,0.9867513611615245,0.9462789646192856,0.9507806898391322,0.944650654649544,1.0,1.0187110046740673,0.802328235562657,0.916000913033554,0.7853861168781815,0.8065332688187886,0.7882621116054851,1.0
OURS,80.0,MARC-generic,2020-07-06 18:57:20.862118,1.1087303865193887,0.9486993345432547,0.9866908650937689,0.9476895148624905,0.9518649526951708,0.9458709212142606,1.0,1.0229389592954161,0.7995891349007076,0.9134900707601005,0.7822080809390007,0.8070331003867783,0.7850791834225569,0.0
OURS,81.0,MARC-generic,2020-07-06 18:58:23.442708,1.0936274112100248,0.9490623109497882,0.9867513611615245,0.948668946359983,0.9526081283328747,0.9470994991291369,1.0,1.0185833939731026,0.795023967130792,0.9144031043140836,0.7797043742205435,0.8018144419492848,0.7818397243096039,0.0
OURS,82.0,MARC-generic,2020-07-06 18:59:25.477475,1.0934518463021685,0.9487598306110103,0.9876588021778584,0.9479001394162622,0.9518156442328961,0.9465186392566106,0.0,1.0128171772098085,0.7973065510157499,0.9141748459255877,0.7818583949815742,0.8017599266976808,0.785675775585414,0.0
OURS,83.0,MARC-generic,2020-07-06 19:00:27.385402,1.0944182502668118,0.9476709013914095,0.9876588021778584,0.9466929593672999,0.9508195523500516,0.9453334476356879,0.0,1.0130826436719567,0.7959370006847751,0.9132618123716046,0.7793524392904875,0.8007607618939168,0.7834396582890558,0.0
OURS,84.0,MARC-generic,2020-07-06 19:01:29.157807,1.0901629789338572,0.9486993345432547,0.9875378100423472,0.9484618838699107,0.9527416008361628,0.946918968349127,0.0,1.0185671787614612,0.7954804839077836,0.913946587537092,0.7791544248933259,0.8015853923086569,0.7820935311899168,0.0
OURS,85.0,MARC-generic,2020-07-06 19:02:31.669814,1.0818284533778177,0.9513006654567453,0.9877797943133696,0.9505384728094708,0.9543680018458722,0.9491060428473092,1.0,1.0032253832992313,0.8000456516776991,0.9194247888609907,0.7851615940924539,0.8066528356083636,0.7878482461313787,0.0
OURS,86.0,MARC-generic,2020-07-06 19:03:33.947347,1.0968675563498402,0.949848759830611,0.9883847549909256,0.9493733020490475,0.9530055874203048,0.9480840101171674,0.0,1.0073175710022,0.799132618123716,0.913946587537092,0.783884530338883,0.8053453895764315,0.7867524710898205,0.0
OURS,87.0,MARC-generic,2020-07-06 19:04:35.559933,1.07548931952469,0.9512401693889897,0.9877797943133696,0.9506757807027377,0.9544208693545347,0.9495258942179701,0.0,1.009566969535199,0.7954804839077836,0.9146313627025793,0.7804276061635731,0.8018906668180233,0.7841691942595558,0.0
OURS,88.0,MARC-generic,2020-07-06 19:05:37.557831,1.0856108391854666,0.9507562008469449,0.9880822746521476,0.9505578866036835,0.9547133024692926,0.9490426623644206,0.0,1.0105601260444939,0.798219584569733,0.9130335539831089,0.7825002575081427,0.8068435258049753,0.786117340936618,0.0
OURS,89.0,MARC-generic,2020-07-06 19:06:40.067744,1.0712718686261324,0.9522081064730793,0.9888082274652148,0.951506352927192,0.9556484510462082,0.9499290169839488,1.0,1.0049154782126521,0.8020999771741611,0.9130335539831089,0.7869495711812023,0.8072051258975426,0.7899158349459554,0.0
OURS,90.0,MARC-generic,2020-07-06 19:07:42.146310,1.0667052026380572,0.9506957047791893,0.9885662431941924,0.9501620468730676,0.9545310144290128,0.94842159075259,0.0,0.9935114247372803,0.8034695275051358,0.913946587537092,0.789083767437413,0.8105278795082126,0.7904198545764811,1.0
OURS,91.0,MARC-generic,2020-07-06 19:08:44.272340,1.073370917118901,0.9519661222020569,0.9885057471264368,0.9512465270548294,0.954804281791181,0.9499917332751643,0.0,1.0050210483649418,0.8009586852316822,0.913946587537092,0.7853608218587174,0.8049394121771868,0.7885869318098233,0.0
OURS,92.0,MARC-generic,2020-07-06 19:09:46.705041,1.0731523803271312,0.9526315789473684,0.9885662431941924,0.9521091574995811,0.955560912079473,0.9508680085148137,1.0,0.999710544062869,0.8007304268431865,0.9148596210910751,0.7829643437084265,0.8009473958826322,0.787561111356292,0.0
OURS,93.0,MARC-generic,2020-07-06 19:10:48.466284,1.0731703304480007,0.9533575317604356,0.9893526920750151,0.9528126067074929,0.9564367210045865,0.9512669303708425,1.0,0.9915890918695554,0.799132618123716,0.9148596210910751,0.7829247594456347,0.8025493398508992,0.7856336824710319,0.0
OURS,94.0,MARC-generic,2020-07-06 19:11:50.559489,1.0603371319378496,0.9519661222020569,0.9890502117362372,0.9516566237094496,0.955473092263702,0.9502202552117746,0.0,0.9937212045974749,0.802328235562657,0.9157726546450582,0.7866437895095133,0.8109020086208251,0.7903142874528417,0.0
