method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,11.0,MARC-generic,2020-07-07 01:09:22.048826,2.193574832307842,0.7595050215208035,0.9039933046389288,0.7429020309990364,0.773701550649945,0.7411217344269487,1.0,1.7632115705144937,0.6770260578532153,0.8513028926607697,0.6508572023235346,0.6942822856089633,0.6559555627326712,1.0
OURS,12.0,MARC-generic,2020-07-07 01:10:24.781758,2.1013499194500493,0.7780966044954567,0.911465805834529,0.7642340399761944,0.7929302567230758,0.7615720955345997,1.0,1.7018290681471928,0.6808510638297872,0.8622997848434139,0.6569680474421683,0.696076658071697,0.6615773394387853,1.0
OURS,13.0,MARC-generic,2020-07-07 01:11:26.641739,2.0264992537195177,0.7847919655667145,0.9154112864658058,0.7711387836198373,0.8000418683208531,0.7693822560277128,1.0,1.6437978008675171,0.6882620129093951,0.8615825962228066,0.662719976211775,0.7036691062659487,0.6684634642465968,1.0
OURS,14.0,MARC-generic,2020-07-07 01:12:29.068748,1.9741965738111338,0.7962099473935916,0.9198350071736011,0.7830637607166099,0.8085696049120726,0.7814756982748698,1.0,1.593567447231456,0.7006932823332537,0.8692326081759503,0.6760910998961953,0.7097090134857303,0.6828304281617534,1.0
OURS,15.0,MARC-generic,2020-07-07 01:13:31.231654,1.903062745066478,0.8064921090387375,0.9253945480631277,0.7936519703146644,0.8180170235489117,0.7919494458890627,1.0,1.5393786991779639,0.7061917284245757,0.8725794884054506,0.6848646343629055,0.7230624069817531,0.6874733922926693,1.0
OURS,16.0,MARC-generic,2020-07-07 01:14:33.187238,1.8584876939020107,0.8143830703012912,0.9279053084648493,0.80372216973234,0.8257163687857949,0.8010652810998284,1.0,1.5007627706279203,0.7155151804924695,0.8797513746115229,0.6949536886979724,0.7314041567142205,0.6972192187553633,1.0
OURS,17.0,MARC-generic,2020-07-07 01:15:35.854413,1.7974331877209935,0.8194045911047346,0.9320899091343855,0.8083226036046831,0.8266136004644746,0.8074125824289197,1.0,1.4721896678045439,0.716949557733684,0.8819029404733445,0.695437432108208,0.7319794215745669,0.6993060654205232,1.0
OURS,18.0,MARC-generic,2020-07-07 01:16:37.817106,1.7625444192512363,0.8243663318986131,0.9343017694882831,0.8153667740369323,0.837654166545041,0.8124159269413397,1.0,1.4443986352311349,0.7222089409514703,0.8830982548410232,0.7024518983779954,0.741675112988851,0.7046766375079627,1.0
OURS,19.0,MARC-generic,2020-07-07 01:17:39.960740,1.7516487864772992,0.834349593495935,0.9393830703012912,0.8250698445396666,0.8426446036577506,0.8225421123072006,1.0,1.404937936106624,0.7367917762371504,0.886923260817595,0.7158548239663496,0.7496530561725553,0.7192421812903741,1.0
OURS,20.0,MARC-generic,2020-07-07 01:18:41.502391,1.698873873762626,0.8387733142037302,0.9408775705404113,0.8306725469001529,0.8481369365155701,0.8278093459982181,1.0,1.375869869188404,0.7360745876165431,0.8888357638058809,0.7200089246220611,0.7586365397881587,0.7198691313149146,0.0
OURS,21.0,MARC-generic,2020-07-07 01:19:43.653176,1.6700789327543926,0.8472620755619321,0.9439263510282162,0.839491885849056,0.8548393343406719,0.8364667471819227,1.0,1.3610219837175497,0.7449199139373656,0.8921826440353813,0.7260089263410201,0.7587916591809875,0.7278490139935923,1.0
OURS,22.0,MARC-generic,2020-07-07 01:20:45.412285,1.640339479669893,0.8512673362027738,0.9463773314203731,0.8428620810750042,0.8587245787743566,0.8405791933028084,1.0,1.3313996070257192,0.7415730337078652,0.8938560841501315,0.7228574519595261,0.7573221932755335,0.7250381813634825,0.0
OURS,23.0,MARC-generic,2020-07-07 01:21:47.882561,1.6057409233365088,0.8546150167384027,0.9486489717838354,0.8463162776203038,0.8620378244935079,0.8442170311431847,1.0,1.3151177346008176,0.7430074109490796,0.8936170212765957,0.7250255607081082,0.7636052818680388,0.7265538511020438,0.0
OURS,24.0,MARC-generic,2020-07-07 01:22:50.436732,1.5973226077701417,0.8582615973218556,0.9509803921568627,0.8508722550461134,0.8651201030229522,0.8486812591976982,1.0,1.2852344944834453,0.749940234281616,0.8950513985178102,0.7318913446105315,0.762289714785845,0.7343019820429458,1.0
OURS,25.0,MARC-generic,2020-07-07 01:23:51.934934,1.5783118758117223,0.8632233381157342,0.9506814921090387,0.8557043769457074,0.8689057037775878,0.8546134606751645,1.0,1.2709861946482137,0.7528089887640449,0.8979201530002391,0.7345159346880836,0.7635575869757956,0.7378854746324627,1.0
OURS,26.0,MARC-generic,2020-07-07 01:24:54.287927,1.5392328826848654,0.8678861788617886,0.953909612625538,0.8618398153378859,0.8748763842667528,0.8593932233810205,1.0,1.2475860739278646,0.755438680372938,0.9022232847238824,0.7382930143457105,0.7708835323509966,0.7393970765958717,1.0
OURS,27.0,MARC-generic,2020-07-07 01:25:56.981049,1.5237676422884452,0.8711740793878527,0.9543878527020564,0.8651062322478786,0.8780649927922781,0.8628606094602045,1.0,1.2376229837127146,0.7551996174994023,0.8986373416208463,0.7371579354785079,0.7687483622715261,0.7393745032299249,0.0
OURS,28.0,MARC-generic,2020-07-07 01:26:59.377063,1.514750756184374,0.8713534194165471,0.9564203730272597,0.8655309323435948,0.8792103311828193,0.8627905296503157,1.0,1.2079783933971477,0.7616543150848674,0.9038967248386326,0.7449491523334657,0.7778264164321551,0.7464660729720971,1.0
OURS,29.0,MARC-generic,2020-07-07 01:28:01.636878,1.487721134292515,0.8787661406025825,0.9572572931611669,0.8736526527369737,0.8850957575237727,0.8711377371245137,1.0,1.1967423381116895,0.7630886923260818,0.9048529763327755,0.745950587771022,0.7817002873725897,0.7463350683230201,1.0
OURS,30.0,MARC-generic,2020-07-07 01:29:03.948389,1.4695253787229985,0.8818747010999521,0.9587517934002869,0.876350227892038,0.8866904049212426,0.8745143905472125,1.0,1.1978206676556795,0.7652402581879034,0.9027014104709539,0.7495540818473128,0.7791181826736585,0.7517499958765019,1.0
OURS,31.0,MARC-generic,2020-07-07 01:30:05.926654,1.4586425228930728,0.8839072214251554,0.9600071736011477,0.8796606458304195,0.8902847328871418,0.8767723904240478,1.0,1.1890731666636987,0.7645230695672962,0.9036576619650968,0.7479517067928869,0.7797252762261714,0.7488100977558808,0.0
OURS,32.0,MARC-generic,2020-07-07 01:31:08.120337,1.439369343274635,0.8864777618364419,0.9616810138689622,0.8816240963288181,0.8911958939429256,0.8796060135359737,1.0,1.176552766523035,0.769304327038011,0.9048529763327755,0.7535292177122047,0.78357168135694,0.7553919362654303,1.0
OURS,33.0,MARC-generic,2020-07-07 01:32:10.487721,1.4209800819527414,0.8882113821138211,0.9615614538498326,0.8833858038185833,0.8942725243420422,0.8810846976971344,1.0,1.149648970603487,0.7683480755438681,0.9077217308152044,0.7527536630776148,0.785038007261188,0.7536086403556282,0.0
OURS,34.0,MARC-generic,2020-07-07 01:33:12.618716,1.4116002779608992,0.8901841224294595,0.9631157340985175,0.8861088273311369,0.8958254003107545,0.8835620415933015,1.0,1.1468110700244114,0.7678699497967966,0.9091561080564189,0.7494332583075485,0.7792043752994366,0.7522609641585546,0.0
OURS,35.0,MARC-generic,2020-07-07 01:34:15.451022,1.4161332329741396,0.8938307030129125,0.9648493543758967,0.8900871735243571,0.8991731354510586,0.8880028073699112,1.0,1.1259593056087827,0.7759980874970117,0.9148936170212766,0.7592483243115046,0.789236439000977,0.7605668595126426,1.0
OURS,36.0,MARC-generic,2020-07-07 01:35:17.650210,1.3885095114915467,0.8946078431372549,0.9650286944045912,0.8906724374462514,0.9003569824936897,0.888661124211917,1.0,1.1262364795040976,0.775759024623476,0.9101123595505618,0.762292660760609,0.7922580016368482,0.7621611933358922,0.0
OURS,37.0,MARC-generic,2020-07-07 01:36:20.117817,1.3670800653500514,0.8956838833094213,0.9664036346245816,0.8913343910221534,0.9013481814903302,0.8889291912847205,1.0,1.1191029919553197,0.7738465216351901,0.9110686110447047,0.7570872304879341,0.7869470175990374,0.7592260038043172,0.0
OURS,38.0,MARC-generic,2020-07-07 01:37:22.280067,1.3665406841344665,0.8990315638450502,0.9680176948828312,0.8950178590097956,0.9030199921512106,0.8935672569484219,1.0,1.107968063879435,0.7724121443939757,0.9139373655271337,0.7553837743486439,0.7798242611724091,0.7577788955801005,0.0
OURS,39.0,MARC-generic,2020-07-07 01:38:24.372861,1.3532004750898043,0.9024988043998087,0.9671209947393592,0.8980902807570328,0.9069714264594705,0.8958077721943895,1.0,1.1088808401902555,0.7745637102557973,0.9132201769065265,0.7587045257877333,0.7872265642198314,0.7592520375652906,0.0
OURS,40.0,MARC-generic,2020-07-07 01:39:26.966335,1.341088230332822,0.9023194643711143,0.9687948350071736,0.8979780418192194,0.9072370167420286,0.8959836719730551,0.0,1.097193553206626,0.7762371503705474,0.9120248625388477,0.7592377935163535,0.7939275470510316,0.7588860213860213,1.0
OURS,41.0,MARC-generic,2020-07-07 01:40:29.126403,1.3238131042190397,0.9045911047345767,0.969571975131516,0.9012424403686158,0.9091704655595986,0.8992489394560464,1.0,1.0837757344910497,0.7826918479560124,0.9141764284006694,0.7661804896996984,0.7981800198539448,0.7667777336452036,1.0
OURS,42.0,MARC-generic,2020-07-07 01:41:31.016205,1.3212036714777315,0.9044117647058824,0.9699306551889049,0.9007391696576377,0.9087159134892523,0.8989365459179013,0.0,1.0798969746861422,0.7767152761176189,0.9117857996653119,0.7618543710935521,0.7909380057448337,0.7621880295073066,0.0
OURS,43.0,MARC-generic,2020-07-07 01:42:33.857278,1.3001220622511926,0.908715925394548,0.97136537541846,0.9048032241791721,0.9123321384258405,0.9030950055010237,1.0,1.0875968685168385,0.7786277791059049,0.9153717427683481,0.7637897316476999,0.7961445356084283,0.7633881067616007,0.0
OURS,44.0,MARC-generic,2020-07-07 01:43:36.308391,1.317266595814001,0.9112266857962698,0.9721425155428025,0.9081762363572057,0.9163706635603762,0.9059665705642075,1.0,1.0754773746744002,0.7822137222089409,0.9156108056418838,0.76800426798928,0.8013247247345405,0.7671242913712794,0.0
OURS,45.0,MARC-generic,2020-07-07 01:44:38.722465,1.2882640657671214,0.910210425633668,0.973218555714969,0.907231102356591,0.9143440368576065,0.9052577015691187,0.0,1.0620845543434823,0.7872340425531915,0.9165670571360268,0.771375055525877,0.7995665327801923,0.7721710184059581,1.0
OURS,46.0,MARC-generic,2020-07-07 01:45:41.033200,1.295156018919833,0.912661406025825,0.973816355810617,0.9096635150438472,0.9160344796694705,0.9081692163517745,1.0,1.0608759072446492,0.7838871623236912,0.9165670571360268,0.767694028036241,0.7967156004249425,0.7691230679182487,0.0
OURS,47.0,MARC-generic,2020-07-07 01:46:43.802603,1.27917402957057,0.9140961262553802,0.9739359158297465,0.9110975902376789,0.9174821998883685,0.9093585198402772,1.0,1.0427134669399878,0.7850824766913699,0.9184795601243126,0.7700000484762495,0.7962973377029757,0.7703493795361267,0.0
OURS,48.0,MARC-generic,2020-07-07 01:47:45.831024,1.2590728615642677,0.9142156862745098,0.9740554758488761,0.9107623082956561,0.9172621728465453,0.9094536363662371,1.0,1.065825340980381,0.7857996653119771,0.9134592397800622,0.770539955088962,0.7981637400153571,0.7725360984397129,0.0
OURS,49.0,MARC-generic,2020-07-07 01:48:47.915417,1.2753017759391534,0.9166666666666666,0.9739956958393113,0.9135181023246307,0.9199357387902938,0.9121114544505762,1.0,1.040984818959903,0.7901027970356204,0.9175233086301697,0.7763890245901659,0.804517908415387,0.7773014078736971,1.0
OURS,50.0,MARC-generic,2020-07-07 01:49:49.831999,1.2669845402725344,0.9183405069344811,0.9755499760879962,0.9150017442928141,0.9224581717062292,0.9131308819247914,1.0,1.0480519756300724,0.7886684197944059,0.9165670571360268,0.7735438084940152,0.8060177154525136,0.7740087444906723,0.0
OURS,51.0,MARC-generic,2020-07-07 01:50:51.613299,1.2653602308089058,0.9166068866571019,0.975609756097561,0.9132686275644267,0.9198621210598019,0.9122256787709231,0.0,1.0373648801204436,0.7879512311737987,0.9184795601243126,0.7732758595371032,0.800894092820778,0.7738889624431794,0.0
OURS,52.0,MARC-generic,2020-07-07 01:51:53.947895,1.235954499769188,0.9191176470588235,0.9766857962697274,0.9163769715534484,0.9234181183277769,0.9143463300179829,1.0,1.0229126578337149,0.7927324886445135,0.9189576858713842,0.7803079561422783,0.8089078762537303,0.7792040623365925,1.0
OURS,53.0,MARC-generic,2020-07-07 01:52:56.692252,1.2484439948367936,0.9212099473935916,0.977702056432329,0.9183672526697846,0.9246590636414919,0.9167760694796727,1.0,1.0303039335332473,0.7912981114032991,0.9208701888596701,0.7765564225543828,0.8047588130095404,0.7769772061940736,0.0
OURS,54.0,MARC-generic,2020-07-07 01:53:59.006802,1.2462382008731794,0.9226446676231468,0.9776422764227642,0.9196345578837605,0.9255935139084107,0.9180052542062516,1.0,1.0225467186153092,0.7934496772651207,0.9203920631125986,0.7776741896301327,0.8062721095543562,0.7788298604563664,1.0
OURS,55.0,MARC-generic,2020-07-07 01:55:01.105036,1.215292587170813,0.922285987565758,0.9781205164992827,0.9192163334183588,0.9249049385423986,0.9179218484821094,0.0,1.0130966358312488,0.7975137461152283,0.9203920631125986,0.782342000427691,0.8096672113210402,0.7836634862237273,1.0
OURS,56.0,MARC-generic,2020-07-07 01:56:03.372595,1.2201679703266868,0.9231826877092301,0.9784194165471066,0.9203906479395786,0.9257664498688104,0.9189893698681277,1.0,1.0132438160430977,0.7941668658857279,0.9215873774802773,0.7796058367662386,0.807184133674538,0.780542967741763,0.0
OURS,57.0,MARC-generic,2020-07-07 01:57:05.636314,1.2273102396700954,0.9239000478240077,0.9786585365853658,0.920795588431051,0.9270144236665837,0.9195313416920285,1.0,1.007557025002487,0.7941668658857279,0.921826440353813,0.7806443294840505,0.8065726573862834,0.7813721697757842,0.0
OURS,58.0,MARC-generic,2020-07-07 01:58:07.598981,1.2025625453731879,0.9268890483022477,0.9802128168340507,0.9242367962072692,0.9299772405480649,0.9228048558697225,1.0,1.0013452110865058,0.7946449916327994,0.9244561319627062,0.7806962347845189,0.8069808843019332,0.7819963280806654,0.0
OURS,59.0,MARC-generic,2020-07-07 01:59:09.867528,1.2063115487994902,0.926829268292683,0.9799736967957915,0.9243378967956888,0.9299361260662591,0.9228154681400206,0.0,0.9956378761359216,0.7963184317475496,0.924695194836242,0.7824246545285327,0.8062627213159683,0.7827648366804992,0.0
OURS,60.0,MARC-generic,2020-07-07 02:00:11.695101,1.2049951964391583,0.9263510282161646,0.9802128168340507,0.9239343515018283,0.9288947176115436,0.9230818423900395,0.0,0.9958089040478764,0.7956012431269424,0.9254123834568492,0.7810633030136906,0.8064689625019178,0.7824045711093904,0.0
OURS,61.0,MARC-generic,2020-07-07 02:01:14.172894,1.2119328626202146,0.9255141080822573,0.9798541367766619,0.9232953212769278,0.9288737525738089,0.9219877602412608,0.0,1.0001180105565013,0.7924934257709778,0.9258905092039207,0.7780359209693484,0.8043437259348895,0.7787431778395635,0.0
OURS,62.0,MARC-generic,2020-07-07 02:02:16.722430,1.1933262861841094,0.9264705882352942,0.9802128168340507,0.923957716588474,0.9302349144304747,0.922444523326527,0.0,0.9881287966366166,0.7946449916327994,0.9225436289744203,0.7797254723860466,0.8074855518885509,0.7804744229443025,0.0
OURS,63.0,MARC-generic,2020-07-07 02:03:19.470231,1.188985486283706,0.9289813486370158,0.9807508369201339,0.9270020301374516,0.9323048651246512,0.925551031905279,1.0,0.9867650921225634,0.7946449916327994,0.9242170690891705,0.7803190814278126,0.8089653035037514,0.7806326761146039,0.0
OURS,64.0,MARC-generic,2020-07-07 02:04:21.438215,1.1862102037180786,0.9303562888570062,0.9813486370157819,0.9278960044099704,0.9329014818500704,0.9268635806701258,1.0,0.987547828682068,0.8001434377241214,0.9232608175950275,0.7844423998779538,0.8080578604826525,0.7857794927072036,1.0
OURS,65.0,MARC-generic,2020-07-07 02:05:23.260137,1.1713216032838205,0.9322692491630798,0.9813486370157819,0.9306055834877341,0.9355651246784598,0.9291620416513958,1.0,0.9824156483023924,0.8001434377241214,0.9263686349509921,0.7830781608277827,0.8094968979553994,0.7840699795519073,0.0
OURS,66.0,MARC-generic,2020-07-07 02:06:25.458408,1.1707502311636306,0.9318507890961263,0.9812290769966523,0.929730430080884,0.9346056231097682,0.9286078755901152,0.0,0.9774387373098938,0.8020559407124074,0.9256514463303849,0.7885879291875136,0.8158790085482148,0.7890658259634163,1.0
OURS,67.0,MARC-generic,2020-07-07 02:07:27.839253,1.177663322671756,0.9311334289813487,0.9821855571496891,0.9288556886227797,0.9343008532085164,0.9273880660982348,0.0,0.9748924240922346,0.8022950035859431,0.9258905092039207,0.7884113646831977,0.8161141779054607,0.7890293608667103,1.0
OURS,68.0,MARC-generic,2020-07-07 02:08:30.367982,1.1667084220720216,0.9336441893830703,0.9820659971305595,0.9319438446329957,0.9378187084325801,0.9299622107975086,1.0,0.9736149020665803,0.7975137461152283,0.9254123834568492,0.784523753790051,0.8142186501314965,0.7833097569543352,0.0
OURS,69.0,MARC-generic,2020-07-07 02:09:32.429902,1.1629619084437575,0.9336441893830703,0.9826040172166427,0.9314674939280753,0.9374838203290378,0.929652896424123,0.0,0.9712808968033085,0.7994262491035142,0.9254123834568492,0.7859914706064915,0.8154200550755812,0.7869140453477803,0.0
OURS,70.0,MARC-generic,2020-07-07 02:10:34.758931,1.1657918730972487,0.93525824964132,0.9827833572453372,0.9333873072064938,0.9383906143619193,0.9318462783826903,1.0,0.9774514629656751,0.7996653119770499,0.9263686349509921,0.7839821493213689,0.8084387372818963,0.7854565615107785,0.0
OURS,71.0,MARC-generic,2020-07-07 02:11:37.611183,1.155412122714126,0.9363940698230512,0.9829029172644668,0.9350233734579494,0.9401841978120529,0.9334930081891232,1.0,0.9707813658641338,0.8010996892182644,0.9261295720774564,0.7882970416152992,0.8176987590656974,0.7875005126511152,0.0
OURS,72.0,MARC-generic,2020-07-07 02:12:39.465930,1.1573132251450344,0.9343017694882831,0.9830224772835964,0.9327536906578872,0.9377409084171527,0.9314751193092564,0.0,0.9652283489205408,0.8027731293330146,0.9256514463303849,0.7896121437218572,0.8165550856568797,0.7889565755529612,1.0
OURS,73.0,MARC-generic,2020-07-07 02:13:41.421246,1.1488407794680109,0.9354973696795792,0.9835604973696795,0.9337855308276753,0.9395782330582297,0.9319854846548264,0.0,0.9634249900164229,0.798709060482907,0.9256514463303849,0.7848650173828425,0.8121299466931997,0.78463829789131,0.0
OURS,74.0,MARC-generic,2020-07-07 02:14:43.854589,1.1465583671399249,0.939143950263032,0.984038737446198,0.9372686018881402,0.9415567066712094,0.9362551685964922,1.0,0.9527397246102012,0.8010996892182644,0.9239780062156348,0.7848087640630405,0.8121982104175585,0.7853491555298785,0.0
OURS,75.0,MARC-generic,2020-07-07 02:15:46.395263,1.1540357314018128,0.9369918699186992,0.9836202773792444,0.9353792517240899,0.9401483112039566,0.9340515393694511,0.0,0.963589689248833,0.804207506574229,0.9244561319627062,0.7906015536706112,0.8176198878227582,0.7901803796382109,1.0
OURS,76.0,MARC-generic,2020-07-07 02:16:48.493920,1.1411366003771708,0.9360951697752271,0.9838593974175036,0.9342654550456664,0.9398501605938607,0.9324805300089657,0.0,0.9624810877126739,0.8008606263447287,0.9263686349509921,0.7868748510678129,0.8135556168418266,0.7867883622401695,0.0
OURS,77.0,MARC-generic,2020-07-07 02:17:50.674808,1.15466055061645,0.9386059301769488,0.984636537541846,0.9370168924215468,0.9422971179417645,0.935155810098552,0.0,0.9605796675690047,0.7989481233564427,0.9256514463303849,0.7847497200671735,0.812426444234559,0.784474856914616,0.0
OURS,78.0,MARC-generic,2020-07-07 02:18:53.198399,1.1420990734337506,0.9402797704447633,0.9842180774748924,0.9391235520491177,0.9437298045675565,0.9375980254283699,1.0,0.9456399644843249,0.8063590724360507,0.930193640927564,0.7921764304812919,0.8183716894322475,0.7929868435892533,1.0
OURS,79.0,MARC-generic,2020-07-07 02:19:55.264346,1.1272764115855776,0.9403993304638929,0.9851745576279293,0.9386814283241142,0.9437658692495255,0.9371073970581877,1.0,0.9489743900361769,0.8070762610566579,0.9273248864451351,0.7928505714747627,0.8213311169104932,0.7929930511255812,1.0
OURS,80.0,MARC-generic,2020-07-07 02:20:57.926039,1.113706167550363,0.9419536107125777,0.9851745576279293,0.9406772875677182,0.945948415653142,0.9390003021318757,1.0,0.9449556123517844,0.8015778149653359,0.9275639493186708,0.7859734477843837,0.8193602532385684,0.7851478898165646,0.0
OURS,81.0,MARC-generic,2020-07-07 02:22:01.024510,1.1225833784502013,0.9395026303204208,0.9844571975131516,0.9381352363331076,0.9422926756425397,0.9372367305150215,0.0,0.9477428965325735,0.8065981353095865,0.9294764523069567,0.7934936740503228,0.8194593144407106,0.7929238487973428,0.0
OURS,82.0,MARC-generic,2020-07-07 02:23:04.020019,1.1299088306258251,0.9410569105691057,0.9843974175035868,0.9394895124276414,0.9441473640692316,0.9383589450622359,0.0,0.9466073433662641,0.8049246951948362,0.9273248864451351,0.7922149499244879,0.8218184226672515,0.7917651012530531,0.0
OURS,83.0,MARC-generic,2020-07-07 02:24:06.658272,1.1200435002530835,0.9420133907221425,0.9849952175992348,0.941041115917916,0.9460518850718028,0.9397147019100549,1.0,0.9412199195110139,0.8046856323213005,0.9294764523069567,0.7903428895491199,0.8145187034179537,0.7912626641542305,0.0
OURS,84.0,MARC-generic,2020-07-07 02:25:08.870532,1.0932918906154843,0.9420133907221425,0.985234337637494,0.9409753789044745,0.9456613567233682,0.9395087709139349,0.0,0.9386461360472228,0.806120009562515,0.9268467606980636,0.793984165628973,0.8209197155551459,0.7938657170584882,0.0
OURS,85.0,MARC-generic,2020-07-07 02:26:11.226958,1.1220332913738527,0.9443448110951698,0.9857125777140124,0.9434977719702797,0.9482514323729788,0.9420785002938641,1.0,0.9424753240954212,0.8075543868037294,0.9285202008128137,0.7932247507837061,0.8178294256075971,0.7938577208155521,1.0
OURS,86.0,MARC-generic,2020-07-07 02:27:14.296104,1.1094291324480934,0.9457197513151602,0.9861908177905309,0.9449651854827952,0.9493631463682278,0.9435387679357168,1.0,0.936000888879978,0.8077934496772651,0.9299545780540283,0.7924032282021746,0.8155730877992992,0.7935248820790989,1.0
OURS,87.0,MARC-generic,2020-07-07 02:28:17.130172,1.0957898358475473,0.9446437111429938,0.9855930176948828,0.9433221196681068,0.9473304786557486,0.9421538150295966,0.0,0.9322789979271703,0.8087497011714081,0.9261295720774564,0.7944788665731903,0.8184846066800354,0.7956277602361941,1.0
OURS,88.0,MARC-generic,2020-07-07 02:29:19.114280,1.1029377890682175,0.9461382113821138,0.9861908177905309,0.9451784175850756,0.9494522674965524,0.943840167647858,1.0,0.9394314276696163,0.8070762610566579,0.9254123834568492,0.7916334853653425,0.8169536255866872,0.7925401851606672,0.0
OURS,89.0,MARC-generic,2020-07-07 02:30:21.330089,1.1024329694248967,0.9438665710186513,0.986131037780966,0.9426692133239967,0.9472849988475681,0.9413150694181682,0.0,0.9276427448066604,0.8104231412861582,0.930193640927564,0.7970877746573298,0.820648239894342,0.7974402995487333,1.0
OURS,90.0,MARC-generic,2020-07-07 02:31:23.129555,1.0947945206887069,0.945181731229077,0.986131037780966,0.9439390892538996,0.9480470927330285,0.9427538272970191,0.0,0.928929549967191,0.8068371981831222,0.9285202008128137,0.7924450335311313,0.8218069795114817,0.7917397194505629,0.0
OURS,91.0,MARC-generic,2020-07-07 02:32:25.297177,1.0820453373340257,0.9479913916786227,0.9859516977522716,0.9471653975917719,0.951566452051362,0.9456670520442136,1.0,0.9287441549704687,0.8094668897920153,0.9270858235715993,0.7936262032997266,0.8207369574769515,0.7938765217379676,0.0
OURS,92.0,MARC-generic,2020-07-07 02:33:27.315756,1.1058215077900533,0.9467360114777619,0.9866690578670493,0.9458592637224101,0.9501186359083076,0.9445397553560676,0.0,0.9357164481197451,0.806120009562515,0.9280420750657423,0.7903941236753765,0.8171240094787224,0.7903114734440035,0.0
OURS,93.0,MARC-generic,2020-07-07 02:34:30.163755,1.0930452842794498,0.9466164514586323,0.9866690578670493,0.9455533080080318,0.9499880955190996,0.9440133600246857,0.0,0.9209370970469527,0.809705952665551,0.9294764523069567,0.7959836403970484,0.8216282737854319,0.7959812164631442,0.0
OURS,94.0,MARC-generic,2020-07-07 02:35:33.257559,1.0778010389213069,0.9490674318507891,0.9874461979913917,0.9483263443421981,0.9523218514942909,0.947034440273809,1.0,0.9237051917952042,0.8080325125508009,0.9309108295481712,0.7939849822354371,0.8205367778694367,0.7928363414809197,0.0
