method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,17.0,MARC-generic,2020-07-05 20:05:30.290395,2.1849939245432797,0.7769577695776958,0.931119311193112,0.7505391478575616,0.8148874510464367,0.7473000732374991,1.0,2.1597709536552427,0.5859375,0.8140625,0.5011683412260973,0.5379385698404621,0.5283061929434987,1.0
OURS,18.0,MARC-generic,2020-07-05 20:05:37.077059,2.1084259451779737,0.7962279622796228,0.9356293562935629,0.7701565999082546,0.8093360801147461,0.7724721958963379,1.0,2.106763219833374,0.5984375,0.8203125,0.5318654451825501,0.5731732573701486,0.5512089810017271,1.0
OURS,19.0,MARC-generic,2020-07-05 20:05:43.850866,2.0096383197916587,0.8089380893808938,0.9380893808938089,0.784643879498279,0.8298383979518918,0.7852843747588167,1.0,2.0294407844543456,0.603125,0.8296875,0.5163023936339999,0.5470834864617248,0.5484147545028374,1.0
OURS,20.0,MARC-generic,2020-07-05 20:05:50.580122,1.9455504546941622,0.8163181631816319,0.9442394423944239,0.795271354278665,0.8368966825827677,0.7954423790957156,1.0,2.0012215971946716,0.628125,0.840625,0.5557117616498582,0.584441946941947,0.5800991035446995,1.0
OURS,21.0,MARC-generic,2020-07-05 20:05:57.454726,1.8725549600905402,0.8405084050840509,0.9520295202952029,0.8219461368839063,0.8513295955801363,0.8241903589299487,1.0,1.9258482217788697,0.625,0.8484375,0.5503120106213675,0.5693285125927613,0.5751850481125093,0.0
OURS,22.0,MARC-generic,2020-07-05 20:06:04.355802,1.8212975164376697,0.8474784747847478,0.957769577695777,0.8295968107886623,0.8565079421569273,0.82885554944574,1.0,1.8941447377204894,0.634375,0.85,0.5702490695222232,0.6054008540140817,0.5900814211695041,1.0
OURS,23.0,MARC-generic,2020-07-05 20:06:11.158023,1.7851735221992608,0.8597785977859779,0.959819598195982,0.846638381848716,0.8719894230942978,0.8446816081347793,1.0,1.861327016353607,0.65,0.8609375,0.5889642396851228,0.6293897249589112,0.6066185541574143,1.0
OURS,24.0,MARC-generic,2020-07-05 20:06:17.992270,1.7482864587900335,0.8687986879868799,0.964739647396474,0.8549265972799961,0.877889701667083,0.8536932380639176,1.0,1.8063242435455322,0.64375,0.859375,0.5807688420048119,0.6059419795552072,0.6045768566493955,0.0
OURS,25.0,MARC-generic,2020-07-05 20:06:24.850451,1.6750973027570661,0.8704387043870438,0.968429684296843,0.8608092297241671,0.8900891948427704,0.8561468092344485,1.0,1.7749213814735412,0.64375,0.8671875,0.5789096820045762,0.6048460835111247,0.5986368122378485,0.0
OURS,26.0,MARC-generic,2020-07-05 20:06:31.649499,1.6078350907615484,0.8790487904879049,0.9696596965969659,0.8699616608155392,0.8899868356098267,0.8685606094788756,1.0,1.7424676418304443,0.6578125,0.871875,0.6040311395490335,0.6294923556581588,0.6234641006661732,1.0
OURS,27.0,MARC-generic,2020-07-05 20:06:38.405148,1.521736422001509,0.8892988929889298,0.973759737597376,0.8790017274937907,0.8960716908070233,0.8781829827053178,1.0,1.6906716704368592,0.65625,0.8796875,0.5995964269292362,0.6347545085887054,0.6193868739205526,0.0
OURS,28.0,MARC-generic,2020-07-05 20:06:45.272152,1.4934724977926526,0.8938089380893809,0.9782697826978269,0.8856722297776929,0.9040379214863286,0.8831370333755083,1.0,1.6634793639183045,0.6625,0.871875,0.6084439303597245,0.6362421401281505,0.6240315815445349,1.0
OURS,29.0,MARC-generic,2020-07-05 20:06:52.053883,1.4586013766672339,0.9007790077900779,0.977859778597786,0.8943475146490428,0.9131698688692741,0.8913508643417992,1.0,1.638901913166046,0.6703125,0.878125,0.6169668155678519,0.646395073883484,0.6321428571428571,1.0
OURS,30.0,MARC-generic,2020-07-05 20:06:58.908774,1.3668617241301464,0.9089790897908979,0.979909799097991,0.9023975850366807,0.9194465213024396,0.9004604280495833,1.0,1.5813609838485718,0.6828125,0.878125,0.6271207863557756,0.6574722053996664,0.6417221811004195,1.0
OURS,31.0,MARC-generic,2020-07-05 20:07:05.602186,1.3732975641690888,0.9085690856908569,0.979909799097991,0.9018844740043392,0.9152495878519188,0.9011563067247366,0.0,1.5934649586677552,0.6984375,0.875,0.6451279892496466,0.6782731085839895,0.6609486799901307,1.0
OURS,32.0,MARC-generic,2020-07-05 20:07:12.506888,1.3134384289194492,0.9138991389913899,0.982779827798278,0.9076032119256251,0.9217640882633964,0.9061693312609979,1.0,1.5514271259307861,0.7015625,0.8796875,0.6529437628645187,0.6848634382313139,0.6671539600296078,1.0
OURS,33.0,MARC-generic,2020-07-05 20:07:19.276116,1.2974924539483537,0.9216892168921689,0.982369823698237,0.9158970929291167,0.9280113634223544,0.9152890668656385,1.0,1.5605597853660584,0.690625,0.8828125,0.6354624150506343,0.6616671469003075,0.656396496422403,0.0
OURS,34.0,MARC-generic,2020-07-05 20:07:26.061180,1.3319234778129356,0.923329233292333,0.98359983599836,0.9191079242529616,0.9319708814790152,0.9163837976480447,1.0,1.5645008444786073,0.6875,0.8765625,0.6357605273595125,0.6655699020069638,0.6533164733941936,0.0
OURS,35.0,MARC-generic,2020-07-05 20:07:32.900256,1.2830059062559716,0.9282492824928249,0.986469864698647,0.9258863334503774,0.9373537650988015,0.9228826214444367,1.0,1.4895851731300354,0.6984375,0.8875,0.6469629561065099,0.6795703145444079,0.6637429064890205,0.0
OURS,36.0,MARC-generic,2020-07-05 20:07:39.716356,1.199927400692216,0.930709307093071,0.988109881098811,0.9267798554455194,0.9373852983051566,0.9246678150726981,1.0,1.471424412727356,0.6890625,0.890625,0.6315760232858678,0.6597527831983792,0.6488527017024426,0.0
OURS,37.0,MARC-generic,2020-07-05 20:07:46.403033,1.216933584105729,0.9339893398933989,0.988929889298893,0.9307753170790322,0.9424115959719674,0.9280535062348766,1.0,1.4710743069648742,0.696875,0.884375,0.6481884230436501,0.6810271478665262,0.6632741179373304,0.0
OURS,38.0,MARC-generic,2020-07-05 20:07:53.289353,1.1592305112246755,0.939729397293973,0.989339893398934,0.9367417529732077,0.9457831867305311,0.9360614561272006,1.0,1.4359640240669251,0.7140625,0.890625,0.666057000751574,0.6955610595506968,0.683170902212353,1.0
OURS,39.0,MARC-generic,2020-07-05 20:08:00.128079,1.1121371784577754,0.942189421894219,0.989749897498975,0.940685821715198,0.9479314879806285,0.9407154280793327,1.0,1.4115893721580506,0.7046875,0.890625,0.6528008261168883,0.677545065757501,0.6747100912904022,0.0
OURS,40.0,MARC-generic,2020-07-05 20:08:07.054306,1.0812713086189623,0.947519475194752,0.989749897498975,0.9443576405656284,0.9502421906051657,0.9445236629398229,1.0,1.4275264501571656,0.70625,0.8890625,0.6538977350932949,0.6773523252797865,0.6729953121144832,0.0
OURS,41.0,MARC-generic,2020-07-05 20:08:13.839098,1.1156012557382806,0.948749487494875,0.990569905699057,0.9473193794711477,0.9546586434583113,0.9465327120303443,1.0,1.4076923847198486,0.7078125,0.8921875,0.6572041879136956,0.685915782547907,0.6757751459823998,0.0
OURS,42.0,MARC-generic,2020-07-05 20:08:20.617516,1.058625498552115,0.947929479294793,0.990159901599016,0.9463094605986385,0.9539235931168201,0.9459051307881092,0.0,1.394159185886383,0.7046875,0.8921875,0.6565954483052928,0.6845983895206693,0.6739020478657783,0.0
OURS,43.0,MARC-generic,2020-07-05 20:08:27.445567,1.0000770826621248,0.955309553095531,0.992619926199262,0.9537883683191363,0.9591781937360653,0.9530680482305219,1.0,1.3675810933113097,0.709375,0.9,0.6638216274226637,0.691880126206551,0.6768689859363435,0.0
OURS,44.0,MARC-generic,2020-07-05 20:08:34.254995,0.9885172928977863,0.9589995899959,0.993029930299303,0.9580116448152907,0.9616308667315261,0.9585318013946963,1.0,1.3516953945159913,0.721875,0.9,0.6754696800033587,0.7058533147911387,0.6871083148285221,1.0
OURS,45.0,MARC-generic,2020-07-05 20:08:40.943725,0.9997607488131709,0.959409594095941,0.994259942599426,0.9588169214399312,0.9633367469551349,0.9584445287007086,1.0,1.355766725540161,0.7171875,0.89375,0.6607123442940508,0.6819206556253189,0.6820688378978534,0.0
OURS,46.0,MARC-generic,2020-07-05 20:08:47.687697,0.9364631316025466,0.9606396063960639,0.993849938499385,0.9591763309679391,0.9641830068021744,0.9585311244891123,1.0,1.3330755710601807,0.721875,0.8984375,0.6716797262065874,0.704261340271703,0.6907475943745373,0.0
OURS,47.0,MARC-generic,2020-07-05 20:08:54.476710,0.9399983128009638,0.964739647396474,0.994259942599426,0.9642385377997107,0.9687235255049406,0.9638255413195661,1.0,1.3152204155921936,0.7203125,0.903125,0.6714123164354961,0.697730076486553,0.6862015790772267,0.0
OURS,48.0,MARC-generic,2020-07-05 20:09:01.337363,0.9157225625003738,0.965559655596556,0.993849938499385,0.9656519948926247,0.9689045100577207,0.9658149136433749,1.0,1.3156874179840088,0.7125,0.8984375,0.6551594330015543,0.6787931124718689,0.6778312361213915,0.0
OURS,49.0,MARC-generic,2020-07-05 20:09:08.043208,0.8824446158068939,0.972529725297253,0.9958999589995899,0.9718768702209529,0.9740341279507041,0.972767678712673,1.0,1.305819070339203,0.7296875,0.9,0.6803252900639769,0.7099309153713298,0.6981248457932396,1.0
OURS,50.0,MARC-generic,2020-07-05 20:09:14.863139,0.8913384623681976,0.972529725297253,0.997129971299713,0.9722293246112462,0.9742412023357739,0.9730134389972934,0.0,1.3109820365905762,0.709375,0.8984375,0.6550457222115413,0.6810886436534106,0.6753269183320997,0.0
OURS,51.0,MARC-generic,2020-07-05 20:09:21.700186,0.8886703986425584,0.972939729397294,0.996719967199672,0.9722133797906374,0.9747937208700341,0.9729969552745175,1.0,1.3134238958358764,0.728125,0.9015625,0.6830596869617387,0.716122924283546,0.6983469035282507,0.0
OURS,52.0,MARC-generic,2020-07-05 20:09:28.429366,0.8633174704645148,0.973349733497335,0.998769987699877,0.9736318372418743,0.975833986671892,0.9737910057403071,1.0,1.2947068214416504,0.7296875,0.903125,0.6749720018472325,0.7007330895931932,0.696021465581051,0.0
OURS,53.0,MARC-generic,2020-07-05 20:09:35.241141,0.8478169569034663,0.976629766297663,0.997539975399754,0.9772936206466715,0.9793489827959305,0.9773938970449735,1.0,1.2695935308933257,0.7359375,0.8984375,0.6850376270682982,0.7179281714255807,0.7000370096225019,1.0
OURS,54.0,MARC-generic,2020-07-05 20:09:41.986907,0.8354722759478305,0.9794997949979499,0.997539975399754,0.9792371651939296,0.98079217250431,0.9797981213342536,1.0,1.2811119079589843,0.721875,0.89375,0.6687360445369076,0.7039949831400608,0.6864174685418208,0.0
OURS,55.0,MARC-generic,2020-07-05 20:09:48.786599,0.8433986947203133,0.9794997949979499,0.997949979499795,0.9799657742683869,0.9822803650181846,0.9794360020792663,0.0,1.2641096830368042,0.728125,0.9015625,0.678321184920585,0.707206595937166,0.6957562299531211,0.0
OURS,56.0,MARC-generic,2020-07-05 20:09:55.585370,0.8360870572669236,0.977859778597786,0.998359983599836,0.9778845686084036,0.9799741374849724,0.9777380718055496,0.0,1.2630401968955993,0.7296875,0.9015625,0.6841428819339919,0.7211315598621297,0.6983037256353319,0.0
OURS,57.0,MARC-generic,2020-07-05 20:10:02.383520,0.7843153448855599,0.980319803198032,0.998359983599836,0.9802662538727915,0.9817609451769046,0.9807227705704982,1.0,1.2518433213233948,0.740625,0.909375,0.7020676998435704,0.7417468541820874,0.7118122378485072,1.0
OURS,58.0,MARC-generic,2020-07-05 20:10:09.208320,0.7886431868225886,0.984829848298483,0.998769987699877,0.9852992160318268,0.9871163220053768,0.9850114747715768,1.0,1.2579790592193603,0.721875,0.90625,0.6755411785136356,0.7059142498261669,0.6951764125339254,0.0
OURS,59.0,MARC-generic,2020-07-05 20:10:16.055145,0.8243597360261399,0.984829848298483,0.998769987699877,0.9855569325989094,0.9868785733728698,0.9855890686362783,0.0,1.2462098240852355,0.728125,0.9,0.6824241698830639,0.7172649888971131,0.7036392795460154,0.0
OURS,60.0,MARC-generic,2020-07-05 20:10:22.824954,0.7678479723580405,0.985649856498565,0.998769987699877,0.9858277437611911,0.987163851898007,0.9857245378847825,1.0,1.226662564277649,0.734375,0.8984375,0.6874487343399261,0.7177595720341834,0.7058392959947364,0.0
OURS,61.0,MARC-generic,2020-07-05 20:10:29.611178,0.7671823706622982,0.9868798687986879,0.999179991799918,0.9872723026411394,0.9883758512644524,0.9872598390832964,1.0,1.2320423781871797,0.728125,0.90625,0.6816627596725129,0.7124496257915947,0.6985484003618719,0.0
OURS,62.0,MARC-generic,2020-07-05 20:10:36.401652,0.7198212748426255,0.988929889298893,0.999179991799918,0.9893165103692974,0.9903247496375395,0.9891137177049286,1.0,1.2260627329349518,0.7296875,0.9,0.6850333748002142,0.7167077884694465,0.701225429722839,0.0
OURS,63.0,MARC-generic,2020-07-05 20:10:43.223381,0.7578094457446087,0.990569905699057,0.999589995899959,0.9913744323385015,0.9918756069650579,0.9916114783343564,1.0,1.2140317916870118,0.7453125,0.9078125,0.7000348838668349,0.7271856238177482,0.7187268689859364,1.0
OURS,64.0,MARC-generic,2020-07-05 20:10:49.928199,0.7364903033732781,0.990979909799098,0.999589995899959,0.9907072739090885,0.9919223314529624,0.990300816586288,1.0,1.2169615030288696,0.746875,0.9015625,0.700645239003249,0.7266316009839324,0.7182950900567481,1.0
OURS,65.0,MARC-generic,2020-07-05 20:10:56.770328,0.718207706017981,0.990159901599016,0.999589995899959,0.9899641872835097,0.9909241880744472,0.989934322425179,0.0,1.2139559149742127,0.746875,0.896875,0.6991102979376774,0.729503958908104,0.7192943498642981,0.0
OURS,66.0,MARC-generic,2020-07-05 20:11:03.586498,0.6813769748387839,0.992619926199262,0.999589995899959,0.9928747118083872,0.9938660073375101,0.9924795640469618,1.0,1.1813716113567352,0.7484375,0.903125,0.7096451574362674,0.7413941412646077,0.7232173698494943,1.0
OURS,67.0,MARC-generic,2020-07-05 20:11:10.229064,0.6635375192244555,0.993849938499385,1.0,0.9938748173755843,0.9943520694679681,0.9939321049264664,1.0,1.196131557226181,0.7359375,0.903125,0.6971123988576948,0.731194999588782,0.7119417715272637,0.0
OURS,68.0,MARC-generic,2020-07-05 20:11:17.046824,0.6773623499825334,0.993849938499385,0.999589995899959,0.9941285941844258,0.9945689313564962,0.994171512983613,0.0,1.1917778551578522,0.75,0.909375,0.7051385816861683,0.733938945337909,0.7230014803849001,1.0
OURS,69.0,MARC-generic,2020-07-05 20:11:23.817291,0.6939183381821787,0.993849938499385,0.999589995899959,0.9938926933362923,0.9944119208367912,0.993911768325819,0.0,1.1779620409011842,0.7421875,0.909375,0.7087136115870135,0.7482502672917181,0.7178633111275597,0.0
OURS,70.0,MARC-generic,2020-07-05 20:11:30.600524,0.6245460628290165,0.9958999589995899,0.999589995899959,0.9959969908852515,0.9964152427882998,0.9959213721359409,1.0,1.1811729609966277,0.7453125,0.903125,0.7081111128970413,0.7448599328133007,0.7182950900567482,0.0
OURS,71.0,MARC-generic,2020-07-05 20:11:37.465208,0.6600330928741492,0.995489954899549,0.999589995899959,0.9956374511237961,0.9956832746988188,0.9958875071218869,0.0,1.1899445474147796,0.753125,0.9015625,0.7108437142047723,0.7395057159305864,0.7293486306439674,1.0
OURS,72.0,MARC-generic,2020-07-05 20:11:44.271919,0.6527190808880373,0.994259942599426,1.0,0.9946258057835794,0.9949758122266505,0.9946242529792154,0.0,1.1724323213100434,0.7546875,0.903125,0.7144350710344711,0.746243523316062,0.7289970392301998,1.0
OURS,73.0,MARC-generic,2020-07-05 20:11:50.971930,0.6369328633494532,0.994669946699467,0.999589995899959,0.9948425266989331,0.9947744253443734,0.9952654068137152,0.0,1.1509805500507355,0.7625,0.9046875,0.7261026205258547,0.7619397154371248,0.739840858623242,1.0
OURS,74.0,MARC-generic,2020-07-05 20:11:57.747635,0.6385572197105905,0.996309963099631,0.999589995899959,0.9967187586850063,0.9965695789529986,0.9971068487809212,1.0,1.1567242443561554,0.7640625,0.9046875,0.7243544262906138,0.7478123200921128,0.7430298544288183,1.0
OURS,75.0,MARC-generic,2020-07-05 20:12:04.556948,0.6443280488460364,0.996309963099631,0.999589995899959,0.9963478972314639,0.9962589799377365,0.9966816417014526,0.0,1.1554597914218903,0.7640625,0.9078125,0.722923473823392,0.7508882309400444,0.7402294596595114,0.0
OURS,76.0,MARC-generic,2020-07-05 20:12:11.403958,0.6122718830243541,0.996309963099631,0.999589995899959,0.996445663810929,0.996320978963466,0.9968000801321836,0.0,1.1468834400177002,0.7453125,0.903125,0.707797494448708,0.7393432848096059,0.7248828028620775,0.0
OURS,77.0,MARC-generic,2020-07-05 20:12:18.195764,0.600375042361478,0.997539975399754,1.0,0.9979317856663612,0.997930768138022,0.9980470530180985,1.0,1.149505853652954,0.7546875,0.90625,0.7086315049977444,0.7344765194506128,0.7288798420922773,0.0
OURS,78.0,MARC-generic,2020-07-05 20:12:24.995848,0.5942287367110665,0.996309963099631,0.999589995899959,0.9967635362187696,0.9965815991722728,0.9971364488401977,0.0,1.1311824798583985,0.7640625,0.9015625,0.7255589466508795,0.7570647257175754,0.7402232913890945,0.0
OURS,79.0,MARC-generic,2020-07-05 20:12:31.717015,0.5885060314958142,0.997949979499795,1.0,0.9983064066010287,0.9982246596236234,0.9984788319472866,1.0,1.136745309829712,0.7546875,0.90625,0.7086500673220062,0.7380397236614853,0.7282630150505798,0.0
OURS,80.0,MARC-generic,2020-07-05 20:12:38.513313,0.5777319995972796,0.997949979499795,1.0,0.998198699391828,0.9980915170034341,0.9983850519083679,0.0,1.1294723212718965,0.759375,0.903125,0.7128875650675807,0.7348137182334075,0.7313348137182335,0.0
OURS,81.0,MARC-generic,2020-07-05 20:12:45.322088,0.6009228603915143,0.997949979499795,1.0,0.9980954267709745,0.9981098348973998,0.9981605268651902,0.0,1.1351256787776947,0.7484375,0.9078125,0.7029900647555728,0.7356798929337789,0.720318282753516,0.0
OURS,82.0,MARC-generic,2020-07-05 20:12:52.188557,0.5812760993270123,0.997949979499795,1.0,0.9981659446570436,0.9982765651159433,0.9981794428944687,0.0,1.1212658762931824,0.7609375,0.9109375,0.7237504821633537,0.7536783452586562,0.7367258820626695,0.0
OURS,83.0,MARC-generic,2020-07-05 20:12:58.883383,0.5566796617289946,0.998359983599836,1.0,0.9985563206919934,0.9984447906727699,0.9987551481333866,1.0,1.118083620071411,0.7703125,0.909375,0.7329457367715921,0.7662603084882877,0.7460893165556377,1.0
OURS,84.0,MARC-generic,2020-07-05 20:13:05.578314,0.5543134061221756,0.998359983599836,1.0,0.9983616832515252,0.9984447906727699,0.9983866967804792,0.0,1.1271151065826417,0.7609375,0.903125,0.7211555407845051,0.761492235455966,0.7331482852208241,0.0
OURS,85.0,MARC-generic,2020-07-05 20:13:12.407053,0.5424855898618209,0.998359983599836,1.0,0.9984875142209578,0.9984369401467847,0.9985923057943783,0.0,1.1225061058998107,0.75625,0.9140625,0.7136753782906271,0.7470392301998521,0.7323649148778684,0.0
OURS,86.0,MARC-generic,2020-07-05 20:13:19.161658,0.5610364975622317,0.998769987699877,1.0,0.9990136913467164,0.9989218610980269,0.9991869270625747,1.0,1.112772399187088,0.7625,0.90625,0.7263871373906825,0.768560325684678,0.7378176659264742,0.0
OURS,87.0,MARC-generic,2020-07-05 20:13:25.966736,0.517248466128255,0.999179991799918,0.999589995899959,0.9992617227635723,0.9991887789815251,0.9993941809485852,1.0,1.1077275276184082,0.759375,0.915625,0.7213797209365793,0.7627580393124433,0.7310819146311374,0.0
OURS,88.0,MARC-generic,2020-07-05 20:13:32.810220,0.542838830496259,0.997949979499795,1.0,0.9981239595619534,0.9980990512078595,0.9982654823587466,0.0,1.120415985584259,0.76875,0.9078125,0.728633336787141,0.7582480990512078,0.745028374043918,0.0
OURS,89.0,MARC-generic,2020-07-05 20:13:39.561016,0.5622332801384826,0.999179991799918,1.0,0.9995257303592125,0.9994975663369446,0.9995854922279793,0.0,1.090828776359558,0.7734375,0.909375,0.7331243552677967,0.7674459248293445,0.7473538119911176,1.0
OURS,90.0,MARC-generic,2020-07-05 20:13:46.358637,0.5274898085549211,0.999179991799918,1.0,0.9992954835775829,0.9995054168629298,0.9991450777202073,0.0,1.0945307254791259,0.7609375,0.9140625,0.7156019908839171,0.7412575047290073,0.7334854840036187,0.0
OURS,91.0,MARC-generic,2020-07-05 20:13:53.213928,0.5120594727303855,0.999589995899959,1.0,0.9997737617760685,0.9997644842204427,0.9997927461139897,1.0,1.0929911136627197,0.7671875,0.9109375,0.7237005321134036,0.7540989091507228,0.7414816185541574,0.0
OURS,92.0,MARC-generic,2020-07-05 20:13:59.966849,0.5046099054124229,1.0,1.0,1.0,1.0,1.0,1.0,1.0814725518226624,0.778125,0.909375,0.7409315463567216,0.7762973928777037,0.7517867423307837,1.0
OURS,93.0,MARC-generic,2020-07-05 20:14:06.707240,0.4896473563954008,0.998769987699877,1.0,0.9989842301088022,0.9991976934982116,0.9988469446500535,0.0,1.0975414633750915,0.7625,0.909375,0.7209449687360786,0.7558269594539024,0.7378546755489761,0.0
OURS,94.0,MARC-generic,2020-07-05 20:14:13.583256,0.4946544027538659,0.999589995899959,1.0,0.9998145451883423,0.9998429894802952,0.9997927461139897,0.0,1.090674912929535,0.7671875,0.9125,0.727759373614296,0.7569680894810428,0.7411649806727526,0.0
OURS,95.0,MARC-generic,2020-07-05 20:14:20.398659,0.5035731079344771,0.999589995899959,1.0,0.9998145451883423,0.9998429894802952,0.9997927461139897,0.0,1.095795750617981,0.7625,0.9125,0.7197982788656364,0.7442429476108232,0.7375380376675713,0.0
OURS,96.0,MARC-generic,2020-07-05 20:14:27.263888,0.49355566376982873,0.998769987699877,1.0,0.9989842301088022,0.9991976934982116,0.9988469446500535,0.0,1.100552749633789,0.771875,0.9078125,0.729289489507411,0.7578008059873345,0.7464820297721851,0.0
OURS,97.0,MARC-generic,2020-07-05 20:14:34.006620,0.4774235969148928,0.999589995899959,1.0,0.9996008443676838,0.9996014348345954,0.9996299037749816,0.0,1.0892266511917115,0.778125,0.909375,0.7417771589983205,0.7739328892178632,0.7526215149272144,0.0
OURS,98.0,MARC-generic,2020-07-05 20:14:40.908450,0.46586595572815315,1.0,1.0,1.0,1.0,1.0,0.0,1.0852630615234375,0.771875,0.9078125,0.7359693846740478,0.7635610359703624,0.7500596266140308,0.0
OURS,99.0,MARC-generic,2020-07-05 20:14:47.755215,0.47495693378929427,0.999179991799918,1.0,0.9993833857411185,0.9995962586636161,0.999217040875072,0.0,1.0849016964435578,0.7734375,0.909375,0.7362723057023576,0.7680421909696521,0.7472962414672258,0.0
OURS,100.0,MARC-generic,2020-07-05 20:14:54.602936,0.48543628518725085,0.999589995899959,1.0,0.9998145451883423,0.9998429894802952,0.9997927461139897,0.0,1.0952771246433257,0.7640625,0.909375,0.7245693281962712,0.7563389258985114,0.7402520766510403,0.0
OURS,101.0,MARC-generic,2020-07-05 20:15:01.379641,0.48487450537402005,1.0,1.0,1.0,1.0,1.0,0.0,1.086313146352768,0.759375,0.915625,0.7179605622458411,0.7479212928694793,0.7362735422320915,0.0
