method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,30.0,MARC-specific,2020-07-06 09:11:52.065993,0.08625071611167606,1.0,1.0,1.0,1.0,1.0,0.0,0.14810012866505454,0.9901846225753681,0.9941575134377191,0.9888768235205413,0.990758095652674,0.9890225180887832,0.0
OURS,31.0,MARC-specific,2020-07-06 09:13:26.448148,0.08594267627205511,1.0,1.0,1.0,1.0,1.0,0.0,0.14853886798194815,0.9897172236503856,0.9934564150502454,0.9884817582190285,0.9904292048870363,0.9886240990156654,0.0
OURS,32.0,MARC-specific,2020-07-06 09:15:00.999029,0.08847231012932551,1.0,1.0,1.0,1.0,1.0,0.0,0.1537438190534979,0.9890161252629119,0.9929890161252629,0.9871689873610083,0.9899075935220514,0.9873810315075375,0.0
OURS,33.0,MARC-specific,2020-07-06 09:16:35.507694,0.09036712774208613,1.0,1.0,1.0,1.0,1.0,0.0,0.15412609010663203,0.9890161252629119,0.9934564150502454,0.9871296102939895,0.9895193717482874,0.9874033429756323,0.0
OURS,34.0,MARC-specific,2020-07-06 09:18:10.272125,0.0921494362946598,1.0,1.0,1.0,1.0,1.0,0.0,0.15234601437230622,0.9892498247254031,0.9932227155877541,0.9880227783668413,0.9903404716657729,0.9878129177827973,0.0
OURS,35.0,MARC-specific,2020-07-06 09:19:44.977159,0.09096111417060405,1.0,1.0,1.0,1.0,1.0,0.0,0.1543383720455172,0.9890161252629119,0.9927553166627717,0.987144759762375,0.9894495564676288,0.9874949069226177,0.0
OURS,36.0,MARC-specific,2020-07-06 09:21:19.262798,0.08748110036843668,1.0,1.0,1.0,1.0,1.0,0.0,0.1522252795315424,0.9887824258004206,0.9934564150502454,0.987082931311008,0.9892258176896731,0.9874223946513104,0.0
OURS,37.0,MARC-specific,2020-07-06 09:22:53.768742,0.08672471387475772,1.0,1.0,1.0,1.0,1.0,0.0,0.1476639172383964,0.9899509231128768,0.9929890161252629,0.9885487522846946,0.9909139499500946,0.9884734966060268,0.0
OURS,38.0,MARC-specific,2020-07-06 09:24:28.429584,0.08462555699333542,1.0,1.0,1.0,1.0,1.0,0.0,0.14832262534645568,0.9904183220378593,0.9927553166627717,0.9893081898132469,0.9910620392548103,0.9893189418791829,0.0
OURS,39.0,MARC-specific,2020-07-06 09:26:03.629513,0.08395570106248892,1.0,1.0,1.0,1.0,1.0,0.0,0.14649166436841984,0.9904183220378593,0.9929890161252629,0.9893783870374929,0.9908492834697655,0.9896368802995309,0.0
OURS,40.0,MARC-specific,2020-07-06 09:27:38.012428,0.08633341971370909,1.0,1.0,1.0,1.0,1.0,0.0,0.14994855442909916,0.9904183220378593,0.9932227155877541,0.9896216261179813,0.9911499366318643,0.9897134993520535,0.0
OURS,41.0,MARC-specific,2020-07-06 09:29:12.519277,0.0859180524866417,1.0,1.0,1.0,1.0,1.0,0.0,0.15025757363039524,0.9904183220378593,0.9934564150502454,0.9890657815677264,0.9904907063039593,0.9895253229590579,0.0
OURS,42.0,MARC-specific,2020-07-06 09:30:47.196264,0.08512620545454241,1.0,1.0,1.0,1.0,1.0,0.0,0.14843669730658898,0.9908857209628418,0.9929890161252629,0.9898987586574086,0.9910312077480752,0.9902695697876421,1.0
OURS,43.0,MARC-specific,2020-07-06 09:32:22.060460,0.08449934588179903,1.0,1.0,1.0,1.0,1.0,0.0,0.14652968384194914,0.9906520215003506,0.9934564150502454,0.9893213022903788,0.9906725079917851,0.9897484376400039,0.0
OURS,44.0,MARC-specific,2020-07-06 09:33:57.878549,0.08388124338246813,1.0,1.0,1.0,1.0,1.0,0.0,0.14953771172790892,0.9906520215003506,0.9927553166627717,0.9889100543088495,0.9906333403321356,0.989397032017514,0.0
OURS,45.0,MARC-specific,2020-07-06 09:35:32.185232,0.08419484610366042,1.0,1.0,1.0,1.0,1.0,0.0,0.15090279463965026,0.9908857209628418,0.9927553166627717,0.9895895159685522,0.9913421250770649,0.989745250287419,0.0
OURS,46.0,MARC-specific,2020-07-06 09:37:07.135362,0.08363938359198747,1.0,1.0,1.0,1.0,1.0,0.0,0.1468428289532996,0.9906520215003506,0.9932227155877541,0.9890816848879318,0.9905616026097953,0.9896002257448041,0.0
OURS,47.0,MARC-specific,2020-07-06 09:38:42.682526,0.08327179584883336,1.0,1.0,1.0,1.0,1.0,0.0,0.1480321511957071,0.9908857209628418,0.9934564150502454,0.9897804863376776,0.9911449605726715,0.990086297014008,0.0
OURS,48.0,MARC-specific,2020-07-06 09:40:17.975870,0.08274164588735791,1.0,1.0,1.0,1.0,1.0,0.0,0.1476395930550761,0.9901846225753681,0.9932227155877541,0.9888183888345132,0.990502614297795,0.9891818857180303,0.0
OURS,49.0,MARC-specific,2020-07-06 09:41:53.240808,0.08288314031860816,1.0,1.0,1.0,1.0,1.0,0.0,0.1530491462459239,0.9894835241878943,0.9927553166627717,0.9875665810952955,0.9897515024021047,0.987931574226755,0.0
OURS,50.0,MARC-specific,2020-07-06 09:43:28.440152,0.08307401702603565,1.0,1.0,1.0,1.0,1.0,0.0,0.14595264141722297,0.9904183220378593,0.9941575134377191,0.9889779596628744,0.9909863674923916,0.9891818857180303,0.0
OURS,51.0,MARC-specific,2020-07-06 09:45:02.813443,0.08279584943818151,1.0,1.0,1.0,1.0,1.0,0.0,0.14673379735534062,0.9906520215003506,0.9936901145127366,0.989082936382748,0.99094415735982,0.9894328897340946,0.0
OURS,52.0,MARC-specific,2020-07-06 09:46:37.917043,0.08318527950625285,1.0,1.0,1.0,1.0,1.0,0.0,0.14899098040498174,0.9899509231128768,0.9929890161252629,0.9883303184661342,0.9903299177395563,0.9886798776859018,0.0
OURS,53.0,MARC-specific,2020-07-06 09:48:12.083419,0.083616142704574,1.0,1.0,1.0,1.0,1.0,0.0,0.15172066637729478,0.9894835241878943,0.9925216172002804,0.9881317292500658,0.9902652568315218,0.9885707108598675,0.0
OURS,54.0,MARC-specific,2020-07-06 09:49:46.537876,0.08454361891247665,1.0,1.0,1.0,1.0,1.0,0.0,0.1468369765753472,0.9901846225753681,0.9941575134377191,0.9891080466855473,0.9906550778538731,0.9893141608503054,0.0
OURS,55.0,MARC-specific,2020-07-06 09:51:21.224187,0.08384938467474956,1.0,1.0,1.0,1.0,1.0,0.0,0.15529743027613246,0.9894835241878943,0.9932227155877541,0.9883200469003461,0.9909450043486189,0.9880983084296338,0.0
OURS,56.0,MARC-specific,2020-07-06 09:52:55.545369,0.0934964939880222,1.0,1.0,1.0,1.0,1.0,0.0,0.15097359738692026,0.9885487263379295,0.9934564150502454,0.9866663047440105,0.9895776802403309,0.9863977332350827,0.0
OURS,57.0,MARC-specific,2020-07-06 09:54:30.264230,0.08638967499817835,1.0,1.0,1.0,1.0,1.0,0.0,0.146473623416947,0.9904183220378593,0.9941575134377191,0.9888838672926186,0.9905391685512168,0.9891786983654454,0.0
OURS,58.0,MARC-specific,2020-07-06 09:56:05.245032,0.08420875405479704,1.0,1.0,1.0,1.0,1.0,0.0,0.14974589846796676,0.9899509231128768,0.9934564150502454,0.989334334205756,0.9908082017268764,0.9895140223453477,0.0
OURS,59.0,MARC-specific,2020-07-06 09:57:39.502311,0.0845727204179867,1.0,1.0,1.0,1.0,1.0,0.0,0.14652358534932833,0.9904183220378593,0.9936901145127366,0.9895888291712096,0.9910253707693466,0.9897117830852771,0.0
OURS,60.0,MARC-specific,2020-07-06 09:59:13.831314,0.08303248217152884,1.0,1.0,1.0,1.0,1.0,0.0,0.14193133024146662,0.9904183220378593,0.9939238139752279,0.9892728902531038,0.9910629141050828,0.9893213323936216,0.0
OURS,61.0,MARC-specific,2020-07-06 10:00:48.785211,0.08299193954872018,1.0,1.0,1.0,1.0,1.0,0.0,0.14066653309525326,0.9906520215003506,0.9941575134377191,0.9893295688069859,0.9910348520288279,0.9895444470745676,0.0
OURS,62.0,MARC-specific,2020-07-06 10:02:23.378419,0.08266406169070711,1.0,1.0,1.0,1.0,1.0,0.0,0.14219212481026394,0.9904183220378593,0.9939238139752279,0.9888934847931434,0.9908030947187573,0.9889547868463532,0.0
OURS,63.0,MARC-specific,2020-07-06 10:03:58.520917,0.08269713554547463,1.0,1.0,1.0,1.0,1.0,0.0,0.14194642465285648,0.9908857209628418,0.9946249123627016,0.9894383110487641,0.9909162680247018,0.9898870874774489,0.0
OURS,64.0,MARC-specific,2020-07-06 10:05:33.147718,0.08284880381441277,1.0,1.0,1.0,1.0,1.0,0.0,0.14636788277822166,0.9906520215003506,0.9939238139752279,0.9893740864434296,0.9916056333225008,0.989282287324456,0.0
OURS,65.0,MARC-specific,2020-07-06 10:07:07.534183,0.08285984442447916,1.0,1.0,1.0,1.0,1.0,0.0,0.14397073624171117,0.9899509231128768,0.9943912129002104,0.9886770082842486,0.990546685576806,0.9888472136966113,0.0
OURS,66.0,MARC-specific,2020-07-06 10:08:41.716168,0.08286985916593087,1.0,1.0,1.0,1.0,1.0,0.0,0.14486717743540958,0.9904183220378593,0.9943912129002104,0.9890791358320947,0.9909394766322477,0.9892097750531486,0.0
OURS,67.0,MARC-specific,2020-07-06 10:10:15.769872,0.08261875942987339,1.0,1.0,1.0,1.0,1.0,0.0,0.14147072462493446,0.9911194204253331,0.9946249123627016,0.9897623141826284,0.9913793312889699,0.9900544234881585,1.0
OURS,68.0,MARC-specific,2020-07-06 10:11:51.130723,0.08257148144278405,1.0,1.0,1.0,1.0,1.0,0.0,0.14180022768012884,0.9904183220378593,0.9941575134377191,0.9888854480053196,0.9905242515182275,0.9893213323936216,0.0
OURS,69.0,MARC-specific,2020-07-06 10:13:25.591584,0.08244164776506763,1.0,1.0,1.0,1.0,1.0,0.0,0.14201035644649262,0.9911194204253331,0.9946249123627016,0.9895073143619977,0.9909591746941143,0.9901301231120508,0.0
OURS,70.0,MARC-specific,2020-07-06 10:15:00.299958,0.0824942444560905,1.0,1.0,1.0,1.0,1.0,0.0,0.14565953226652512,0.9904183220378593,0.9939238139752279,0.9890021604307848,0.9906674594927607,0.9894886684043311,0.0
OURS,71.0,MARC-specific,2020-07-06 10:16:34.923539,0.08273637096230488,1.0,1.0,1.0,1.0,1.0,0.0,0.14959894321627304,0.9894835241878943,0.9932227155877541,0.9877643990864716,0.9899618955341846,0.9880663123133003,0.0
OURS,72.0,MARC-specific,2020-07-06 10:18:09.562306,0.08298311709368555,1.0,1.0,1.0,1.0,1.0,0.0,0.14287558565890018,0.9904183220378593,0.9943912129002104,0.9893614764734727,0.9906676322338973,0.9896448486809933,0.0
OURS,73.0,MARC-specific,2020-07-06 10:19:43.716161,0.08256316968759933,1.0,1.0,1.0,1.0,1.0,0.0,0.14842898260734994,0.9904183220378593,0.9941575134377191,0.9884694063167738,0.9902515824202571,0.9890104429261055,0.0
OURS,74.0,MARC-specific,2020-07-06 10:21:18.696915,0.08236805346363034,1.0,1.0,1.0,1.0,1.0,0.0,0.14910135284278625,0.9901846225753681,0.9936901145127366,0.9886790906345865,0.990331918193364,0.9891460280014498,0.0
OURS,75.0,MARC-specific,2020-07-06 10:22:53.497742,0.0822177769122587,1.0,1.0,1.0,1.0,1.0,0.0,0.1457399632759979,0.9908857209628418,0.9943912129002104,0.9895564928429716,0.9911542551602793,0.9899857728170981,0.0
OURS,76.0,MARC-specific,2020-07-06 10:24:28.475857,0.08251302695764608,1.0,1.0,1.0,1.0,1.0,0.0,0.14719226772148883,0.9897172236503856,0.9941575134377191,0.9883938772524787,0.9903973202165973,0.9883149258149259,0.0
OURS,77.0,MARC-specific,2020-07-06 10:26:02.974534,0.08251572065969222,1.0,1.0,1.0,1.0,1.0,0.0,0.1453656033325708,0.9911194204253331,0.9943912129002104,0.9899601547364602,0.9910820103591188,0.9903859081569926,0.0
OURS,78.0,MARC-specific,2020-07-06 10:27:37.541461,0.08221017017408654,1.0,1.0,1.0,1.0,1.0,0.0,0.14781911386475993,0.9904183220378593,0.9941575134377191,0.9885183417398372,0.9902467289515482,0.989079093597166,0.0
OURS,79.0,MARC-specific,2020-07-06 10:29:11.822000,0.08201848327067106,1.0,1.0,1.0,1.0,1.0,0.0,0.14635384031254767,0.9906520215003506,0.9946249123627016,0.9890433785854098,0.9906564486383763,0.9895444470745676,0.0
OURS,80.0,MARC-specific,2020-07-06 10:30:47.126010,0.08209939712068104,1.0,1.0,1.0,1.0,1.0,0.0,0.1450583300936108,0.9906520215003506,0.9943912129002104,0.9889507508417069,0.9906657933766368,0.9893659553298109,0.0
OURS,81.0,MARC-specific,2020-07-06 10:32:21.819175,0.08209735469040588,1.0,1.0,1.0,1.0,1.0,0.0,0.14817863075943244,0.9901846225753681,0.9943912129002104,0.9887193608108402,0.990654832672905,0.9889396469215748,0.0
OURS,82.0,MARC-specific,2020-07-06 10:33:56.903509,0.08208142756025283,1.0,1.0,1.0,1.0,1.0,0.0,0.14887029889010747,0.9899509231128768,0.9939238139752279,0.9883391220424682,0.9904102033620106,0.9887555773097942,0.0
OURS,83.0,MARC-specific,2020-07-06 10:35:31.162619,0.08204009872379642,1.0,1.0,1.0,1.0,1.0,0.0,0.15163884333331162,0.9904183220378593,0.9939238139752279,0.9888667915706288,0.9909262145707929,0.9890312833083916,0.0
OURS,84.0,MARC-specific,2020-07-06 10:37:06.343159,0.08538860540985774,1.0,1.0,1.0,1.0,1.0,0.0,0.17674170713066414,0.9855106333255433,0.9904183220378593,0.9829560251545462,0.9865181115181116,0.9831097617242195,0.0
OURS,85.0,MARC-specific,2020-07-06 10:38:41.758494,0.09666254005505524,1.0,1.0,1.0,1.0,1.0,0.0,0.15283896947999123,0.9897172236503856,0.9932227155877541,0.9878799439888796,0.9899379235222608,0.9884990678665379,0.0
OURS,86.0,MARC-specific,2020-07-06 10:40:17.122058,0.0844658093922066,1.0,1.0,1.0,1.0,1.0,0.0,0.1478086176229766,0.9906520215003506,0.9934564150502454,0.9891928655939363,0.9912039767461455,0.989437670762972,0.0
OURS,87.0,MARC-specific,2020-07-06 10:41:51.884902,0.08312402240225993,1.0,1.0,1.0,1.0,1.0,0.0,0.1479632293587395,0.9904183220378593,0.9936901145127366,0.9888916813773233,0.9907927581120353,0.9892321589610746,0.0
OURS,88.0,MARC-specific,2020-07-06 10:43:26.865129,0.0831214414372818,1.0,1.0,1.0,1.0,1.0,0.0,0.14611508577477014,0.9904183220378593,0.9943912129002104,0.9890609696268271,0.9907648186262643,0.9894177498093161,0.0
OURS,89.0,MARC-specific,2020-07-06 10:45:01.081013,0.08272154858231029,1.0,1.0,1.0,1.0,1.0,0.0,0.14435778678919173,0.9901846225753681,0.9936901145127366,0.9887161221144861,0.9904253432867891,0.9890830777878972,0.0
OURS,90.0,MARC-specific,2020-07-06 10:46:35.988948,0.08308586521238132,1.0,1.0,1.0,1.0,1.0,0.0,0.14316762891167317,0.9904183220378593,0.9943912129002104,0.9892520415320784,0.9910679570318125,0.9895372755312514,0.0
OURS,91.0,MARC-specific,2020-07-06 10:48:10.966620,0.08255629765049892,1.0,1.0,1.0,1.0,1.0,0.0,0.14519612032151383,0.9901846225753681,0.9934564150502454,0.9888390338985317,0.9908865955552703,0.9890830777878972,0.0
OURS,92.0,MARC-specific,2020-07-06 10:49:45.090259,0.08233466190377814,1.0,1.0,1.0,1.0,1.0,0.0,0.14809079642195824,0.9899509231128768,0.9936901145127366,0.9887527947411795,0.9908505149469005,0.9888679314884135,0.0
OURS,93.0,MARC-specific,2020-07-06 10:51:20.344367,0.08239390737609602,1.0,1.0,1.0,1.0,1.0,0.0,0.1494727427922111,0.9899509231128768,0.9946249123627016,0.988660640418681,0.9908454051526341,0.9887102299752902,0.0
OURS,94.0,MARC-specific,2020-07-06 10:52:55.743388,0.0825239839628088,1.0,1.0,1.0,1.0,1.0,0.0,0.14856659821760268,0.9911194204253331,0.9943912129002104,0.989781432639585,0.9916185053233246,0.9899150492523987,0.0
OURS,95.0,MARC-specific,2020-07-06 10:54:30.271364,0.08270898529432782,1.0,1.0,1.0,1.0,1.0,0.0,0.14714764555527468,0.9906520215003506,0.9932227155877541,0.9896137128283046,0.991469446439326,0.9896082665660978,0.0
OURS,96.0,MARC-specific,2020-07-06 10:56:05.082794,0.08246061674974582,1.0,1.0,1.0,1.0,1.0,0.0,0.14792706790922344,0.9901846225753681,0.9936901145127366,0.9893748611845173,0.9907004251883769,0.9896488328717244,0.0
OURS,97.0,MARC-specific,2020-07-06 10:57:39.259340,0.08241561413556696,1.0,1.0,1.0,1.0,1.0,0.0,0.14999333780052562,0.9897172236503856,0.9939238139752279,0.9883047705099272,0.9900539721322854,0.9887005954777038,0.0
