method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,43.0,MARC-specific,2020-07-05 17:40:02.033489,0.09420787237892232,1.0,1.0,1.0,1.0,1.0,0.0,0.37139782225337264,0.9434977578475336,0.9730941704035875,0.9326387849623144,0.943002405002405,0.9353492063492062,0.0
OURS,44.0,MARC-specific,2020-07-05 17:40:06.631151,0.0930263246539989,1.0,1.0,1.0,1.0,1.0,0.0,0.3791955172748309,0.9417040358744395,0.9704035874439462,0.932686290776074,0.9456168553668554,0.9331269841269841,0.0
OURS,45.0,MARC-specific,2020-07-05 17:40:11.228472,0.09295305610056674,1.0,1.0,1.0,1.0,1.0,0.0,0.37554770667323084,0.9443946188340807,0.9739910313901345,0.9346086086542743,0.9459308561808561,0.9353809523809525,0.0
OURS,46.0,MARC-specific,2020-07-05 17:40:15.875319,0.09343463720645054,1.0,1.0,1.0,1.0,1.0,0.0,0.36796843023979076,0.9426008968609866,0.9730941704035875,0.933033273423057,0.9473078033078033,0.9327698412698413,0.0
OURS,47.0,MARC-specific,2020-07-05 17:40:20.477428,0.0922967348200029,1.0,1.0,1.0,1.0,1.0,0.0,0.36953145925105957,0.947085201793722,0.9730941704035875,0.9366032124337077,0.9490560365560365,0.9378809523809524,1.0
OURS,48.0,MARC-specific,2020-07-05 17:40:25.076986,0.09286404674758716,1.0,1.0,1.0,1.0,1.0,0.0,0.36586011641495964,0.9452914798206278,0.9730941704035875,0.9355620556430153,0.9467112424612426,0.9368492063492063,0.0
OURS,49.0,MARC-specific,2020-07-05 17:40:29.774112,0.09257512285732578,1.0,1.0,1.0,1.0,1.0,0.0,0.3669638732890912,0.9452914798206278,0.9748878923766816,0.9353255203402262,0.9462233044733046,0.9366587301587301,0.0
OURS,50.0,MARC-specific,2020-07-05 17:40:34.382962,0.09114601591440191,1.0,1.0,1.0,1.0,1.0,0.0,0.3703702064840783,0.9434977578475336,0.9730941704035875,0.9327671287833826,0.9451697931697932,0.9339920634920634,0.0
OURS,51.0,MARC-specific,2020-07-05 17:40:39.031534,0.09155844797667136,1.0,1.0,1.0,1.0,1.0,0.0,0.3646101734496553,0.9479820627802691,0.9739910313901345,0.9385210159293752,0.9509256484256483,0.9388015873015874,1.0
OURS,52.0,MARC-specific,2020-07-05 17:40:43.762408,0.09102596620148146,1.0,1.0,1.0,1.0,1.0,0.0,0.37080600738792674,0.9443946188340807,0.9748878923766816,0.9331085239379358,0.947073556073556,0.9340793650793651,0.0
OURS,53.0,MARC-specific,2020-07-05 17:40:48.347223,0.09137003403820017,1.0,1.0,1.0,1.0,1.0,0.0,0.36750370717770314,0.9452914798206278,0.9721973094170404,0.9344950866642818,0.9464797609797608,0.9356865079365078,0.0
OURS,54.0,MARC-specific,2020-07-05 17:40:52.963151,0.09143994922215304,1.0,1.0,1.0,1.0,1.0,0.0,0.37434438722283314,0.9452914798206278,0.9721973094170404,0.9351580748915115,0.9466188903688905,0.935936507936508,0.0
OURS,55.0,MARC-specific,2020-07-05 17:40:57.630818,0.08950122442992875,1.0,1.0,1.0,1.0,1.0,0.0,0.36812121000792414,0.9488789237668162,0.9739910313901345,0.9389698026374496,0.952425888925889,0.9389126984126983,1.0
OURS,56.0,MARC-specific,2020-07-05 17:41:02.259580,0.08905946092762311,1.0,1.0,1.0,1.0,1.0,0.0,0.361915130191587,0.947085201793722,0.9739910313901345,0.9370737662120014,0.9503145095645096,0.9375238095238095,0.0
OURS,57.0,MARC-specific,2020-07-05 17:41:06.910243,0.08923450218779701,1.0,1.0,1.0,1.0,1.0,0.0,0.3637984402243867,0.9479820627802691,0.9748878923766816,0.9383979077567313,0.9501992174492174,0.939218253968254,0.0
OURS,58.0,MARC-specific,2020-07-05 17:41:11.555064,0.08968214046406305,1.0,1.0,1.0,1.0,1.0,0.0,0.3692633302222453,0.9452914798206278,0.9721973094170404,0.9348762230144583,0.9466695156695156,0.9361349206349208,0.0
OURS,59.0,MARC-specific,2020-07-05 17:41:16.189546,0.08971378493985124,1.0,1.0,1.0,1.0,1.0,0.0,0.3687682641260827,0.9434977578475336,0.9739910313901345,0.9337772052737997,0.9452105209605209,0.9347142857142857,0.0
OURS,60.0,MARC-specific,2020-07-05 17:41:20.791661,0.08897540533378558,1.0,1.0,1.0,1.0,1.0,0.0,0.36888854258397236,0.9452914798206278,0.9739910313901345,0.9332769952441781,0.9439380341880341,0.9363809523809524,0.0
OURS,61.0,MARC-specific,2020-07-05 17:41:25.462239,0.08898154455915581,1.0,1.0,1.0,1.0,1.0,0.0,0.37106846728667015,0.9434977578475336,0.9721973094170404,0.9329022867111104,0.9460444647944648,0.9343492063492064,0.0
OURS,62.0,MARC-specific,2020-07-05 17:41:30.120153,0.08902845633895577,1.0,1.0,1.0,1.0,1.0,0.0,0.37615455237338363,0.9461883408071748,0.9739910313901345,0.9352356402856403,0.9477150904650906,0.9371349206349207,0.0
OURS,63.0,MARC-specific,2020-07-05 17:41:34.815646,0.0883375290669872,1.0,1.0,1.0,1.0,1.0,0.0,0.36933175822544523,0.9434977578475336,0.9730941704035875,0.9306953246272133,0.9424563492063491,0.9340793650793651,0.0
OURS,64.0,MARC-specific,2020-07-05 17:41:39.433046,0.08800142811099443,1.0,1.0,1.0,1.0,1.0,0.0,0.37060210821072614,0.9443946188340807,0.9704035874439462,0.9325404086797275,0.9435803270803272,0.9352698412698411,0.0
OURS,65.0,MARC-specific,2020-07-05 17:41:44.069437,0.08831567828568679,1.0,1.0,1.0,1.0,1.0,0.0,0.3647878623262649,0.9479820627802691,0.9739910313901345,0.9392224455970586,0.9545414862914864,0.9395476190476192,0.0
OURS,66.0,MARC-specific,2020-07-05 17:41:48.670430,0.0884167359347133,1.0,1.0,1.0,1.0,1.0,0.0,0.3730545783323557,0.9443946188340807,0.9721973094170404,0.9342293245969718,0.9452497594997595,0.935904761904762,0.0
OURS,67.0,MARC-specific,2020-07-05 17:41:53.261442,0.08801458956692305,1.0,1.0,1.0,1.0,1.0,0.0,0.3710027553040885,0.9443946188340807,0.9721973094170404,0.9330830164560814,0.9436899951899953,0.9355476190476191,0.0
OURS,68.0,MARC-specific,2020-07-05 17:41:57.923376,0.08727844247941899,1.0,1.0,1.0,1.0,1.0,0.0,0.3698621473772109,0.947085201793722,0.9757847533632287,0.9364864844477847,0.9485291005291006,0.9372460317460316,0.0
OURS,69.0,MARC-specific,2020-07-05 17:42:02.571787,0.08766509160067043,1.0,1.0,1.0,1.0,1.0,0.0,0.3675685193573413,0.9461883408071748,0.9730941704035875,0.9347539789358675,0.9465238095238095,0.9372142857142857,0.0
OURS,70.0,MARC-specific,2020-07-05 17:42:07.149980,0.08745622727180127,1.0,1.0,1.0,1.0,1.0,0.0,0.36741892977413043,0.9452914798206278,0.9739910313901345,0.9327955346396524,0.9442321659821661,0.9358849206349207,0.0
OURS,71.0,MARC-specific,2020-07-05 17:42:11.802632,0.08731291269486585,1.0,1.0,1.0,1.0,1.0,0.0,0.37419449413704764,0.9452914798206278,0.9704035874439462,0.9360128520716756,0.9471412938912939,0.9382380952380953,0.0
OURS,72.0,MARC-specific,2020-07-05 17:42:16.445044,0.08736759906534794,1.0,1.0,1.0,1.0,1.0,0.0,0.37602249569021534,0.9452914798206278,0.9739910313901345,0.9328144081580615,0.9409337421837423,0.9363809523809524,0.0
OURS,73.0,MARC-specific,2020-07-05 17:42:21.046940,0.0876327267806848,1.0,1.0,1.0,1.0,1.0,0.0,0.3708130961242278,0.947085201793722,0.9757847533632287,0.9373460923607982,0.9477508417508417,0.9391587301587303,0.0
OURS,74.0,MARC-specific,2020-07-05 17:42:25.675901,0.08733824918804205,1.0,1.0,1.0,1.0,1.0,0.0,0.3704071265231868,0.9452914798206278,0.9757847533632287,0.9369679220561575,0.9522325637325637,0.936579365079365,0.0
OURS,75.0,MARC-specific,2020-07-05 17:42:30.312550,0.08661925019700775,1.0,1.0,1.0,1.0,1.0,0.0,0.36503919691114683,0.9443946188340807,0.9730941704035875,0.9338886059474294,0.9449640452140454,0.9358253968253969,0.0
OURS,76.0,MARC-specific,2020-07-05 17:42:35.043529,0.08769301355846923,1.0,1.0,1.0,1.0,1.0,0.0,0.3858757710911233,0.947085201793722,0.9739910313901345,0.9385206506599695,0.9522623857623856,0.9393492063492064,0.0
OURS,77.0,MARC-specific,2020-07-05 17:42:39.709673,0.0880397123483102,1.0,1.0,1.0,1.0,1.0,0.0,0.3707197962253618,0.947085201793722,0.9721973094170404,0.9373248086336322,0.9491166426166425,0.939218253968254,0.0
OURS,78.0,MARC-specific,2020-07-05 17:42:44.314038,0.08663364995569768,1.0,1.0,1.0,1.0,1.0,0.0,0.372392463483618,0.947085201793722,0.9739910313901345,0.9358690425215194,0.9472888407888407,0.9383849206349206,0.0
OURS,79.0,MARC-specific,2020-07-05 17:42:48.962738,0.08583623671212014,1.0,1.0,1.0,1.0,1.0,0.0,0.3722269443051697,0.9443946188340807,0.9739910313901345,0.9326814338339106,0.944489417989418,0.9357460317460319,0.0
OURS,80.0,MARC-specific,2020-07-05 17:42:53.606063,0.08586183455907512,1.0,1.0,1.0,1.0,1.0,0.0,0.36878009635637693,0.9461883408071748,0.9748878923766816,0.936869260712914,0.949095238095238,0.9374126984126984,0.0
OURS,81.0,MARC-specific,2020-07-05 17:42:58.208544,0.08575747030560417,1.0,1.0,1.0,1.0,1.0,0.0,0.37080148431752297,0.9461883408071748,0.9739910313901345,0.9356857755534226,0.9479449254449255,0.9376309523809524,0.0
OURS,82.0,MARC-specific,2020-07-05 17:43:02.820215,0.08529644917765669,1.0,1.0,1.0,1.0,1.0,0.0,0.3670132717677296,0.947085201793722,0.9748878923766816,0.9364809431481259,0.9479642857142858,0.9374126984126986,0.0
OURS,83.0,MARC-specific,2020-07-05 17:43:07.394928,0.085487884621825,1.0,1.0,1.0,1.0,1.0,0.0,0.37281366771112107,0.9461883408071748,0.9739910313901345,0.9352145303670072,0.9469158249158249,0.9375515873015873,0.0
OURS,84.0,MARC-specific,2020-07-05 17:43:12.040001,0.08549162056288223,1.0,1.0,1.0,1.0,1.0,0.0,0.37158971516407124,0.9488789237668162,0.9739910313901345,0.9403934805018397,0.9531820586820587,0.940468253968254,0.0
OURS,85.0,MARC-specific,2020-07-05 17:43:16.756860,0.0855224793719408,1.0,1.0,1.0,1.0,1.0,0.0,0.36903071908004614,0.9461883408071748,0.9748878923766816,0.9367092823470532,0.9498796296296297,0.9377698412698413,0.0
