method,epoch,dataset,timestamp,train_loss,train_acc,train_acc_top5,train_f1_macro,train_prec_macro,train_rec_macro,train_acc_up,test_loss,test_acc,test_acc_top5,test_f1_macro,test_prec_macro,test_rec_macro,test_acc_up
OURS,24.0,MARC-specific,2020-07-06 11:37:53.469181,0.08806315736443389,1.0,1.0,1.0,1.0,1.0,0.0,0.14124864489445696,0.9899593593114989,0.9947406167822137,0.9882807839745578,0.9901015818184493,0.9882234343077716,0.0
OURS,25.0,MARC-specific,2020-07-06 11:39:30.923327,0.08853045779016244,1.0,1.0,1.0,1.0,1.0,0.0,0.13915830906885765,0.9901984221850346,0.9947406167822137,0.9890606624860763,0.9906945519897327,0.9891032662117,0.0
OURS,26.0,MARC-specific,2020-07-06 11:41:08.858363,0.08933927513933364,1.0,1.0,1.0,1.0,1.0,0.0,0.14033480139438997,0.9911546736791776,0.9947406167822137,0.9903322372373268,0.9920412808967026,0.9901222996102514,0.0
OURS,27.0,MARC-specific,2020-07-06 11:42:46.266657,0.08824426251798084,1.0,1.0,1.0,1.0,1.0,0.0,0.13458489020162012,0.9913937365527133,0.9956968682763567,0.9902990597906104,0.9916190792696816,0.9903344535874656,0.0
OURS,28.0,MARC-specific,2020-07-06 11:44:23.796593,0.08616382691034685,1.0,1.0,1.0,1.0,1.0,0.0,0.13587384505681435,0.9911546736791776,0.9949796796557495,0.9896141183754253,0.9909049897001704,0.9899518486867884,0.0
OURS,29.0,MARC-specific,2020-07-06 11:46:02.399660,0.08580321439825593,1.0,1.0,1.0,1.0,1.0,0.0,0.13538957057694856,0.9916327994262492,0.9942624910351422,0.9905833407767701,0.9919410018807608,0.9907271722030757,1.0
OURS,30.0,MARC-specific,2020-07-06 11:47:39.672113,0.09011891402664052,1.0,1.0,1.0,1.0,1.0,0.0,0.14191752846570724,0.9899593593114989,0.994501553908678,0.9888243055610385,0.9902276048360387,0.9890770429927057,0.0
OURS,31.0,MARC-specific,2020-07-06 11:49:17.273665,0.09103855422628034,1.0,1.0,1.0,1.0,1.0,0.0,0.14052709327049298,0.9901984221850346,0.994501553908678,0.988283150446146,0.9900742775742775,0.9884506056192804,0.0
OURS,32.0,MARC-specific,2020-07-06 11:50:55.322607,0.09036137994213118,1.0,1.0,1.0,1.0,1.0,0.0,0.1396024007579085,0.9909156108056418,0.9942624910351422,0.9897639873518884,0.9913639684724022,0.9898004494390036,0.0
OURS,33.0,MARC-specific,2020-07-06 11:52:33.254039,0.08912950493698198,1.0,1.0,1.0,1.0,1.0,0.0,0.13714808581150692,0.9906765479321061,0.9954578054028209,0.9898746459855844,0.9916317060895374,0.9897359055491585,0.0
OURS,34.0,MARC-specific,2020-07-06 11:54:10.808629,0.08692830988788992,1.0,1.0,1.0,1.0,1.0,0.0,0.13646014017827085,0.9911546736791776,0.994501553908678,0.990263134169714,0.991888605593425,0.9900691064847691,0.0
OURS,35.0,MARC-specific,2020-07-06 11:55:48.268299,0.08624751179241667,1.0,1.0,1.0,1.0,1.0,0.0,0.13446762258003922,0.9913937365527133,0.9952187425292852,0.9905105768716898,0.9920612520010111,0.9903183942340569,0.0
OURS,36.0,MARC-specific,2020-07-06 11:57:25.928849,0.08738933847829636,1.0,1.0,1.0,1.0,1.0,0.0,0.14105107963348787,0.9904374850585704,0.9949796796557495,0.9890582479602661,0.9906212205911,0.9890769705528741,0.0
OURS,37.0,MARC-specific,2020-07-06 11:59:03.495068,0.08901661729225412,1.0,1.0,1.0,1.0,1.0,0.0,0.1381513683698464,0.9918718622997849,0.9952187425292852,0.9909645529352475,0.9924887640249087,0.9908476173536414,1.0
OURS,38.0,MARC-specific,2020-07-06 12:00:41.875106,0.0892371789248066,1.0,1.0,1.0,1.0,1.0,0.0,0.13551991021814114,0.9911546736791776,0.994501553908678,0.9899090550146203,0.9916110777822331,0.9898332423934835,0.0
OURS,39.0,MARC-specific,2020-07-06 12:02:19.445594,0.08514525085003509,1.0,1.0,1.0,1.0,1.0,0.0,0.13409725119238006,0.9921109251733206,0.9949796796557495,0.991119363672028,0.9925654053666102,0.9910603731386864,1.0
OURS,40.0,MARC-specific,2020-07-06 12:03:56.562032,0.0843908992190215,1.0,1.0,1.0,1.0,1.0,0.0,0.13513939308651376,0.9909156108056418,0.9949796796557495,0.9897616257681053,0.991135326075085,0.9898770684915263,0.0
OURS,41.0,MARC-specific,2020-07-06 12:05:34.979160,0.08369948454147774,1.0,1.0,1.0,1.0,1.0,0.0,0.13465202088749867,0.9918718622997849,0.9952187425292852,0.9907656125019452,0.9921544820641207,0.9907048607349812,0.0
OURS,42.0,MARC-specific,2020-07-06 12:07:13.076701,0.08374264407662442,1.0,1.0,1.0,1.0,1.0,0.0,0.13408131549589491,0.9918718622997849,0.9947406167822137,0.9909146402054698,0.9921161836824488,0.9909638331325079,0.0
OURS,43.0,MARC-specific,2020-07-06 12:08:50.298276,0.08358666083776797,1.0,1.0,1.0,1.0,1.0,0.0,0.13347866296582947,0.9918718622997849,0.9954578054028209,0.9907795726772693,0.9920603325723808,0.9908035460746304,0.0
OURS,44.0,MARC-specific,2020-07-06 12:10:28.414922,0.08395208785731732,1.0,1.0,1.0,1.0,1.0,0.0,0.13418924816517405,0.9913937365527133,0.9956968682763567,0.9900510152557793,0.9914270412764388,0.9902227736565086,0.0
OURS,45.0,MARC-specific,2020-07-06 12:12:06.964639,0.08694285860918516,1.0,1.0,1.0,1.0,1.0,0.0,0.13624244241011418,0.9916327994262492,0.994501553908678,0.9907856337645069,0.9926582788028572,0.9903272820441495,0.0
OURS,46.0,MARC-specific,2020-07-06 12:13:44.545417,0.08470806580647962,1.0,1.0,1.0,1.0,1.0,0.0,0.13614635514159992,0.9918718622997849,0.9949796796557495,0.9907341498167324,0.992057964347121,0.9907175377054895,0.0
OURS,47.0,MARC-specific,2020-07-06 12:15:22.524955,0.08482252249858528,1.0,1.0,1.0,1.0,1.0,0.0,0.13402656183099165,0.9918718622997849,0.9954578054028209,0.9909147857018431,0.9925895779811442,0.9905472093725105,0.0
OURS,48.0,MARC-specific,2020-07-06 12:17:00.639322,0.08570989000061834,1.0,1.0,1.0,1.0,1.0,0.0,0.15456777563647678,0.9899593593114989,0.9949796796557495,0.9883694496699699,0.9900240043312333,0.9886225276285519,0.0
OURS,49.0,MARC-specific,2020-07-06 12:18:38.296660,0.08981831536758807,1.0,1.0,1.0,1.0,1.0,0.0,0.13644097604885244,0.9916327994262492,0.9949796796557495,0.9906466776026667,0.9919726302256422,0.990717610145321,0.0
OURS,50.0,MARC-specific,2020-07-06 12:20:16.799790,0.08557754184200911,1.0,1.0,1.0,1.0,1.0,0.0,0.13581536407821804,0.9916327994262492,0.9952187425292852,0.9910220431807019,0.9929748185772282,0.99042995157453,0.0
OURS,51.0,MARC-specific,2020-07-06 12:21:54.879778,0.08450033728056465,1.0,1.0,1.0,1.0,1.0,0.0,0.13356102971854802,0.9916327994262492,0.9952187425292852,0.9906326209819143,0.9917178370491624,0.9908810845557833,0.0
OURS,52.0,MARC-specific,2020-07-06 12:23:32.770681,0.0833365805821234,1.0,1.0,1.0,1.0,1.0,0.0,0.1339840089273088,0.9921109251733206,0.9954578054028209,0.9910715384840232,0.9921353300871374,0.9914060783036687,0.0
OURS,53.0,MARC-specific,2020-07-06 12:25:10.319444,0.08324658809766879,1.0,1.0,1.0,1.0,1.0,0.0,0.13589967029205272,0.9911546736791776,0.9949796796557495,0.9905671546055141,0.9920949365226474,0.9903790765236549,0.0
OURS,54.0,MARC-specific,2020-07-06 12:26:48.751169,0.0834523478424019,1.0,1.0,1.0,1.0,1.0,0.0,0.13709497272597812,0.9916327994262492,0.994501553908678,0.9909603309704722,0.9922628743411877,0.9910006102777187,0.0
OURS,55.0,MARC-specific,2020-07-06 12:28:26.821814,0.08316923893136535,1.0,1.0,1.0,1.0,1.0,0.0,0.13467877565881095,0.9916327994262492,0.9954578054028209,0.99089000264421,0.9921679280113016,0.9910006102777187,0.0
OURS,56.0,MARC-specific,2020-07-06 12:30:04.876759,0.0835554826628757,1.0,1.0,1.0,1.0,1.0,0.0,0.13882298999295234,0.9913937365527133,0.994501553908678,0.9904757023240945,0.99160441856225,0.9906938275914179,0.0
OURS,57.0,MARC-specific,2020-07-06 12:31:42.254815,0.08293330341591783,1.0,1.0,1.0,1.0,1.0,0.0,0.13762609891463431,0.9911546736791776,0.9952187425292852,0.990281822361837,0.9915247848982789,0.9905543809158268,0.0
OURS,58.0,MARC-specific,2020-07-06 12:33:20.618435,0.08324895613875359,1.0,1.0,1.0,1.0,1.0,0.0,0.13672792204766362,0.9911546736791776,0.9949796796557495,0.9899623638155606,0.9912340838545658,0.9901709791770033,0.0
OURS,59.0,MARC-specific,2020-07-06 12:34:58.563770,0.08305523568423155,1.0,1.0,1.0,1.0,1.0,0.0,0.13780758706948532,0.9913937365527133,0.9954578054028209,0.9904485014317762,0.9915821070941553,0.9907695272153102,0.0
OURS,60.0,MARC-specific,2020-07-06 12:36:36.809998,0.08280076575743872,1.0,1.0,1.0,1.0,1.0,0.0,0.13554107463341308,0.9913937365527133,0.9956968682763567,0.9904791383217861,0.9917069042069043,0.9906371294925512,0.0
OURS,61.0,MARC-specific,2020-07-06 12:38:15.141114,0.08290859213475689,1.0,1.0,1.0,1.0,1.0,0.0,0.13745170422192257,0.9909156108056418,0.9952187425292852,0.9901512624320343,0.9915327031290887,0.9902115454826299,0.0
OURS,62.0,MARC-specific,2020-07-06 12:39:53.064771,0.08410527364011018,1.0,1.0,1.0,1.0,1.0,0.0,0.1367103328744447,0.9913937365527133,0.9952187425292852,0.9905009440144138,0.9915909949042478,0.9907088449257125,0.0
OURS,63.0,MARC-specific,2020-07-06 12:41:31.184556,0.08364834194260884,1.0,1.0,1.0,1.0,1.0,0.0,0.13725735857359622,0.9906765479321061,0.9949796796557495,0.9897738057816827,0.9913617005484475,0.9897118778142875,0.0
OURS,64.0,MARC-specific,2020-07-06 12:43:09.331321,0.08299128657776109,1.0,1.0,1.0,1.0,1.0,0.0,0.1397247886133342,0.9906765479321061,0.9949796796557495,0.9895131602495686,0.9912298321936877,0.9895310457057446,0.0
OURS,65.0,MARC-specific,2020-07-06 12:44:46.706930,0.08308553717057708,1.0,1.0,1.0,1.0,1.0,0.0,0.14365426793662436,0.989003107817356,0.9940234281616065,0.9877806440965536,0.9897756137213969,0.9876026249520226,0.0
OURS,66.0,MARC-specific,2020-07-06 12:46:24.653829,0.08634817923429422,1.0,1.0,1.0,1.0,1.0,0.0,0.14246173141897794,0.9906765479321061,0.9949796796557495,0.9890590980056135,0.9907407686022144,0.9892227417829828,0.0
OURS,67.0,MARC-specific,2020-07-06 12:48:02.993148,0.09772072600967743,1.0,1.0,1.0,1.0,1.0,0.0,0.15032883735648359,0.9899593593114989,0.9947406167822137,0.9884060493514585,0.9902233531751603,0.9885788241209928,0.0
OURS,68.0,MARC-specific,2020-07-06 12:49:40.576401,0.08616917507677543,1.0,1.0,1.0,1.0,1.0,0.0,0.1408752292847052,0.9909156108056418,0.9947406167822137,0.9898810436899769,0.9913170051724268,0.9899089420173758,0.0
OURS,69.0,MARC-specific,2020-07-06 12:51:18.788677,0.08402759327394206,1.0,1.0,1.0,1.0,1.0,0.0,0.1434928230458602,0.9901984221850346,0.9947406167822137,0.9889421996110912,0.9908789169331338,0.9887813436006206,0.0
