,val_loss,val_accuracy,val_top_k_categorical_accuracy,val_f1,loss,accuracy,top_k_categorical_accuracy,f1
0,0.24560464440843052,0.9639210104942322,0.9925119280815125,0.9644918441772461,0.015730573754171844,0.9951878190040588,1.0,0.995151162147522
1,0.23756809401788057,0.9673247337341309,0.9931926727294922,0.9646016359329224,0.009343129265913205,0.995963990688324,1.0,0.9959813952445984
2,0.24761204175027232,0.9652824997901917,0.9925119280815125,0.9663197994232178,0.009136627892376922,0.9965848922729492,0.9998447895050049,0.9966652393341064
3,0.24868156400320884,0.9659632444381714,0.9925119280815125,0.9663243293762207,0.007258865778558234,0.9970505833625793,1.0,0.9971209168434143
4,0.25350413448636916,0.9652824997901917,0.9925119280815125,0.965727686882019,0.009395356568485008,0.996274471282959,1.0,0.9963629841804504
5,0.2641883452706308,0.9625595808029175,0.9904696941375732,0.9620466232299805,0.008748208853112258,0.9970505833625793,1.0,0.9970438480377197
6,0.2634862390320832,0.9666439890861511,0.9904696941375732,0.9672517776489258,0.013361924437747315,0.995963990688324,1.0,0.9961363077163696
7,0.2644254152185662,0.9666439890861511,0.9918311834335327,0.9641780853271484,0.01209298182484053,0.9968953728675842,1.0,0.9969695210456848
8,0.26518565753108386,0.9652824997901917,0.9931926727294922,0.9666236639022827,0.01073286825148675,0.9970505833625793,1.0,0.9963985681533813
9,0.269913541126446,0.9625595808029175,0.9925119280815125,0.9608139991760254,0.0065404590793764,0.9976715445518494,1.0,0.9977266788482666
10,0.2663156675229355,0.9666439890861511,0.9925119280815125,0.9660691618919373,0.008343886094491956,0.9972058534622192,1.0,0.9961322546005249
11,0.2835112205973444,0.9652824997901917,0.9925119280815125,0.9621202945709229,0.03371062258996349,0.9930145740509033,0.9987581372261047,0.993104875087738
12,0.281033740309812,0.9666439890861511,0.9938733577728271,0.9633656740188599,0.014015301474909328,0.995653510093689,0.9998447895050049,0.9958325028419495
13,0.27903809544989816,0.9632403254508972,0.991150438785553,0.9616906642913818,0.010170619318836989,0.9958087801933289,1.0,0.9959091544151306
14,0.25752517794004665,0.9652824997901917,0.9918311834335327,0.9639154076576233,0.007965316916681486,0.9970505833625793,1.0,0.9971211552619934
15,0.28511736709865443,0.9639210104942322,0.9918311834335327,0.9635320901870728,0.008221972129612442,0.9972058534622192,1.0,0.9967018961906433
16,0.28409861652034735,0.9646017551422119,0.9918311834335327,0.9636194705963135,0.00811816408149137,0.9968953728675842,1.0,0.9968904256820679
17,0.26654297060671106,0.9659632444381714,0.9918311834335327,0.9663181900978088,0.007175496001595122,0.9973610639572144,1.0,0.9974998831748962
18,0.2844265793520549,0.9639210104942322,0.9918311834335327,0.9629772305488586,0.009646762033603117,0.995963990688324,1.0,0.9954906702041626
19,0.28117344842385567,0.9646017551422119,0.9918311834335327,0.965390682220459,0.008882959967967613,0.9968953728675842,1.0,0.9968938827514648
20,0.2809662109860926,0.9659632444381714,0.9918311834335327,0.9660660624504089,0.007534649788137297,0.9976715445518494,1.0,0.9978024959564209
21,0.29563325509641997,0.9666439890861511,0.9918311834335327,0.9681947231292725,0.007976261525973938,0.9972058534622192,1.0,0.9972728490829468
22,0.308961431070442,0.9673247337341309,0.9918311834335327,0.966698944568634,0.010558373093813331,0.996274471282959,1.0,0.9965133666992188
23,0.2759528687975697,0.9673247337341309,0.9918311834335327,0.9688213467597961,0.008539719819794957,0.9970505833625793,0.999689519405365,0.9971967935562134
24,0.28744922534716705,0.9646017551422119,0.9938733577728271,0.9624195098876953,0.009866707886989757,0.9972058534622192,1.0,0.9972713589668274
25,0.3225660100731418,0.961198091506958,0.9918311834335327,0.9601951837539673,0.00749763560946064,0.9973610639572144,1.0,0.9967784285545349
26,0.30771707668849774,0.9652824997901917,0.9931926727294922,0.9644796848297119,0.01292347167033424,0.995653510093689,1.0,0.9957564473152161
27,0.2978917770721703,0.9673247337341309,0.9925119280815125,0.9685221314430237,0.011924790951839764,0.995653510093689,1.0,0.9957569241523743
28,0.3203235859770285,0.9652824997901917,0.9918311834335327,0.9641211628913879,0.01370741672887517,0.9958087801933289,1.0,0.9959092736244202
29,0.31249044252302144,0.9646017551422119,0.9925119280815125,0.9627187252044678,0.01329537766310596,0.9967401623725891,1.0,0.9968166947364807
30,0.2907948794820992,0.9666439890861511,0.9918311834335327,0.9678986668586731,0.010501231944650883,0.9973610639572144,1.0,0.997346818447113
31,0.30012711673630105,0.9618788361549377,0.9918311834335327,0.9599149227142334,0.007366164709563959,0.9972058534622192,1.0,0.9966249465942383
32,0.29920806786979925,0.9639210104942322,0.9931926727294922,0.9638573527336121,0.011314322920032184,0.9954982995986938,1.0,0.9951847195625305
33,0.31289264425848357,0.9673247337341309,0.9918311834335327,0.9678924083709717,0.009441858992346952,0.9975162744522095,1.0,0.9975759387016296
34,0.3012265794491427,0.9639210104942322,0.9918311834335327,0.965387761592865,0.01107249988281078,0.996274471282959,1.0,0.9954955577850342
35,0.3158507109743304,0.9646017551422119,0.991150438785553,0.9657104015350342,0.015591915318947793,0.9953430891036987,1.0,0.9954535961151123
36,0.3084450362489855,0.9659632444381714,0.9925119280815125,0.9672706127166748,0.01262489156241655,0.9964296817779541,0.9998447895050049,0.9965903759002686
37,0.2883554191878249,0.9646017551422119,0.9931926727294922,0.9633170962333679,0.010391806339325349,0.9968953728675842,0.9998447895050049,0.9969690442085266
